"Istituzione","Contratto","Macrocategoria","Categoria","Personale Tempo Determinato Uomini","Personale Tempo Determinato Donne","Formazione Lavoro Uomini","Formazione Lavoro Donne","Interinale Uomini","Interinale Donne","Lavoro Socialmente Utile Uomini","Lavoro Socialmente Utile Donne"
"C2039","RALN","ND","CC","0","0,83","0","0","0","0","0","0"
"C2041","RALN","ND","CC","0,5","0,5","0","0","0,75","0","0","0"
"C2027","RALN","ND","CC","2","0","0","0","0","0","0","0"
"C2053","RALN","ND","CC","0","0,2","0","0","0","0","0","0"
"C2058","RALN","ND","CC","1,24","0,14","0","0","0","0","0","0"
"C8258","RALN","ND","CC","0,37","0,1","0","0","0","0","0","0"
"C2061","RALN","ND","CC","0,5","0,53","0","0","0,37","0,14","0","0"
"C2063","RALN","ND","CC","5,54","4,5","0","0","0","0","0","0"
"C1870","RALN","ND","CC","0","0","0","0","0","0","1","0"
"C2067","RALN","ND","CC","0","1","0","0","0","0","0","0"
"C2066","RALN","ND","CC","1","0","0","0","0","0","0","0"
"C2069","RALN","ND","CC","1,6","7,56","0","0","0","0","0,56","0,56"
"C2070","RALN","ND","CC","0","0,37","0","0","0","0","0","0"
"C2071","RALN","ND","CC","0","0","0","0","0","0","0","0,83"
"C2072","RALN","ND","CC","33,66","85,23","0","0","0","0","0","0"
"C2073","RALN","ND","CC","0","0","0","0","1","0","0","0"
"C2075","RALN","ND","CC","0","0","0","0","0","0","1","0"
"C2077","RALN","ND","CC","2,67","10,42","0","0","0","0","0","0"
"C2076","RALN","ND","CC","2,72","1,87","0","0","0","0","0","0"
"C2013","RALN","ND","CC","0","0","0","0","0","0","9","16"
"C2080","RALN","ND","CC","1,68","0,72","0","0","0","0","0","0"
"C2088","PRTN","ND","CC","0","2,93","0","0","0","0","0","0"
"C8307","RALN","ND","CC","0,21","0,69","0","0","0","0","0","0"
"C2095","RALN","ND","CC","1","0","0","0","0","0","0","0"
"C2103","RALN","ND","CC","0","0,81","0","0","0","0","0","0"
"C2104","PRTN","ND","CC","0","0,31","0","0","0","0","0","0"
"C2105","PRTN","ND","CC","0,87","0,1","0","0","0","0","0","0"
"C2108","RALN","ND","CC","0","0,15","0","0","0","0","0","0"
"C2109","RALN","ND","CC","0","1,04","0","0","0","0","0","0"
"C2112","RALN","ND","CC","0","0,92","0","0","0","0","0","0"
"C2113","RALN","ND","CC","0","0,69","0","0","0","0","0","0"
"C2114","RALN","ND","CC","1","0,5","0","0","0","0","0","0"
"C2116","RALN","ND","CC","0","0","0","0","0","0","0","1"
"C2118","RALN","ND","CC","1","0","0","0","0","0","0","0"
"C2121","RALN","ND","CC","0,52","1,71","0","0","0","0","0","0"
"C2124","RALN","ND","CC","3","5","0","0","0","0","0","0"
"C2125","RALN","ND","CC","14,36","16,66","0","0","0","0","0","0"
"C2127","RALN","ND","CC","0","0","0","0","0,4","0,46","0","0"
"C2128","RALN","ND","CC","0,69","0,69","0","0","3,37","0","0","0"
"C2134","RALN","ND","CC","0","0","0","0","4","0","0","0"
"C2141","RALN","ND","CC","0,84","0,42","0","0","0","0","0","0"
"C2146","RALN","ND","CC","0","0,1","0","0","0","0","0","0"
"C2145","RALN","ND","CC","0,97","0,32","0","0","0","0","0","0"
"C2153","RALN","ND","CC","1","0","0","0","0","0","0","0"
"C2157","PRTN","ND","CC","0,19","0,48","0","0","0","0","0","0"
"C2159","RALN","ND","CC","6","6","0","0","0","0","0","0"
"C2160","RALN","ND","CC","3","10,55","0","0","0","0","0","2,23"
"C2162","RALN","ND","CC","0,5","0","0","0","0","0","0,42","0,21"
"C2165","RALN","ND","CC","0","0,01","0","0","0","0","0","0"
"C2166","RALN","ND","CC","4","6","0","0","0","0","0","0"
"C2169","RALN","ND","CC","0","0,12","0","0","0","0","0,45","0,93"
"C2168","RALN","ND","CC","0","1","0","0","0","0","0","0"
"C2174","RALN","ND","CC","0,14","0","0","0","0","0","0","0"
"C2180","RALN","ND","CC","1,33","3,33","0","0","0","0","0","0"
"C2184","RALN","ND","CC","0,45","0","0","0","0","0","0","0"
"C2188","RALN","ND","CC","0","1","0","0","0","0","0","0"
"C2193","RALN","ND","CC","1,33","0","0","0","0","0","0","0"
"C2194","RALN","ND","CC","0","0,5","0","0","0","0","0","0"
"C220","PRBZ","ND","CC","0","0,17","0","0","0","0","0","0"
"C2204","RALN","ND","CC","0","0","0","0","0,24","0,23","0","0"
"C2205","RALN","ND","CC","1","0","0","0","0","0","0","0"
"C2210","RALN","ND","CC","0","0,25","0","0","0","0","0","0"
"C2217","RALN","ND","CC","0","0,96","0","0","0","0","0","0"
"C2220","RALN","ND","CC","0","1,58","0","0","0","0","0","0"
"C2225","RALN","ND","CC","1","1","0","0","0","0","0","0"
"C2231","RALN","ND","CC","0,06","0,46","0","0","0","0","0","0"
"C2232","RALN","ND","CC","3,05","1,76","0","0","0","0","0","0"
"C2233","RALN","ND","CC","1","0","0","0","0","0","1","1"
"C2235","REFR","ND","CC","0,04","0","0","0","0,33","0","2,67","3,97"
"C2238","RALN","ND","CC","0,69","0","0","0","0","0","0","0"
"C2239","RALN","ND","CC","0","0","0","0","0","0","4","2"
"C2240","RALN","ND","CC","0","0","0","0","0","0","2","1"
"C2243","RALN","ND","CC","0,58","0","0","0","0","0","0","0"
"C2247","RALN","ND","CC","0","0","0","0","0","0","1,11","3,33"
"C2249","RALN","ND","CC","0,04","18,49","0","0","0","0","0","0"
"C2250","RALN","ND","CC","0,56","2,17","0","0","0","0,43","0","0"
"C2254","RALN","ND","CC","0","0","0","0","0","0","0","0,18"
"C2258","RALN","ND","CC","0","1","0","0","0","0","0","0"
"C2260","RALN","ND","CC","0","0,71","0","0","0","0","0","0"
"C2261","RALN","ND","CC","0","0","0","0","0","0","2","3"
"C2022","REVA","ND","CC","0","1,12","0","0","0","0","0","0"
"C2270","RALN","ND","CC","0","0","0","0","0","0,13","0","0"
"C2272","RALN","ND","CC","0","0","0","0","0","0","0","0,5"
"C2275","RALN","ND","CC","0","0,36","0","0","0","0","0","0"
"C2277","RALN","ND","CC","1,99","15,99","0","0","0","0","0","0"
"C2281","RALN","ND","CC","0","0","0","0","0","0","0","6"
"C2282","RALN","ND","CC","0","0","0","0","0","0","0,42","0,25"
"C2284","RALN","ND","CC","0,42","0","0","0","0","0","0","0"
"C2285","RALN","ND","CC","0","3,96","0,08","0","0","0,42","0","0"
"C2286","RALN","ND","CC","0","0,71","0","0","0","0","0","0"
"C2289","RALN","ND","CC","0,83","0","0","0","0","0","0","0"
"C2293","RALN","ND","CC","0,16","0,15","0","0","0","0","0","0"
"C2294","RALN","ND","CC","7","6,56","0","0","0","0","1","1"
"C2299","RALN","ND","CC","0,44","2,02","0","0","0","0,56","0","0"
"C2309","RALN","ND","CC","1,5","11,97","0","0","0","0","0","1,1"
"C2315","RALN","ND","CC","0","0","0","0","0","0,7","0","0"
"C2317","RALN","ND","CC","0,5","0","0","0","0","0","0","0"
"C8277","RALN","ND","CC","0,01","0,3","0","0","0","0","0","0"
"C2320","RALN","ND","CC","2,04","1,36","0","0","0","0","0","0"
"C2326","RALN","ND","CC","0","0","0","0","0","0","1","0"
"C2335","RALN","ND","CC","0","0,23","0","0","0","0","0","0"
"C2338","PRTN","ND","CC","1","0","0","0","0","0","0","0"
"C2339","RALN","ND","CC","0,83","0","0","0","0","0","0","0"
"C2340","RALN","ND","CC","2,67","9,36","0","0","0","0","0,55","1,1"
"C2348","RALN","ND","CC","0","0,24","0","0","0","0","0","0"
"C2350","RALN","ND","CC","0","3,29","0","0","0","0","0","0"
"C2351","RALN","ND","CC","6","10","0","0","0","0","0","0"
"C2353","RALN","ND","CC","0","0","0","0","0","0","2","0"
"C2366","RALN","ND","CC","0","0","0","0","0","0","1","0"
"C2371","RALN","ND","CC","0","0","0","0","0","0","0","1,3"
"C2372","RALN","ND","CC","0","0","0","0","0","0","1","0"
"C2379","RALN","ND","CC","0,44","0,54","0","0","0","0","0","0"
"C2382","RALN","ND","CC","0,9","0","0","0","0","0","0","0"
"C2383","RALN","ND","CC","0","5,89","0","0","0","0","0","0"
"C2387","RALN","ND","CC","0","0","0","0","0","0","0,28","0,33"
"C2381","RALN","ND","CC","0","0","0","0","0","0","1,41","1,28"
"C2385","RALN","ND","CC","0,75","0","0","0","0","0","0","2"
"C2389","RALN","ND","CC","0","0","0","0","0,12","0","0","0,03"
"C2392","PRTN","ND","CC","0","0,33","0","0","0","0","0","0"
"C2394","REFR","ND","CC","0","0,06","0","0","0,36","1,39","0","0"
"C2397","RALN","ND","CC","0","0,5","0","0","0","0","2","5"
"C2399","RALN","ND","CC","0","1","0","0","0","0","0","0"
"C2400","RALN","ND","CC","0","0,75","0","0","0","0","0","0"
"C2404","RALN","ND","CC","1,57","1,46","0","0","0","0","0","0"
"C2405","RALN","ND","CC","0","0","0","0","0","0","0","0,83"
"C2407","RALN","ND","CC","0","3,26","0","0","0","0","0","0"
"C2411","RALN","ND","CC","1","1","0","0","0","0","0","0"
"C2413","RALN","ND","CC","0","0,18","0","0","0","0","0","0"
"C2414","RALN","ND","CC","0","0,75","0","0","0","0","0","0"
"C2408","RALN","ND","CC","0","0,42","0","0","0","0","0","0"
"C2415","RALN","ND","CC","0","0,42","0","0","0","0","0","0"
"C2416","RALN","ND","CC","2","6","0","0","0","0","0","0"
"C2417","RALN","ND","CC","0","0,23","0","0","0","0","0","0"
"C2425","PRTN","ND","CC","0,55","1,42","0","0","0","0","0","0"
"C2426","RALN","ND","CC","1,7","0","0","0","0","0","0","0"
"C2428","PRTN","ND","CC","0,5","0","0","0","0","0","0","0"
"C2429","RALN","ND","CC","0,66","0","0","0","0","0","0","0"
"C2436","RALN","ND","CC","0","1","0","0","0","0","0","0"
"C2437","RALN","ND","CC","0","0,25","0","0","0","0","0","0"
"C2442","REFR","ND","CC","0","0","0","0","0","0,27","0","0"
"C2443","RALN","ND","CC","1","0","0","0","0","0","0","0"
"C2447","RALN","ND","CC","0,41","0,34","0","0","0","0","0","0"
"C2449","RALN","ND","CC","0,92","0,41","0","0","0","0","0","0"
"C2456","RALN","ND","CC","0","0,79","0","0","0","0","0","0"
"C2462","RALN","ND","CC","0","0,9","0","0","0","0","0","0"
"C2461","RALN","ND","CC","1","0","0","0","0","0","0","0"
"C2484","RALN","ND","CC","0,03","0","0","0","0","0","0","0"
"C2466","RALN","ND","CC","0","0,18","0","0","0","0","0","0"
"C2472","RALN","ND","CC","3,77","0,15","0","0","0","0","0","0"
"C2474","RALN","ND","CC","0,78","1,28","0","0","0","0","0","0"
"C2476","RALN","ND","CC","0","0,83","0","0","0","0","0","0"
"C2481","RALN","ND","CC","0","0,29","0","0","0,06","0,63","0","0"
"C2483","RALN","ND","CC","2","9,03","0","0","0","0","0,56","0"
"C2488","RALN","ND","CC","1","0","0","0","0","0","0","0"
"C2487","RALN","ND","CC","0","0,17","0","0","0","0","0","0"
"C2498","RALN","ND","CC","0,33","0,25","0","0","0","0","2,39","0,75"
"C2499","RALN","ND","CC","0","0,29","0","0","0","0","2,69","1,63"
"C2500","RALN","ND","CC","0","0,25","0","0","0","0","0","0"
"C2501","RALN","ND","CC","0","0","0","0","0","0","0,37","0,4"
"C2502","RALN","ND","CC","0","1,8","0","0","0","0","0","0"
"C2503","RALN","ND","CC","0","0,5","0","0","0","0","0","0"
"C2506","RALN","ND","CC","0","1","0","0","0","0","0","0"
"C2511","RALN","ND","CC","3,25","4,58","0","0","0","0","0","0"
"C10789","PRTN","ND","CC","0","0,87","0","0","0","0","0","0"
"C2516","RALN","ND","CC","0","0","0","0","0","0,25","0","0"
"C2520","RALN","ND","CC","2","3","0","0","0","0","0","0"
"C2521","RALN","ND","CC","0","0","0","0","0","0","2","4"
"C2525","RALN","ND","CC","1,14","4,28","0","0","0","0","0","0"
"C2529","RALN","ND","CC","0,02","0,05","0","0","0","0","3,98","3,43"
"C2530","RALN","ND","CC","0","0","0","0","0","0","0,29","0"
"C2532","RALN","ND","CC","1","1","0","0","0","0","0","0"
"C2531","RALN","ND","CC","0","1","0","0","0","0","0","0"
"C2541","RALN","ND","CC","0","0,04","0","0","0","0","0","0"
"C2542","PRTN","ND","CC","0,61","0","0","0","0","0,62","0","0"
"C2543","RALN","ND","CC","1","1","0","0","0","0","0","0"
"C2547","RALN","ND","CC","0","1,13","0","0","0","0","0","0"
"C2549","RALN","ND","CC","0","0","0","0","0","0","0","3"
"C2554","RALN","ND","CC","5","4","0","0","0","0","0","0"
"C2555","RALN","ND","CC","0","0","0","0","1","0","0","0"
"C2556","RALN","ND","CC","0","0","0","0","0","0","1","0"
"C2561","RALN","ND","CC","0","1","0","0","0","0","0","0"
"C2562","RALN","ND","CC","0","0","0","0","0","0","0","0,32"
"C2563","RALN","ND","CC","1,28","0,31","0","0","0","0","6","3"
"C2564","RALN","ND","CC","0","1","0","0","0","0","0","0"
"C2565","RALN","ND","CC","0,02","1,37","0","0","0","0","0","0"
"C2567","RALN","ND","CC","0,17","0,33","0","0","0","0","0","0"
"C2568","RALN","ND","CC","2","1","0","0","0","0","0","0"
"C2570","RALN","ND","CC","0,5","0","0","0","0","0","0","0"
"C2572","RALN","ND","CC","0","2,21","0","0","0","0","0","0"
"C2573","REFR","ND","CC","0","0,16","0","0","0","0","0,94","1,65"
"C2582","RALN","ND","CC","3","0","0","0","0","0","0","0"
"C2583","RALN","ND","CC","1,79","0","0","0","0","0","0","1"
"C2585","RALN","ND","CC","0","0,55","0","0","0","0,5","0","0"
"C2587","RALN","ND","CC","15,89","23,79","0","0","0","0","10","21"
"C2592","REFR","ND","CC","0","0,14","0","0","0","0","0","0"
"C2594","RALN","ND","CC","1","0","0","0","0","0","0","0"
"C1631","PRBZ","ND","CC","0","0,66","0","0","0","0","0","0"
"C2598","RALN","ND","CC","0","0,83","0","0","0","0","0,21","0"
"C2603","REFR","ND","CC","0","0","0","0","0","0","0","0,91"
"C2608","RALN","ND","CC","0,13","5,36","0","0","0","0","0","0"
"C2610","RALN","ND","CC","0","0,08","0","0","0","0","2","0"
"C2612","RALN","ND","CC","1,46","0,83","0","0","0","0","0","0"
"C2613","RALN","ND","CC","0,18","0","0","0","0","0","0","0"
"C2618","RALN","ND","CC","1","0","0","0","0","0","2","0"
"C2620","RALN","ND","CC","0","3,67","0","0","0","0","0,78","0"
"C2626","RALN","ND","CC","0","0,14","0","0","0","0","0","0"
"C2631","RALN","ND","CC","0","1","0","0","0","0","0","0"
"C2638","PRBZ","ND","CC","0","2,29","0","0","0","0","0","0"
"C2640","RALN","ND","CC","0,84","0","0","0","0","0","0","0"
"C2642","RALN","ND","CC","0","0","0","0","0","0","1","0"
"C2645","RALN","ND","CC","0","0","0","0","0","0","3","1"
"C2662","RALN","ND","CC","0","0","0","0","0","0","0,21","0,11"
"C2665","RALN","ND","CC","0","1","0","0","0","0","0","0"
"C2669","RALN","ND","CC","0","0,15","0","0","0","0","0","0"
"C2590","REVA","ND","CC","0","0","0","0","0,98","0,84","0","0"
"C2675","RALN","ND","CC","0","0","0","0","0","0","0","1"
"C2681","RALN","ND","CC","0","0,05","0","0","0","0","0","0"
"C2684","RALN","ND","CC","1,08","1,54","0","0","0","0","0","0"
"C2687","RALN","ND","CC","0,08","0","0","0","0","0","0","0"
"C2688","RALN","ND","CC","0","0,23","0","0","0","0","0","0"
"C2690","RALN","ND","CC","0,25","12,85","0","0","0","0","0,62","0"
"C2693","RALN","ND","CC","1","0","0","0","0","0","0","0"
"C12286","RALN","ND","CC","0,88","0","0","0","0","0,75","0","0"
"C2706","RALN","ND","CC","0","1","0","0","0","0","0","0"
"C2322","RALN","ND","CC","0","0","0","0","0","0","0","1"
"C2709","RALN","ND","CC","0","0","0","0","0","0","1","5"
"C2712","RALN","ND","CC","0","0","0","0","0","0","3","1"
"C2714","RALN","ND","CC","0","0,5","0","0","0","0","0","0"
"C2716","PRTN","ND","CC","0,5","0","0","0","0","0","0","0"
"C2724","RALN","ND","CC","0","0","0","0","0","0","0","0,28"
"C2725","RALN","ND","CC","1","1","0","0","0","0","0","0"
"C2726","RALN","ND","CC","0,21","0,56","0","0","0","0","0","0"
"C2730","RALN","ND","CC","1","0","0","0","0","0","1","0"
"C2731","RALN","ND","CC","1","0","0","0","0","0","0","0"
"C2736","RALN","ND","CC","0,92","0","0","0","0","0","0","0"
"C2737","RALN","ND","CC","0","0","0","0","0","0","0,8","0"
"C2739","RALN","ND","CC","0","0","0","0","0","0","0,5","0"
"C2740","RALN","ND","CC","1","0","0","0","0","0","0","0"
"C2741","RALN","ND","CC","1","0","0","0","0","0","0","0"
"C2744","RALN","ND","CC","0","0,58","0","0","0","0","0","0"
"C2749","RALN","ND","CC","1","0","0","0","0","0","0","0"
"C2751","RALN","ND","CC","1","1,15","0","0","0","0","0","0"
"C2750","RALN","ND","CC","0,1","0","0","0","0","0","0","0"
"C2757","RALN","ND","CC","0","0,54","0","0","0","0","0","0"
"C2758","RALN","ND","CC","2","0","0","0","0","0","0","0"
"C2760","PRTN","ND","CC","0","0,21","0","0","0","0","0","0"
"C2762","RALN","ND","CC","1","1,26","0","0","0","0","0","0"
"C2767","RALN","ND","CC","0,59","0,54","0","0","0","0,04","0","0"
"C2768","RALN","ND","CC","0","0","0","0","0","0","0","1"
"C2769","RALN","ND","CC","0","0,5","0","0","0","0","0","0"
"C2770","RALN","ND","CC","0","0,25","0","0","0","0","0","0"
"C2772","RALN","ND","CC","0","0,78","0","0","0","0","0","0"
"C2773","RALN","ND","CC","0,5","0","0","0","0","0","0","0"
"C2774","RALN","ND","CC","0","0","0","0","0,25","0,75","0","0"
"C2775","RALN","ND","CC","2,04","0","0","0","0","0","0","0"
"C2777","RALN","ND","CC","0,17","0,16","0","0","0","0","0","0"
"C2778","RALN","ND","CC","0","0,31","0","0","0","0","0","0"
"C2779","RALN","ND","CC","2,01","10,14","0","0","0","0","0","0"
"C2788","RALN","ND","CC","0","0,67","0","0","0","0","0","0"
"C2789","RALN","ND","CC","0,17","0","0","0","0","0","0","0"
"C2791","RALN","ND","CC","3,76","2,33","0","0","0","0","0","0"
"C2792","RALN","ND","CC","0,67","1","0","0","0","0","0","0"
"C2798","RALN","ND","CC","0","0","0","0","0","0,67","0","0"
"C2800","RALN","ND","CC","0,26","0,24","0","0","0","0","0","0"
"C2802","RALN","ND","CC","0,33","0","0","0","0","0","0","0"
"C2804","PRTN","ND","CC","0,61","0,15","0","0","0","0","0","0"
"C2808","RALN","ND","CC","0","1","0","0","0","0","1,54","0,88"
"C2811","REFR","ND","CC","0","1","0","0","0","0","0","0"
"C2816","RALN","ND","CC","0,35","0","0","0","0","0","0","0"
"C2819","RALN","ND","CC","0","0","0","0","0","0","0","0,92"
"C2821","RALN","ND","CC","0","0,12","0","0","0","0","0","0"
"C2822","RALN","ND","CC","0","0","0","0","0","0","0","0,25"
"C2823","RALN","ND","CC","0","1","0","0","0","0","0","0"
"C2827","RALN","ND","CC","0","0","0","0","0","1","0","0"
"C2828","RALN","ND","CC","0,04","0,66","0","0","0","0","0","0"
"C2834","RALN","ND","CC","1","0","0","0","0","0","0","0"
"C2835","RALN","ND","CC","0,25","1,75","0","0","0","0","0","0"
"C2839","PRTN","ND","CC","0","0,71","0","0","0","0","0","0"
"C2841","RALN","ND","CC","0","2","0","0","0","0","0","0"
"C2848","RALN","ND","CC","0","1","0","0","0","0","0","0"
"C2850","PRTN","ND","CC","0","0,28","0","0","0","0","0","0"
"C2855","PRTN","ND","CC","0,43","1","0","0","0","0","0","0"
"C2861","RALN","ND","CC","0","0","0","0","0","0","0","0,17"
"C2863","REFR","ND","CC","0,41","0,56","0","0","1","1","0","1"
"C2865","RALN","ND","CC","0","0,02","0","0","0","0","0","0"
"C2406","RALN","ND","CC","0,24","0","0","0","0","0","0","0"
"C2870","PRBZ","ND","CC","0","1","0","0","0","0","0","0"
"C2873","RALN","ND","CC","0","0,27","0","0","0","0","0","0"
"C8297","RALN","ND","CC","1,83","1,47","0","0","0,05","0,67","0","0"
"C2876","RALN","ND","CC","0,42","1,92","0","0","0","6","0","0"
"C2064","RALN","ND","CC","6","21","0","0","0","0","3","19"
"C2883","RALN","ND","CC","0","0","0","0","0","0","0,5","2,5"
"C2884","RALN","ND","CC","0,37","0,36","0","0","0","0","0","0"
"C2890","RALN","ND","CC","5,01","11,93","0","0","0","0","0","0"
"C2902","RALN","ND","CC","0,08","0,08","0","0","1","1,35","3","3,75"
"C2908","RALN","ND","CC","0","0,96","0","0","0,33","0","0","0"
"C2909","RALN","ND","CC","0,29","0,54","0","0","0","0","0","0"
"C2916","RALN","ND","CC","0,42","0","0","0","0","0","0","0"
"C2917","RALN","ND","CC","0","1","0","0","0","0","0","0"
"C2920","RALN","ND","CC","0,08","0,42","0","0","0","0","0","0"
"C2921","RALN","ND","CC","1","3","0","0","0","0","0","0"
"C2923","RALN","ND","CC","0","0","0","0","0","0","8,8","34,65"
"C2924","PRTN","ND","CC","0","0,56","0","0","0","0","0","0"
"C2925","RALN","ND","CC","0","0","0","0","0","0","1","0"
"C2929","RALN","ND","CC","0","0","0","0","0","0","0","3"
"C2928","RALN","ND","CC","0,62","2,33","0","0","0","0","0","0"
"C2930","RALN","ND","CC","1,32","13,86","0","0","0","0","0","0"
"C2932","RALN","ND","CC","0,2","0,4","0","0","0","0","0","0"
"C2941","RALN","ND","CC","0,91","2,35","0","0","0","0","0,14","0,58"
"C2946","RALN","ND","CC","0,76","0,66","0","0","0","0","0","0"
"C2950","RALN","ND","CC","1","0","0","0","0","0","0","0"
"C2951","RALN","ND","CC","0","0","0","0","0","0,92","0","0"
"C2954","RALN","ND","CC","0","0,08","0","0","0","0","0","0"
"C2955","REFR","ND","CC","0","0","0","0","0,33","0","0,41","0"
"C2958","RALN","ND","CC","0,75","0,5","0","0","0","0","0","0"
"C2961","RALN","ND","CC","0,5","0","0","0","0","0","0","0"
"C2964","RALN","ND","CC","19,62","37,48","0","0","0","0","0","0"
"C2965","PRTN","ND","CC","0","1","0","0","0","0","0","0"
"C2966","RALN","ND","CC","1,59","2,07","0","0","0","0","0","0"
"C2967","RALN","ND","CC","1","0","0","0","0","0","0","0"
"C2974","RALN","ND","CC","0","0","0","0","0","0","0","1"
"C2975","RALN","ND","CC","1","0","0","0","0","0","0","0"
"C2981","RALN","ND","CC","2,33","3","0","0","0","0","0","0"
"C2982","RALN","ND","CC","0","1,69","0","0","0","0","0","0"
"C2984","RALN","ND","CC","0","0","0","0","0","0","0,78","0,3"
"C2985","RALN","ND","CC","0","0","0","0","0","0","0","1"
"C2986","RALN","ND","CC","0","0","0","0","0","0","4","2"
"C2989","RALN","ND","CC","2,93","47,96","0","0","5,25","4,83","0","0"
"C2991","RALN","ND","CC","0","0,06","0","0","0","0","0","0"
"C3000","RALN","ND","CC","0","1,01","0","0","0","0","0","0"
"C3005","RALN","ND","CC","11,44","12,22","0","0","0","0","0","0"
"C3006","RALN","ND","CC","0","0,38","0","0","0","0","0","0"
"C3007","RALN","ND","CC","3,3","5,94","0","0","0","0","0","0"
"C1039","RALN","ND","CC","2","10","0","0","0","0","0","0"
"C3009","PRBZ","ND","CC","0,67","3,11","0","0","0","0","0","0"
"C3013","RALN","ND","CC","0,84","0","0","0","0","0","0","0"
"C3014","RALN","ND","CC","0","0,55","0","0","0","0","1","0"
"C3015","RALN","ND","CC","0,2","0","0","0","0","0","0","0"
"C3017","RALN","ND","CC","0,5","0","0","0","0","0","0","0"
"C12241","RALN","ND","CC","0","0,97","0","0","0","0","0","0"
"C3026","RALN","ND","CC","1","0","0","0","0","0","0","0"
"C3031","RALN","ND","CC","0,5","0","0","0","0","0","0","0"
