"Istituzione","Contratto","Categoria Partenza","Qualifica Partenza","Categoria Arrivo","Qualifica Arrivo","Tipo Passaggio","Numero Passaggi"
"P9075","RALN","CB","034000","CB","036494","O","1"
"C747","RALN","CB","034000","CB","036495","O","8"
"C748","RALN","CB","034000","CB","036495","O","1"
"C2710","RALN","CB","034000","CB","036495","O","1"
"C2781","RALN","CB","034000","CB","036495","O","1"
"C4110","RALN","CB","034000","CB","036495","O","1"
"C5239","RALN","CB","034000","CB","036495","O","1"
"C5616","RALN","CB","034000","CB","036495","O","2"
"C6830","RALN","CB","034000","CB","036495","O","1"
"C7942","RALN","CB","034000","CB","036495","O","1"
"C8018","RALN","CB","034000","CB","036495","O","1"
"ER10817","RALN","CB","034000","CB","036495","O","2"
"P9060","RALN","CB","034000","CB","036495","O","2"
"P9111","RALN","CB","034000","CB","036495","O","2"
"C626","RALN","CB","034000","CB","055000","O","3"
"C3247","RALN","CB","034000","CB","055000","O","3"
"C4839","RALN","CB","034000","CB","055000","O","1"
"D8317","RALN","CB","034000","CB","055000","O","2"
"P9083","RALN","CB","034000","CB","055000","O","14"
"IP10636","RALN","CB","034000","CB","055000","O","2"
"C1323","RALN","CB","032000","CB","036495","O","1"
"C5119","RALN","CB","032000","CB","055000","O","1"
"P9032","RALN","CB","032000","CB","055000","O","1"
"IP11916","RALN","CB","032000","CB","055000","O","5"
"C747","RALN","CB","032000","CB","034000","O","3"
"C1314","RALN","CB","032000","CB","034000","O","1"
"C1779","RALN","CB","032000","CB","034000","O","1"
"C4110","RALN","CB","032000","CB","034000","O","1"
"C4368","RALN","CB","032000","CB","034000","O","1"
"C4641","RALN","CB","032000","CB","034000","O","3"
"C5119","RALN","CB","032000","CB","034000","O","1"
"C5170","RALN","CB","032000","CB","034000","O","1"
"C6284","RALN","CB","032000","CB","034000","O","5"
"C7177","RALN","CB","032000","CB","034000","O","5"
"C7942","RALN","CB","032000","CB","034000","O","1"
"ER10817","RALN","CB","032000","CB","034000","O","1"
"P9103","RALN","CB","032000","CB","034000","O","1"
"P9111","RALN","CB","032000","CB","034000","O","7"
"IP10936","RALN","CB","032000","CB","034000","O","1"
"IP11839","RALN","CB","032000","CB","034000","O","1"
"V9778","RALN","CB","032000","CB","034000","O","1"
"C7973","RALN","CB","032000","CB","054000","O","1"
"IP10936","RALN","CB","032000","CB","054000","O","5"
"C3143","RALN","CB","054000","CB","055000","O","1"
"C5336","RALN","CB","054000","CB","055000","O","1"
"C5873","RALN","CB","054000","CB","055000","O","1"
"C5916","RALN","CB","054000","CB","055000","O","2"
"P9032","RALN","CB","054000","CB","055000","O","5"
"IP10634","RALN","CB","054000","CB","055000","O","2"
"IP11916","RALN","CB","054000","CB","055000","O","15"
"C1362","RALN","CB","054000","CB","034000","O","1"
"C256","RALN","CB","054000","CB","032000","O","1"
"C511","RALN","CB","054000","CB","032000","O","3"
"C747","RALN","CB","054000","CB","032000","O","9"
"C1314","RALN","CB","054000","CB","032000","O","1"
"C4366","RALN","CB","054000","CB","032000","O","1"
"C4368","RALN","CB","054000","CB","032000","O","1"
"C5263","RALN","CB","054000","CB","032000","O","10"
"C6462","RALN","CB","054000","CB","032000","O","1"
"C6622","RALN","CB","054000","CB","032000","O","1"
"C6737","RALN","CB","054000","CB","032000","O","1"
"C7177","RALN","CB","054000","CB","032000","O","3"
"C7293","RALN","CB","054000","CB","032000","O","1"
"C7590","RALN","CB","054000","CB","032000","O","2"
"C8018","RALN","CB","054000","CB","032000","O","1"
"ER10817","RALN","CB","054000","CB","032000","O","2"
"P9060","RALN","CB","054000","CB","032000","O","1"
"P9111","RALN","CB","054000","CB","032000","O","10"
"IP10936","RALN","CB","054000","CB","032000","O","5"
"V9743","RALN","CB","054000","CB","032000","O","1"
"C747","RALN","CA","028000","CA","0A5000","O","2"
"C4110","RALN","CA","028000","CA","0A5000","O","2"
"C4776","RALN","CA","028000","CA","0A5000","O","1"
"C5119","RALN","CA","028000","CA","027000","O","1"
"R9190","RALN","CA","027000","CA","0A5000","O","1"
"C747","RALN","CA","027000","CA","028000","O","2"
"C1301","RALN","CA","027000","CA","028000","O","1"
"C4753","RALN","CA","027000","CA","028000","O","1"
"C5616","RALN","CA","027000","CA","028000","O","1"
"C7942","RALN","CA","027000","CA","028000","O","1"
"C747","RALN","CA","025000","CA","027000","O","1"
"C5119","RALN","CA","025000","CA","027000","O","1"
"C7942","RALN","CA","025000","CA","027000","O","2"
"C256","RALN","CA","053000","CA","025000","O","1"
"C511","RALN","CA","053000","CA","025000","O","1"
"C747","RALN","CA","053000","CA","025000","O","1"
"C1314","RALN","CA","053000","CA","025000","O","1"
"P9060","RALN","CA","053000","CA","025000","O","9"
"M10400","MNST","D1","0D0CDP","D1","0D0078","O","1"
"M8665","MNST","D1","0D0077","D1","0D0078","O","1"
"OC9815","MNST","D1","0D0078","D1","0D0077","O","1"
"M8666","MNST","D1","0D0078","D1","0D0077","O","1"
"M8668","MNST","D1","0D0078","D1","0D0077","O","14"
"IC10938","AFAM","EA","013160","EA","013EP2","O","1"
"C970","PRBZ","CD","000716","CD","000715","O","4"
"RS9211","PRBZ","CD","000717","CD","000715","O","1"
"C7853","PRBZ","CD","000717","CD","000716","O","1"
"N8774","PRBZ","CD","000717","CD","000733","O","1"
"RS9211","PRBZ","CD","000717","CD","000719","O","1"
"C970","PRBZ","CD","000718","CD","000716","O","1"
"C970","PRBZ","CD","000718","CD","000717","O","3"
"C6982","PRBZ","CD","000718","CD","000717","O","1"
"AP198","PRBZ","CD","000718","CD","000717","O","1"
"C5925","PRBZ","CD","000734","CD","000733","O","1"
"N8775","PRBZ","CD","000734","CD","000733","O","2"
"N8779","PRBZ","CD","000734","CD","000733","O","2"
"N8776","PRBZ","CD","000734","CD","000733","O","1"
"N8777","PRBZ","CD","000734","CD","000733","O","4"
"AP198","PRBZ","CD","000734","CD","000733","O","4"
"RS9211","PRBZ","CD","000719","CD","000715","O","1"
"RS9211","PRBZ","CD","000719","CD","000717","O","3"
"C1302","PRBZ","CD","000719","CD","000733","O","1"
"C3693","PRBZ","CD","000719","CD","000733","O","2"
"C4251","PRBZ","CD","000719","CD","000733","O","2"
"C5012","PRBZ","CD","000719","CD","000733","O","1"
"N8780","PRBZ","CD","000719","CD","000733","O","1"
"N8775","PRBZ","CD","000719","CD","000733","O","5"
"N8779","PRBZ","CD","000719","CD","000733","O","5"
"N8776","PRBZ","CD","000719","CD","000733","O","1"
"N8777","PRBZ","CD","000719","CD","000734","O","1"
"N8775","PRBZ","CD","000720","CD","000733","O","1"
"C481","PRBZ","CD","000720","CD","000734","O","1"
"C1131","PRBZ","CD","000720","CD","000734","O","1"
"C4095","PRBZ","CD","000720","CD","000734","O","1"
"N8776","PRBZ","CD","000720","CD","000734","O","1"
"N8777","PRBZ","CD","000720","CD","000734","O","1"
"C3705","PRBZ","CD","000720","CD","000719","O","1"
"C5764","PRBZ","CD","000720","CD","000719","O","1"
"C970","PRBZ","CC","000722","CC","000721","O","3"
"C1121","PRBZ","CC","000722","CC","000721","O","1"
"C1131","PRBZ","CC","000722","CC","000721","O","1"
"C1445","PRBZ","CC","000722","CC","000721","O","1"
"C1989","PRBZ","CC","000722","CC","000721","O","1"
"C3692","PRBZ","CC","000722","CC","000721","O","1"
"C3705","PRBZ","CC","000722","CC","000721","O","2"
"C4764","PRBZ","CC","000722","CC","000721","O","1"
"C4832","PRBZ","CC","000722","CC","000721","O","1"
"C4908","PRBZ","CC","000722","CC","000721","O","1"
"C5012","PRBZ","CC","000722","CC","000721","O","1"
"C6527","PRBZ","CC","000722","CC","000721","O","1"
"C6858","PRBZ","CC","000722","CC","000721","O","1"
"C7446","PRBZ","CC","000722","CC","000721","O","1"
"C7785","PRBZ","CC","000722","CC","000721","O","1"
"C7853","PRBZ","CC","000722","CC","000721","O","2"
"D8403","PRBZ","CC","000722","CC","000721","O","4"
"N8779","PRBZ","CC","000722","CC","000721","O","1"
"N8778","PRBZ","CC","000722","CC","000721","O","3"
"AP198","PRBZ","CC","000722","CC","000721","O","1"
"C460","PRBZ","CB","000724","CB","000723","O","1"
"C970","PRBZ","CB","000724","CB","000723","O","3"
"C1302","PRBZ","CB","000724","CB","000723","O","1"
"C1445","PRBZ","CB","000724","CB","000723","O","1"
"C2307","PRBZ","CB","000724","CB","000723","O","1"
"C1631","PRBZ","CB","000724","CB","000723","O","1"
"C3705","PRBZ","CB","000724","CB","000723","O","1"
"C5012","PRBZ","CB","000724","CB","000723","O","1"
"C5925","PRBZ","CB","000724","CB","000723","O","2"
"C6528","PRBZ","CB","000724","CB","000723","O","1"
"C7881","PRBZ","CB","000724","CB","000723","O","1"
"D8403","PRBZ","CB","000724","CB","000723","O","1"
"N8780","PRBZ","CB","000724","CB","000723","O","2"
"N8775","PRBZ","CB","000724","CB","000723","O","2"
"N8779","PRBZ","CB","000724","CB","000723","O","2"
"N8776","PRBZ","CB","000724","CB","000723","O","5"
"N8778","PRBZ","CB","000724","CB","000723","O","2"
"N8777","PRBZ","CB","000724","CB","000723","O","3"
"N8774","PRBZ","CB","000724","CB","000723","O","3"
"AP198","PRBZ","CB","000724","CB","000723","O","7"
"C970","PRBZ","CB","000725","CB","000723","O","2"
"N8779","PRBZ","CB","000725","CB","000723","O","2"
"N8776","PRBZ","CB","000725","CB","000723","O","1"
"C7853","PRBZ","CB","000726","CB","000724","O","1"
"C481","PRBZ","CB","000726","CB","000725","O","1"
"C970","PRBZ","CB","000726","CB","000725","O","3"
"C1177","PRBZ","CB","000726","CB","000725","O","1"
"C1631","PRBZ","CB","000726","CB","000725","O","1"
"C2743","PRBZ","CB","000726","CB","000725","O","1"
"C3693","PRBZ","CB","000726","CB","000725","O","1"
"C3705","PRBZ","CB","000726","CB","000725","O","1"
"C3960","PRBZ","CB","000726","CB","000725","O","2"
"C4251","PRBZ","CB","000726","CB","000725","O","2"
"C4907","PRBZ","CB","000726","CB","000725","O","1"
"C5925","PRBZ","CB","000726","CB","000725","O","1"
"C6995","PRBZ","CB","000726","CB","000725","O","1"
"C7391","PRBZ","CB","000726","CB","000725","O","1"
"C7393","PRBZ","CB","000726","CB","000725","O","2"
"C7446","PRBZ","CB","000726","CB","000725","O","2"
"C7748","PRBZ","CB","000726","CB","000725","O","1"
"C7785","PRBZ","CB","000726","CB","000725","O","1"
"C7881","PRBZ","CB","000726","CB","000725","O","1"
"C8139","PRBZ","CB","000726","CB","000725","O","4"
"N8780","PRBZ","CB","000726","CB","000725","O","2"
"N8779","PRBZ","CB","000726","CB","000725","O","3"
"N8776","PRBZ","CB","000726","CB","000725","O","1"
"AP198","PRBZ","CB","000726","CB","000725","O","7"
"C1177","PRBZ","CA","000728","CA","000727","O","1"
"C1409","PRBZ","CA","000728","CA","000727","O","1"
"C3675","PRBZ","CA","000728","CA","000727","O","1"
"C3705","PRBZ","CA","000728","CA","000727","O","1"
"C4240","PRBZ","CA","000728","CA","000727","O","1"
"C5056","PRBZ","CA","000728","CA","000727","O","1"
"C6501","PRBZ","CA","000728","CA","000727","O","1"
"C6928","PRBZ","CA","000728","CA","000727","O","2"
"C7673","PRBZ","CA","000728","CA","000727","O","1"
"C7881","PRBZ","CA","000728","CA","000727","O","1"
"N8780","PRBZ","CA","000728","CA","000727","O","1"
"N8779","PRBZ","CA","000728","CA","000727","O","1"
"N8778","PRBZ","CA","000728","CA","000727","O","2"
"C1302","PRBZ","CA","000729","CA","000727","O","1"
"C970","PRBZ","CA","000730","CA","000729","O","3"
"C1121","PRBZ","CA","000730","CA","000729","O","1"
"C1177","PRBZ","CA","000730","CA","000729","O","1"
"C1989","PRBZ","CA","000730","CA","000729","O","1"
"C2307","PRBZ","CA","000730","CA","000729","O","1"
"C1631","PRBZ","CA","000730","CA","000729","O","1"
"C2617","PRBZ","CA","000730","CA","000729","O","1"
"C3009","PRBZ","CA","000730","CA","000729","O","1"
"C3705","PRBZ","CA","000730","CA","000729","O","2"
"C4240","PRBZ","CA","000730","CA","000729","O","1"
"C4251","PRBZ","CA","000730","CA","000729","O","1"
"C4455","PRBZ","CA","000730","CA","000729","O","1"
"C4828","PRBZ","CA","000730","CA","000729","O","1"
"C4908","PRBZ","CA","000730","CA","000729","O","4"
"C5218","PRBZ","CA","000730","CA","000729","O","3"
"C5891","PRBZ","CA","000730","CA","000729","O","1"
"C5925","PRBZ","CA","000730","CA","000729","O","4"
"C6361","PRBZ","CA","000730","CA","000729","O","1"
"C6928","PRBZ","CA","000730","CA","000729","O","1"
"C7099","PRBZ","CA","000730","CA","000729","O","1"
"C7393","PRBZ","CA","000730","CA","000729","O","2"
"C7448","PRBZ","CA","000730","CA","000729","O","1"
"C7901","PRBZ","CA","000730","CA","000729","O","1"
"C8072","PRBZ","CA","000730","CA","000729","O","1"
"N8780","PRBZ","CA","000730","CA","000729","O","1"
"N8779","PRBZ","CA","000730","CA","000729","O","2"
"N8776","PRBZ","CA","000730","CA","000729","O","1"
"N8778","PRBZ","CA","000730","CA","000729","O","1"
"N8777","PRBZ","CA","000730","CA","000729","O","1"
"V9716","RETN","CC","042000","CC","043000","O","1"
"V9787","RETN","CC","056000","CC","042000","O","3"
"V9787","RETN","CB","036000","CB","04S000","O","1"
"V9787","RETN","CB","055000","CB","036000","O","7"
"V9787","RETN","CB","032000","CB","033000","O","2"
"V9787","RETN","CB","054000","CB","032000","O","4"
"RS9208","REVA","CC","042000","CC","040000","O","1"
"M8668","CM09","UF","018281","UF","018284","O","2"
"M10756","CPOR","UF","018354","UF","019341","O","6"
"M10756","CPOR","UF","018338","UF","018354","O","49"
"M10756","CPOR","UF","017335","UF","018338","O","15"
"M10756","CPOR","MR","017834","MR","017830","O","47"
"M10756","CPOR","MR","017556","MR","017834","O","49"
"M10756","CPOR","MR","016C10","MR","017556","O","62"
"M10756","CPOR","MR","016332","MR","016C10","O","247"
"M10756","CPOR","MR","015347","MR","016332","O","43"
"M10756","CPOR","MR","014333","MR","015347","O","21"
"M10756","CPOR","SG","014349","SG","015350","O","93"
"M10756","CPOR","SG","014308","SG","014349","O","90"
"M10756","CPOR","VP","013353","VP","013352","O","2"
"M8655","PPSS","VD","018185","VD","019207","O","102"
"M8655","PPSS","VD","018182","VD","018185","O","111"
"M8655","PPSS","IP","017837","IP","017836","O","6"
"M8655","PPSS","IP","017268","IP","017836","O","1"
"M8655","PPSS","IP","016192","IP","017268","O","14"
"M8655","PPSS","IP","016192","IP","016IC0","O","575"
"M8655","PPSS","IP","015191","IP","016192","O","7"
"M8655","PPSS","IP","016IC0","IP","017268","O","496"
"M8655","PPSS","RS","015198","RS","015839","O","217"
"M8655","PPSS","RS","014197","RS","015198","O","69"
"M8655","PPSS","RS","014280","RS","014197","O","107"
"M8655","PPSS","AS","013259","AS","013842","O","3010"
"M8655","PPSS","AS","013181","AS","013259","O","4542"
"M8655","PPSS","AS","013179","AS","013259","O","2"
"M8655","PPSS","AS","013179","AS","013181","O","1610"
"M8655","PPSS","AS","013257","AS","013181","O","2"
"M8655","PPSS","AS","013257","AS","013179","O","1797"
"M8659","CCSS","UF","019222","UF","019312","O","1"
"M8659","CCSS","UF","019222","UF","018213","O","1"
"M8659","CCSS","UF","018213","UF","019222","O","24"
"M8659","CCSS","UF","018226","UF","018213","O","9"
"M8659","CCSS","UF","017225","UF","018226","O","78"
"M8659","CCSS","IP","016MC0","IP","016224","O","73"
"M8659","CCSS","IP","016MC0","IP","017837","O","2"
"M8659","CCSS","IP","016MC0","IP","017237","O","298"
"M8659","CCSS","IP","016224","IP","016MC0","O","754"
"M8659","CCSS","IP","016224","IP","017237","O","409"
"M8659","CCSS","IP","016224","IP","014324","O","95"
"M8659","CCSS","IP","015238","IP","016224","O","463"
"M8659","CCSS","IP","017837","IP","017836","O","610"
"M8659","CCSS","IP","017837","IP","017237","O","46"
"M8659","CCSS","IP","017836","IP","017837","O","20"
"M8659","CCSS","IP","017836","IP","017237","O","29"
"M8659","CCSS","IP","017237","IP","016MC0","O","81"
"M8659","CCSS","IP","014324","IP","016224","O","2"
"M8659","CCSS","IP","014324","IP","015238","O","676"
"M8659","CCSS","IP","014324","IP","017237","O","1"
"M8659","CCSS","RS","015212","RS","015839","O","43"
"M8659","CCSS","RS","014211","RS","015212","O","871"
"M8659","CCSS","RS","014230","RS","015212","O","1"
"M8659","CCSS","RS","014230","RS","014211","O","373"
"M8659","CCSS","PP","013231","PP","013842","O","2247"
"M8659","CCSS","PP","013210","PP","013231","O","1066"
"M8659","CCSS","PP","013216","PP","013231","O","3"
"M8659","CCSS","PP","013216","PP","013210","O","501"
"M8659","CCSS","PP","013216","PP","013842","O","2"
"M8659","CCSS","PP","013214","PP","013231","O","1"
"M8659","CCSS","PP","013214","PP","013210","O","5"
"M8659","CCSS","PP","013214","PP","013216","O","587"
"M8668","GGFF","UF","019222","UF","019312","O","1"
"M8668","GGFF","UF","018213","UF","019222","O","49"
"M8668","GGFF","UF","018226","UF","018213","O","127"
"M8668","GGFF","UF","017225","UF","018226","O","66"
"M8668","GGFF","IP","017837","IP","017836","O","562"
"M8668","GGFF","IP","016MC0","IP","017237","O","289"
"M8668","GGFF","IP","016224","IP","017237","O","10"
"M8668","GGFF","IP","016224","IP","016MC0","O","883"
"M8668","GGFF","IP","015238","IP","016224","O","454"
"M8668","GGFF","IP","014324","IP","015238","O","110"
"M8668","GGFF","RS","015212","RS","015839","O","55"
"M8668","GGFF","RS","014211","RS","015212","O","347"
"M8668","GGFF","RS","014230","RS","014211","O","474"
"M8668","GGFF","PP","013231","PP","013842","O","1083"
"M8668","GGFF","PP","013210","PP","013231","O","1561"
"M8668","GGFF","PP","013236","PP","013210","O","879"
"M8668","GGFF","PP","013234","PP","013236","O","301"
"M8659","AAMM","UF","018213","UF","019222","O","58"
"M8659","AAMM","UF","018226","UF","018213","O","247"
"M8659","AAMM","UF","017225","UF","018226","O","201"
"M8659","AAMM","MR","017834","MR","017830","O","138"
"M8659","AAMM","MR","017556","MR","017834","O","249"
"M8659","AAMM","MR","017MC0","MR","017556","O","62"
"M8659","AAMM","MR","016305","MR","017MC0","O","147"
"M8659","AAMM","MR","014307","MR","015306","O","104"
"M8659","AAMM","SG","014325","SG","015326","O","42"
"M8659","AAMM","SG","014308","SG","014325","O","41"
"M8659","AAMM","VP","013299","VP","013300","O","182"
"M8659","AAMM","VP","013294","VP","013301","O","15"
"M8660","CFOR","IP","017836","IP","017837","O","2"
"M8660","CFOR","IP","017837","IP","017836","O","2"
"M8660","CFOR","IP","016IC0","IP","017836","O","1"
"M8660","CFOR","IP","016IC0","IP","017268","O","17"
"M8660","CFOR","IP","016192","IP","017268","O","52"
"M8660","CFOR","IP","016192","IP","016IC0","O","14"
"M8660","CFOR","IP","015191","IP","016192","O","25"
"M8660","CFOR","IP","014201","IP","015191","O","198"
"M8660","CFOR","RS","015839","RS","014197","O","3"
"M8660","CFOR","RS","015198","RS","015839","O","3"
"M8660","CFOR","RS","014197","RS","015839","O","1"
"M8660","CFOR","RS","014197","RS","015198","O","3"
"M8660","CFOR","RS","014197","RS","014280","O","36"
"M8660","CFOR","RS","014280","RS","014197","O","33"
"M8660","CFOR","AS","013259","AS","013842","O","9"
"M8660","CFOR","AS","013181","AS","013842","O","4"
"M8660","CFOR","AS","013181","AS","013259","O","4"
"M8660","CFOR","AS","013560","AS","013181","O","6"
"M8660","CFOR","AS","013561","AS","013560","O","410"
"M8659","EEII","UF","018226","UF","018213","O","366"
"M8659","EEII","UF","017225","UF","018226","O","204"
"M8659","EEII","MR","017834","MR","017830","O","845"
"M8659","EEII","MR","017556","MR","017834","O","898"
"M8659","EEII","MR","016MC0","MR","017556","O","861"
"M8659","EEII","MR","016224","MR","016MC0","O","955"
"M8659","EEII","MR","015238","MR","016224","O","376"
"M8659","EEII","MR","014324","MR","015238","O","196"
"M8659","EEII","SG","014325","SG","015326","O","128"
"M8659","EEII","SG","014308","SG","014325","O","422"
"M8659","EEII","VP","013321","VP","013320","O","3260"
"M8659","EEII","VP","013318","VP","013319","O","1164"
"M8659","EEII","VP","013320","VP","013318","O","721"
"M8659","MMAA","UF","018354","UF","019341","O","9"
"M8659","MMAA","UF","018338","UF","018354","O","180"
"M8659","MMAA","UF","017335","UF","018338","O","12"
"M8659","MMAA","MR","017834","MR","017830","O","3"
"M8659","MMAA","MR","017556","MR","017830","O","1"
"M8659","MMAA","MR","017556","MR","017834","O","439"
"M8659","MMAA","MR","016C10","MR","017834","O","1"
"M8659","MMAA","MR","016C10","MR","017556","O","439"
"M8659","MMAA","MR","016332","MR","017556","O","20"
"M8659","MMAA","MR","016332","MR","016C10","O","214"
"M8659","MMAA","MR","015347","MR","016332","O","196"
"M8659","MMAA","MR","014333","MR","015347","O","84"
"M8659","MMAA","SG","014349","SG","015350","O","247"
"M8659","MMAA","SG","014308","SG","014349","O","217"
"M8659","MMAA","VP","013351","VP","013337","O","3"
"M8659","MMAA","VP","013352","VP","013351","O","2"
"M8659","MMAA","VP","013353","VP","013352","O","195"
"M8652","PPEN","IP","015191","IP","016192","O","37"
"M8652","PPEN","IP","014201","IP","015191","O","1"
"M8652","PPEN","IP","016IC0","IP","017268","O","17"
"M8652","PPEN","RS","014197","RS","015198","O","1"
"M8652","PPEN","RS","014280","RS","014197","O","5"
"M8652","PPEN","AS","013181","AS","013259","O","378"
"M8652","PPEN","AS","013179","AS","013181","O","340"
"M8652","PPEN","AS","013257","AS","013179","O","219"
"RS9204","RESI","CD","0D6000","CD","0D6CF0","O","222"
"PA10179","RESI","CD","052000","CD","0D6000","O","1"
"RS9204","RESI","CD","052000","CD","0D6000","O","2"
"RS9204","RESI","CD","052000","CD","051000","O","4"
"RS9204","RESI","CD","052000","CD","052CF0","O","1"
"PA10179","RESI","CD","051000","CD","052000","O","1"
"PA10212","RESI","CD","050000","CD","0D6000","O","2"
"RS9204","RESI","CD","049000","CD","048000","O","3"
"RS9204","RESI","CC","0C8000","CC","0C8CF0","O","590"
"RS9204","RESI","CC","0C7000","CC","0C7CF0","O","56"
"PA10179","RESI","CC","097000","CC","0C7000","O","3"
"RS9204","RESI","CC","097000","CC","097CF0","O","258"
"PA10212","RESI","CC","046000","CC","0C8000","O","1"
"RS9204","RESI","CC","046000","CC","046CF0","O","52"
"RS9204","RESI","CC","043000","CC","043CF0","O","43"
"RS9204","RESI","CC","042000","CC","042CF0","O","2"
"RS9204","RESI","CB","036000","CB","036CF0","O","19"
"RS9204","RESI","CB","034000","CB","034CF0","O","6"
"RS9204","RESI","CB","030000","CB","030CF0","O","1"
"Q9131","UNIV","D2","0D0080","D2","0D0079","O","1"
"AG9844","AGFI","3A","044F05","3A","044F06","O","3"
"AG9844","AGFI","3A","043F04","3A","044F06","O","2"
"AG9844","AGFI","3A","043F04","3A","044F05","O","187"
"AG9847","AGFI","3A","043F04","3A","044F05","O","2"
"AG9847","AGFI","3A","043F04","3A","042F03","O","4"
"AG9844","AGFI","3A","042F03","3A","043F04","O","115"
"AG9847","AGFI","3A","042F03","3A","043F04","O","3"
"AG9847","AGFI","3A","042F03","3A","041F02","O","1"
"AG9844","AGFI","3A","041F02","3A","042F03","O","239"
"AG9847","AGFI","3A","041F02","3A","042F03","O","2"
"AG9847","AGFI","3A","041F02","3A","040F01","O","1"
"AG9844","AGFI","3A","040F01","3A","042F03","O","2"
"AG9844","AGFI","3A","040F01","3A","041F02","O","40"
"AG9847","AGFI","3A","040F01","3A","041F02","O","8"
"AG9844","AGFI","2A","035F05","2A","035F06","O","16"
"AG9844","AGFI","2A","035F04","2A","035F06","O","1"
"AG9844","AGFI","2A","035F04","2A","035F05","O","111"
"AG9844","AGFI","2A","034F03","2A","035F06","O","2"
"AG9844","AGFI","2A","034F03","2A","035F05","O","5"
"AG9847","AGFI","2A","034F03","2A","035F05","O","1"
"AG9844","AGFI","2A","034F03","2A","035F04","O","428"
"AG9847","AGFI","2A","034F03","2A","032F02","O","1"
"AG9847","AGFI","2A","034F03","2A","030F01","O","1"
"AG9844","AGFI","2A","032F02","2A","035F04","O","2"
"AG9844","AGFI","2A","032F02","2A","034F03","O","188"
"AG9844","AGFI","2A","030F01","2A","035F06","O","7"
"AG9844","AGFI","2A","030F01","2A","035F04","O","10"
"AG9844","AGFI","2A","030F01","2A","032F02","O","209"
"AG9844","AGFI","1A","023F01","1A","024F02","O","4"
"RS9195","REFR","CD","0D6000","CD","0D7000","O","1"
"P9119","REFR","CD","051000","CD","052000","O","2"
"C5677","REFR","CD","051000","CD","048000","O","1"
"P9119","REFR","CD","050000","CD","051000","O","9"
"P9119","REFR","CD","049000","CD","050000","O","9"
"C3443","REFR","CD","048000","CD","0D7000","O","1"
"C8239","REFR","CD","048000","CD","049000","O","1"
"C7646","REFR","CD","0PL900","CD","051000","O","1"
"P9117","REFR","CD","0PL904","CD","050000","O","1"
"C8233","REFR","CC","097000","CC","046000","O","1"
"C6166","REFR","CC","045000","CC","046000","O","1"
"C3461","REFR","CC","043000","CC","046000","O","1"
"C3825","REFR","CC","0PL916","CC","046000","O","1"
"C7646","REFR","CC","0PL916","CC","046000","O","4"
"C6451","REFR","CC","0PL908","CC","042000","O","1"
"C1204","REFR","CC","0PL908","CC","0PL916","O","2"
"C3460","REFR","CC","0PL908","CC","0PL916","O","2"
"C3461","REFR","CC","0PL908","CC","0PL916","O","3"
"C4759","REFR","CC","0PL908","CC","0PL916","O","1"
"C5675","REFR","CC","0PL908","CC","0PL916","O","1"
"C7695","REFR","CC","0PL908","CC","0PL916","O","1"
"C8162","REFR","CC","0PL908","CC","0PL916","O","1"
"P9119","REFR","CC","0PL908","CC","0PL916","O","3"
"C2235","REFR","CC","0PL909","CC","0PL916","O","1"
"C3461","REFR","CC","0PL909","CC","0PL916","O","1"
"C5675","REFR","CC","0PL909","CC","0PL916","O","3"
"C6389","REFR","CC","0PL909","CC","0PL916","O","1"
"C7420","REFR","CC","0PL909","CC","0PL916","O","1"
"C1204","REFR","CC","0PL909","CC","0PL908","O","1"
"C2235","REFR","CC","0PL909","CC","0PL908","O","1"
"C2892","REFR","CC","0PL909","CC","0PL908","O","1"
"C2592","REFR","CC","0PL910","CC","042000","O","1"
"C8233","REFR","CC","0PL910","CC","042000","O","1"
"P9062","REFR","CC","0PL910","CC","042000","O","1"
"C5107","REFR","CC","0PL910","CC","0PL908","O","1"
"C1622","REFR","CC","0PL910","CC","0PL909","O","1"
"C2892","REFR","CC","0PL910","CC","0PL909","O","1"
"C3326","REFR","CC","0PL911","CC","040000","O","1"
"C6835","REFR","CC","0PL911","CC","040000","O","1"
"C3738","REFR","CB","0B7000","CB","032000","O","1"
"C644","REFR","CB","036000","CB","037000","O","1"
"C5677","REFR","CB","036000","CB","037000","O","6"
"C222","RALN","DI","0D0164","DI","0D0165","O","1"
"C388","RALN","DI","0D0164","DI","0D0165","O","1"
"C430","RALN","DI","0D0164","DI","0D0165","O","1"
"R9209","RALN","DI","0D0164","DI","0D0165","O","9"
"C601","RALN","DI","0D0165","DI","0D0164","O","1"
"C1697","RALN","DI","0D0165","DI","0D0164","O","2"
"C2249","RALN","DI","0D0165","DI","0D0164","O","2"
"C2958","RALN","DI","0D0165","DI","0D0164","O","1"
"C2989","RALN","DI","0D0165","DI","0D0164","O","2"
"C4920","RALN","DI","0D0165","DI","0D0164","O","1"
"C5096","RALN","DI","0D0165","DI","0D0164","O","1"
"C5955","RALN","DI","0D0165","DI","0D0164","O","1"
"C6825","RALN","DI","0D0165","DI","0D0164","O","1"
"C6699","RALN","DI","0D0165","DI","0D0164","O","1"
"C7063","RALN","DI","0D0165","DI","0D0164","O","2"
"R9209","RALN","DI","0D0165","DI","0D0164","O","10"
"UC10445","RALN","DI","0D0165","DI","0D0164","O","1"
"UC10484","RALN","DI","0D0165","DI","0D0164","O","2"
