"Istituzione","Contratto","Categoria","Qualifica","Causale Cessazione","Uomini","Donne"
"M8655","MNST","3A","044F05","C19","1","0"
"M8655","MNST","3A","043F04","C19","0","1"
"M8655","MNST","3A","040F01","C19","0","3"
"M8655","MNST","2A","035F04","C19","1","0"
"M8655","MNST","2A","034F03","C19","2","1"
"M8655","MNST","2A","032F02","C19","0","2"
"M8649","PCMD","D1","0D0CON","C19","1","0"
"M8649","PCMD","CB","0CBF08","C19","0","2"
"A190","AGFI","3A","043F04","C19","0","1"
"AG9844","AGFI","3A","043F04","C19","0","1"
"AG9844","AGFI","3A","040F01","C19","1","0"
"AG9844","AGFI","2A","032F02","C19","0","1"
"AG9847","AGFI","3A","043F04","C19","0","1"
"AG9847","AGFI","3A","042F03","C19","0","2"
"AG9847","AGFI","3A","041F02","C19","4","2"
"AG9847","AGFI","3A","040F01","C19","4","3"
"AG9847","AGFI","2A","035F05","C19","1","0"
"AG9847","AGFI","2A","034F03","C19","2","1"
"M8659","CCSS","IP","016224","C19","1","0"
"M8659","CCSS","IP","017837","C19","1","0"
"M8659","CCSS","RS","014230","C19","1","0"
"M8659","CCSS","PP","013231","C19","6","0"
"M8659","CCSS","PP","013210","C19","4","0"
"M8659","CCSS","PP","013216","C19","4","0"
"M8659","CCSS","PP","013842","C19","2","0"
"M8668","GGFF","TS","0D0228","C19","1","0"
"M8668","GGFF","TS","0D0302","C19","2","0"
"M8668","GGFF","IP","017837","C19","1","0"
"M8668","GGFF","IP","016MC0","C19","3","0"
"M8668","GGFF","IP","016224","C19","1","0"
"M8668","GGFF","IP","015238","C19","0","1"
"M8668","GGFF","RS","014211","C19","3","0"
"M8668","GGFF","RS","014230","C19","1","0"
"M8668","GGFF","PP","013231","C19","3","0"
"M8668","GGFF","PP","013210","C19","2","0"
"M8668","GGFF","PP","013236","C19","1","0"
"M8668","GGFF","PP","013842","C19","1","0"
"M8655","PPSS","DI","0D0274","C19","0","1"
"M8655","PPSS","TS","0D0202","C19","2","1"
"M8655","PPSS","TS","0D0516","C19","1","0"
"M8655","PPSS","VD","018185","C19","3","0"
"M8655","PPSS","VD","018182","C19","1","1"
"M8655","PPSS","IP","017836","C19","1","1"
"M8655","PPSS","IP","017837","C19","1","0"
"M8655","PPSS","IP","015191","C19","1","0"
"M8655","PPSS","IP","016IC0","C19","1","0"
"M8655","PPSS","RS","014197","C19","3","0"
"M8655","PPSS","AS","013259","C19","5","0"
"M8655","PPSS","AS","013181","C19","3","2"
"M8655","PPSS","AS","013179","C19","3","0"
"M8655","PPSS","AS","013842","C19","2","2"
"M10756","CPOR","RP","000FBT","C19","26","5"
"M8659","CM10","TS","0D0288","C19","2","0"
"M8659","CM10","TS","0D0285","C19","9","0"
"M8659","MMAA","TS","0D0570","C19","1","0"
"M8659","MMAA","TS","0D0544","C19","0","1"
"M8659","MMAA","UF","018338","C19","1","1"
"M8659","MMAA","MR","017556","C19","3","0"
"M8659","MMAA","MR","016C10","C19","6","0"
"M8659","MMAA","MR","016332","C19","3","0"
"M8659","MMAA","MR","015347","C19","2","4"
"M8659","MMAA","MR","014333","C19","0","1"
"M8659","MMAA","SG","015350","C19","3","0"
"M8659","MMAA","SG","014349","C19","11","0"
"M8659","MMAA","SG","014308","C19","4","0"
"M8659","MMAA","VP","013337","C19","1","0"
"M8659","MMAA","VP","013351","C19","7","0"
"M8659","MMAA","VP","013352","C19","19","3"
"M8659","MMAA","RP","000FBT","C19","5","3"
"M8652","MGOR","G1","0D0MT7","C19","6","5"
"M8655","CPRE","I1","0D0112","C19","1","0"
"M8655","CPRE","I1","0D0113","C19","0","1"
"AG191","EPNE","AB","030000","C19","0","1"
"AG9900","EPNE","AC","043000","C19","0","1"
"AA8582","EPNE","AC","046000","C19","1","0"
"AA8582","EPNE","AC","045000","C19","1","1"
"AA8582","EPNE","AC","043000","C19","1","0"
"AA8582","EPNE","AC","040000","C19","1","0"
"AA8582","EPNE","AB","034000","C19","1","2"
"AA8582","EPNE","AB","032000","C19","4","2"
"AA8582","EPNE","AB","030000","C19","7","2"
"AA8582","EPNE","AA","025000","C19","1","0"
"F8522","EPNE","AC","042000","C19","1","0"
"F8521","EPNE","AC","045000","C19","0","1"
"F8521","EPNE","AC","043000","C19","1","0"
"F8521","EPNE","AC","040000","C19","0","2"
"F8521","EPNE","AB","032000","C19","0","1"
"E8418","EPNE","AC","042000","C19","0","1"
"E8481","EPNE","D2","0D0079","C19","1","0"
"IR8545","ERIC","LI","012091","C19","0","1"
"IR10216","ERIC","D2","0D0079","C19","1","0"
"AA8542","ERIC","LI","012088","C19","0","1"
"F8522","ERIC","TC","0D0094","C19","1","0"
"IR8563","ERIC","LI","014087","C19","0","2"
"IR10592","ERIC","TC","0D0094","C19","1","0"
"IR10592","ERIC","LI","018396","C19","0","1"
"Q9189","UNIV","CD","049000","C19","1","0"
"Q9189","UNIV","CD","048000","C19","1","0"
"Q9189","UNIV","CC","043000","C19","0","1"
"Q9189","UNIV","CC","042000","C19","0","1"
"Q9178","UNIV","CC","043000","C19","1","0"
"Q9184","UNIV","CC","040000","C19","1","0"
"Q9171","UNIV","CC","043000","C19","0","1"
"Q9160","UNIV","CC","042000","C19","1","0"
"Q9181","UNIV","CD","048000","C19","1","1"
"Q9181","UNIV","CC","042000","C19","1","1"
"Q9168","UNIV","RI","0D0177","C19","1","0"
"Q9168","UNIV","CC","042000","C19","1","1"
"Q9150","UNIV","CC","042000","C19","2","0"
"Q9150","UNIV","CB","034000","C19","1","0"
"Q9167","UNIV","CC","042000","C19","0","1"
"Q9172","UNIV","CD","051000","C19","0","1"
"Q9179","UNIV","CC","045000","C19","0","1"
"Q9158","UNIV","RI","0D0177","C19","1","1"
"Q9158","UNIV","RI","0D0178","C19","0","1"
"Q9158","UNIV","CD","048000","C19","1","0"
"Q9159","UNIV","CD","048000","C19","0","1"
"Q9159","UNIV","CC","046000","C19","1","0"
"Q9159","UNIV","CC","042000","C19","1","0"
"Q9136","UNIV","CD","050000","C19","1","0"
"Q9151","UNIV","CD","049000","C19","0","1"
"Q9151","UNIV","CD","048000","C19","1","0"
"Q9151","UNIV","CC","043000","C19","1","0"
"Q9151","UNIV","CC","042000","C19","0","1"
"Q9146","UNIV","PR","0D0173","C19","0","1"
"Q9146","UNIV","RI","0D0177","C19","1","1"
"Q9146","UNIV","D2","0D0080","C19","1","0"
"Q9146","UNIV","CD","048000","C19","1","0"
"Q9166","UNIV","RI","0D0177","C19","0","1"
"Q9166","UNIV","CC","040000","C19","0","1"
"Q9133","UNIV","RI","0D0178","C19","1","0"
"Q9162","UNIV","CD","048000","C19","0","2"
"Q9162","UNIV","CC","042000","C19","0","1"
"Q9175","UNIV","CD","048000","C19","1","0"
"Q9155","UNIV","RI","0D0178","C19","0","1"
"Q9135","UNIV","PR","0D0168","C19","1","0"
"Q9135","UNIV","CB","037000","C19","1","0"
"Q9142","UNIV","CD","052000","C19","0","1"
"Q9142","UNIV","CD","048000","C19","1","0"
"Q9142","UNIV","CC","040000","C19","1","2"
"Q9145","UNIV","CD","049000","C19","0","1"
"Q9145","UNIV","CC","040000","C19","0","3"
"Q9134","UNIV","CC","045000","C19","0","1"
"Q10602","UNIV","DG","0D0097","C19","1","0"
"Q9129","UNIV","PR","0D0169","C19","1","0"
"Q9173","UNIV","CD","049000","C19","0","1"
"Q9173","UNIV","CC","046000","C19","0","1"
"Q9173","UNIV","CC","042000","C19","0","2"
"Q9186","UNIV","CD","052000","C19","0","1"
"Q9186","UNIV","CD","049000","C19","0","1"
"Q9186","UNIV","CD","048000","C19","0","1"
"Q9186","UNIV","CC","043000","C19","0","1"
"Q9186","UNIV","CC","042000","C19","2","1"
"Q9187","UNIV","CC","043000","C19","0","2"
"Q9143","UNIV","CD","048000","C19","1","0"
"Q9143","UNIV","CC","0C7000","C19","1","0"
"Q9143","UNIV","CC","040000","C19","1","1"
"Q9143","UNIV","CB","037000","C19","1","1"
"Q9143","UNIV","CB","036000","C19","0","1"
"Q9182","UNIV","CD","048000","C19","0","1"
"Q9131","UNIV","CD","049000","C19","0","1"
"Q9131","UNIV","CD","048000","C19","1","2"
"Q9131","UNIV","CC","043000","C19","0","1"
"Q9131","UNIV","CC","042000","C19","1","0"
"Q9131","UNIV","CC","040000","C19","0","1"
"Q9131","UNIV","CB","037000","C19","0","1"
"Q9148","UNIV","CC","042000","C19","0","1"
"Q9188","UNIV","CC","045000","C19","0","1"
"Q9154","UNIV","CB","034000","C19","1","0"
"Q9154","UNIV","CB","032000","C19","0","1"
"AP10081","SSNA","LA","A14005","C19","0","1"
"U11799","SSNA","LA","A13018","C19","0","1"
"U10518","SSNA","LA","A14005","C19","0","1"
"K8647","SSNA","LA","A14005","C19","1","0"
"U9548","SSNA","LA","A14005","C19","0","1"
"U10515","SSNA","LA","A18029","C19","0","1"
"U9561","SSNA","SI","S16020","C19","1","1"
"U9560","SSNA","LA","A18029","C19","0","1"
"U9597","SSNA","DS","SD0A38","C19","0","1"
"U10735","SSNA","MD","SD0035","C19","0","1"
"U10859","SSNA","LA","A16028","C19","0","1"
"U10859","SSNA","LA","A14005","C19","0","1"
"U10812","SSNA","LA","A14005","C19","0","1"
"U9580","SSNA","LT","T13059","C19","1","0"
"U9543","SSNA","DA","AD0A31","C19","1","0"
"U9545","SSNA","MD","SD0E34","C19","1","0"
"U9545","SSNA","MD","SD0035","C19","0","2"
"U9545","SSNA","MD","SD0036","C19","1","0"
"U9545","SSNA","SI","S18023","C19","0","1"
"U9545","SSNA","SI","S16020","C19","4","4"
"U9545","SSNA","ST","S16021","C19","0","1"
"U9545","SSNA","SV","S16022","C19","1","1"
"U9545","SSNA","LT","T13660","C19","1","0"
"U9545","SSNA","LA","A18029","C19","0","1"
"U9545","SSNA","LA","A14005","C19","0","1"
"U9545","SSNA","LA","A12017","C19","1","1"
"U9577","SSNA","SI","S16020","C19","0","5"
"U9577","SSNA","ST","S16021","C19","0","1"
"AP199","SSNA","LT","T18027","C19","1","0"
"AP199","SSNA","LA","A14005","C19","1","1"
"J10321","SSNA","LA","A16028","C19","0","1"
"U9575","SSNA","SI","S16020","C19","0","3"
"U9575","SSNA","LA","A14005","C19","0","1"
"U9566","SSNA","SI","S16020","C19","0","1"
"U9556","SSNA","MD","SD0035","C19","0","1"
"U9556","SSNA","LT","T18025","C19","0","1"
"U9579","SSNA","DT","TD0S70","C19","1","0"
"U9579","SSNA","SI","S16020","C19","0","2"
"U9579","SSNA","ST","S16021","C19","1","0"
"U9579","SSNA","SV","S16022","C19","2","0"
"U9579","SSNA","LT","T13660","C19","0","1"
"U9551","SSNA","MD","SD0035","C19","1","0"
"U9551","SSNA","LA","A13018","C19","0","1"
"U9549","SSNA","LT","T13660","C19","0","1"
"U9434","SSNA","MD","SD0035","C19","1","1"
"U9434","SSNA","SI","S16020","C19","0","3"
"U9434","SSNA","ST","S18920","C19","1","0"
"U9434","SSNA","LA","A14005","C19","0","1"
"U9423","SSNA","LA","A14005","C19","0","1"
"U9424","SSNA","MD","SD0035","C19","0","1"
"U9425","SSNA","LA","A12017","C19","0","1"
"U10330","SSNA","SI","S16020","C19","0","1"
"U10330","SSNA","LA","A18029","C19","1","0"
"U10330","SSNA","LA","A14005","C19","1","0"
"J8638","SSNA","MD","SD0E34","C19","1","0"
"J8638","SSNA","MD","SD0035","C19","1","0"
"J8638","SSNA","SI","S18023","C19","0","1"
"J8638","SSNA","LT","T13660","C19","0","1"
"J8638","SSNA","LA","A14005","C19","0","1"
"J8638","SSNA","LA","A12017","C19","0","1"
"U9429","SSNA","LA","A14005","C19","1","0"
"AP9855","SSNA","LT","T16026","C19","1","0"
"AP9855","SSNA","LA","A13018","C19","0","1"
"U10769","SSNA","DA","AD0612","C19","1","0"
"U10769","SSNA","SF","S16019","C19","1","0"
"U9630","SSNA","LA","A16028","C19","0","1"
"U9633","SSNA","MD","SD0E34","C19","1","1"
"U9633","SSNA","MD","SD0035","C19","9","4"
"U9633","SSNA","MD","SD0036","C19","0","1"
"U9633","SSNA","DS","SD0A65","C19","0","1"
"U9633","SSNA","DS","SD0064","C19","0","1"
"U9633","SSNA","SI","S16020","C19","1","3"
"U9633","SSNA","ST","S16021","C19","0","1"
"U9633","SSNA","SF","S16019","C19","1","2"
"U9633","SSNA","LT","T13660","C19","1","5"
"U9646","SSNA","LT","T13660","C19","1","0"
"AP10610","SSNA","LT","T18027","C19","0","2"
"U9635","SSNA","SF","S16019","C19","0","1"
"U9635","SSNA","LA","A16028","C19","1","0"
"U9603","SSNA","LA","A14005","C19","1","0"
"U9519","SSNA","LT","T12057","C19","0","1"
"U9536","SSNA","LT","T16024","C19","0","1"
"U9537","SSNA","LA","A16028","C19","0","1"
"U9537","SSNA","LA","A14005","C19","1","0"
"U9537","SSNA","LA","A12017","C19","0","1"
"CS10888","SSNA","LT","T16024","C19","0","1"
"AP196","SSNA","LT","T14007","C19","1","0"
"U9522","SSNA","SV","S18921","C19","1","0"
"U9539","SSNA","MD","SD0035","C19","1","1"
"U9539","SSNA","LT","T13660","C19","0","1"
"U9539","SSNA","LA","A14005","C19","0","1"
"U9535","SSNA","LT","T12057","C19","1","0"
"U9518","SSNA","LA","A14005","C19","0","1"
"AP194","SSNA","LT","T16026","C19","1","2"
"U9415","SSNA","LA","A13018","C19","0","1"
"U10899","SSNA","LA","A14005","C19","1","1"
"U10289","SSNA","LT","T13660","C19","1","0"
"U9655","SSNA","LA","A13018","C19","0","1"
"U9691","SSNA","LA","A14005","C19","1","0"
"U9682","SSNA","SI","S16020","C19","1","0"
"U9693","SSNA","LA","A14005","C19","0","1"
"U9685","SSNA","DS","SD0E38","C19","0","1"
"U9685","SSNA","SI","S16020","C19","3","7"
"U9685","SSNA","ST","S18920","C19","1","1"
"U9685","SSNA","ST","S16021","C19","5","0"
"U9685","SSNA","LA","A14005","C19","1","0"
"U9659","SSNA","LA","A16028","C19","0","1"
"IP10490","SSNA","ST","S16021","C19","0","1"
"IP10490","SSNA","LT","T14007","C19","1","0"
"IP10490","SSNA","LT","T13660","C19","1","3"
"J10323","SSNA","SI","S16020","C19","3","0"
"J8626","SSNA","LA","A13018","C19","0","1"
"J8626","SSNA","LA","A12017","C19","0","1"
"U9673","SSNA","LA","A14005","C19","0","1"
"U9665","SSNA","LT","T16024","C19","0","1"
"U9664","SSNA","LA","A16028","C19","0","1"
"U9668","SSNA","MD","SD0035","C19","1","0"
"U9668","SSNA","SI","S18023","C19","0","1"
"U9668","SSNA","SI","S16020","C19","2","7"
"U9668","SSNA","ST","S16021","C19","0","1"
"U9668","SSNA","LT","T13660","C19","0","2"
"U9652","SSNA","DS","SD0A12","C19","0","1"
"U9652","SSNA","LA","A14005","C19","0","1"
"U9652","SSNA","LA","A13018","C19","0","1"
"U9686","SSNA","LA","A14005","C19","0","1"
"U9658","SSNA","LT","T16024","C19","0","1"
"U9679","SSNA","SI","S16020","C19","0","2"
"U9679","SSNA","LA","A13018","C19","0","1"
"AP9835","SSNA","LT","T16026","C19","1","1"
"AP9835","SSNA","LA","A18029","C19","0","1"
"AP9835","SSNA","LA","A16028","C19","0","2"
"U10839","SSNA","SI","S16020","C19","3","6"
"U10839","SSNA","ST","S16021","C19","2","0"
"U10839","SSNA","LT","T13660","C19","2","0"
"U10839","SSNA","LA","A16028","C19","1","1"
"K8646","SSNA","LA","A16028","C19","0","1"
"K8646","SSNA","LA","A14005","C19","1","0"
"U10831","SSNA","SI","S16020","C19","0","1"
"U10831","SSNA","LA","A18029","C19","0","1"
"U11894","SSNA","DS","SD0A38","C19","1","0"
"U9489","SSNA","LA","A16028","C19","0","1"
"AP192","SSNA","LT","T13059","C19","1","0"
"U10291","SSNA","LA","A14005","C19","1","0"
"U9493","SSNA","LA","A14005","C19","0","1"
"U9546","SSNA","LA","A14005","C19","0","1"
"U9476","SSNA","LT","T12057","C19","0","2"
"U10524","SSNA","LT","T14E59","C19","1","0"
"U9834","SSNA","SI","S18023","C19","1","0"
"AP10082","SSNA","LA","A16028","C19","1","1"
"AP200","SSNA","LA","A16028","C19","1","0"
"U10507","SSNA","SI","S16020","C19","0","4"
"U10507","SSNA","ST","S16021","C19","0","1"
"U10507","SSNA","LT","T13660","C19","1","0"
"U10507","SSNA","LA","A18029","C19","0","2"
"U9602","SSNA","SI","S16020","C19","0","1"
"C2127","RALN","CD","051489","C19","0","1"
"C3065","RALN","CC","046000","C19","0","1"
"C3065","RALN","CC","045000","C19","0","1"
"C3065","RALN","CC","056000","C19","1","0"
"D8321","RALN","CC","046000","C19","1","0"
"C4054","RALN","CB","036495","C19","0","1"
"C1962","RALN","FP","0D0485","C19","1","0"
"C237","RALN","CD","058000","C19","0","1"
"P9068","RALN","CD","0D6A00","C19","0","1"
"C3263","RALN","CD","051489","C19","0","1"
"C3790","RALN","CD","049000","C19","0","1"
"P9036","RALN","PC","000061","C19","1","0"
"C1736","RALN","CD","058000","C19","1","0"
"C4368","RALN","CC","045000","C19","1","0"
"C7687","RALN","FP","0D0102","C19","1","0"
"P10790","RALN","CC","042000","C19","1","0"
"C3734","RALN","CD","057000","C19","1","0"
"C6546","RALN","CD","057000","C19","0","1"
"P9114","RALN","CC","056000","C19","0","1"
"C7484","RALN","CC","042000","C19","1","0"
"C2474","RALN","CC","046000","C19","0","1"
"C6549","RALN","CB","055000","C19","0","1"
"C806","RALN","CC","042000","C19","0","1"
"C3303","RALN","FP","0D0103","C19","0","1"
"C4859","RALN","CC","056000","C19","1","0"
"C3419","RALN","CC","046000","C19","0","1"
"C3954","RALN","FP","0D0103","C19","1","0"
"C6363","RALN","FP","0D0103","C19","0","1"
"C8191","RALN","FP","0D0103","C19","0","1"
"P9029","RALN","CC","046000","C19","0","1"
"UC10409","RALN","CC","056000","C19","0","1"
"P9038","RALN","CD","050000","C19","1","0"
"P9038","RALN","CD","057000","C19","0","2"
"P9038","RALN","CB","055000","C19","0","1"
"C5838","RALN","FP","0D0103","C19","1","0"
"C5855","RALN","FP","0D0485","C19","0","1"
"C6948","RALN","CC","046000","C19","1","0"
"C1363","RALN","CC","056000","C19","1","2"
"UC9996","RALN","CC","056000","C19","0","1"
"D8337","RALN","CC","046000","C19","3","4"
"D8337","RALN","CC","042000","C19","0","1"
"D8337","RALN","CC","056000","C19","0","2"
"D8337","RALN","CB","037492","C19","0","1"
"P9080","RALN","CD","0D6A00","C19","2","0"
"P9080","RALN","CD","0D6000","C19","0","1"
"P9080","RALN","CC","042000","C19","0","1"
"C4818","RALN","CD","0D6000","C19","1","0"
"C1550","RALN","FP","0D0103","C19","1","0"
"C579","RALN","CC","045000","C19","0","1"
"C3187","RALN","CD","051489","C19","0","1"
"C3466","RALN","CD","057000","C19","1","0"
"C4107","RALN","CC","043000","C19","1","0"
"C4233","RALN","CD","052487","C19","0","1"
"C6751","RALN","CC","056000","C19","1","0"
"C7504","RALN","DI","0D0165","C19","1","0"
"C6296","RALN","CD","057000","C19","1","0"
"C8298","RALN","CC","043000","C19","0","1"
"C1506","RALN","CD","052487","C19","1","0"
"C6374","RALN","CA","028000","C19","2","0"
"C626","RALN","CC","056000","C19","0","1"
"C4706","RALN","CD","051489","C19","1","0"
"C4706","RALN","CD","058000","C19","2","0"
"C4706","RALN","CC","046000","C19","3","1"
"C4706","RALN","CC","045000","C19","3","0"
"C4706","RALN","CC","043000","C19","1","2"
"C4706","RALN","CC","042000","C19","1","0"
"C4706","RALN","CC","056000","C19","4","2"
"C4706","RALN","CB","038490","C19","1","0"
"C4706","RALN","CB","037492","C19","0","1"
"C4706","RALN","CB","036495","C19","1","0"
"C4706","RALN","CB","034000","C19","1","0"
"C4706","RALN","CB","054000","C19","2","3"
"C4706","RALN","CA","0A5000","C19","1","0"
"C4706","RALN","CA","053000","C19","8","1"
"C6090","RALN","FP","0D0485","C19","0","1"
"C6478","RALN","CB","034000","C19","0","1"
"C7133","RALN","FP","0D0103","C19","0","1"
"C582","RALN","DI","0D0164","C19","1","0"
"V9795","RALN","CC","042000","C19","0","1"
"C2305","RALN","CD","050000","C19","1","0"
"C6936","RALN","CB","037492","C19","1","0"
"C4076","RALN","CB","038490","C19","0","1"
"C4809","RALN","CC","045000","C19","0","1"
"C6400","RALN","CD","0D6A00","C19","0","1"
"C6853","RALN","FP","0D0102","C19","1","0"
"C5131","RALN","CC","046000","C19","0","1"
"C5131","RALN","CC","045000","C19","0","1"
"P9123","RALN","CC","042000","C19","1","0"
"P9123","RALN","CC","056000","C19","1","0"
"C7892","RALN","CC","056000","C19","0","1"
"R9209","RALN","CD","057000","C19","1","2"
"R9209","RALN","CC","045000","C19","0","1"
"R9209","RALN","CC","056000","C19","0","1"
"R9209","RALN","CB","037492","C19","0","1"
"C2539","RALN","CD","049000","C19","0","1"
"C5694","RALN","FP","0D0103","C19","1","0"
"C5694","RALN","DI","0D0164","C19","0","1"
"C4326","RALN","CC","042000","C19","0","1"
"C4871","RALN","CD","052486","C19","1","0"
"C6561","RALN","CD","050000","C19","0","1"
"P9104","RALN","CC","045000","C19","1","0"
"C826","RALN","CD","058000","C19","0","1"
"UC8797","RALN","CC","046000","C19","0","1"
"C6685","RALN","CC","056000","C19","0","1"
"C2546","RALN","CD","058000","C19","0","1"
"P9118","RALN","CC","043000","C19","1","0"
"P9118","RALN","CB","054000","C19","1","0"
"C1842","RALN","FP","0D0485","C19","0","1"
"V9774","RALN","CC","042000","C19","0","1"
"P9102","RALN","CD","049000","C19","0","1"
"P9102","RALN","CC","046000","C19","1","1"
"P9102","RALN","CC","043000","C19","1","1"
"P9102","RALN","CC","042000","C19","0","1"
"P9102","RALN","CB","037493","C19","1","0"
"R9196","RALN","CB","054000","C19","1","0"
"ES10242","RALN","DI","0D0164","C19","0","1"
"M8655","RALN","FP","0D0102","C19","1","2"
"M8655","RALN","FP","0D0103","C19","0","2"
"C473","RALN","CC","056000","C19","0","1"
"C8250","RALN","CD","049000","C19","0","1"
"C1380","RALN","SP","0D0I95","C19","1","0"
"C3524","RALN","CC","043000","C19","1","0"
"C3336","RALN","CD","057000","C19","0","1"
"C8299","RALN","CC","056000","C19","0","1"
"C6971","RALN","CD","057000","C19","1","0"
"C2536","RALN","FP","0D0103","C19","1","0"
"C6083","RALN","FP","0D0103","C19","1","0"
"C8003","RALN","CD","052486","C19","1","0"
"C2378","RALN","CC","056000","C19","1","0"
"C3079","RALN","CC","043000","C19","1","0"
"C6406","RALN","CB","034000","C19","2","0"
"C6406","RALN","CB","054000","C19","2","0"
"C6406","RALN","CA","027000","C19","1","0"
"C6406","RALN","CA","053000","C19","1","0"
"C5170","RALN","CD","050000","C19","0","1"
"C5170","RALN","CC","042000","C19","1","0"
"C5170","RALN","CB","054000","C19","0","1"
"C5170","RALN","DI","0D0164","C19","1","0"
"C401","RALN","CD","052487","C19","1","0"
"C277","RALN","CB","036495","C19","1","0"
"C6938","RALN","CC","042000","C19","0","1"
"C497","RALN","CB","036495","C19","1","0"
"C6801","RALN","CC","046000","C19","1","0"
"C1160","RALN","CC","043000","C19","1","0"
"C7523","RALN","CD","051489","C19","0","1"
"C7694","RALN","FP","0D0103","C19","1","0"
"C5873","RALN","FP","0D0102","C19","0","1"
"C227","RALN","CD","0D6A00","C19","1","0"
"C2072","RALN","CB","034000","C19","0","1"
"C2072","RALN","DI","0D0164","C19","1","0"
"C4152","RALN","CB","038491","C19","0","1"
"C5574","RALN","CB","038490","C19","1","0"
"C5574","RALN","CA","028000","C19","1","0"
"C6285","RALN","CB","032000","C19","1","0"
"C6285","RALN","CA","053000","C19","3","0"
"C5960","RALN","CC","045000","C19","0","1"
"C5960","RALN","CB","036495","C19","1","0"
"IP11862","RALN","CC","043000","C19","0","1"
"C5702","RALN","CD","052487","C19","0","1"
"P9083","RALN","CD","057000","C19","0","1"
"C712","RALN","CD","057000","C19","0","1"
"C717","RALN","CC","056000","C19","0","1"
"C1264","RALN","CC","045000","C19","0","1"
"C4068","RALN","CC","056000","C19","1","0"
"P10368","RALN","CD","058000","C19","0","1"
"P10368","RALN","CD","057000","C19","1","0"
"C8246","RALN","CD","057000","C19","0","1"
"C3242","RALN","FP","0D0485","C19","1","0"
"C500","RALN","FP","0D0103","C19","1","0"
"V9745","RALN","CB","036494","C19","0","1"
"C3924","RALN","CD","049000","C19","0","1"
"P9072","RALN","CD","052486","C19","1","0"
"P9072","RALN","CC","046000","C19","1","0"
"P9072","RALN","CB","034000","C19","1","0"
"C207","RALN","CD","058000","C19","0","1"
"C207","RALN","CC","056000","C19","0","1"
"IP10428","RALN","CB","037492","C19","0","1"
"C7096","RALN","CD","050000","C19","1","0"
"C7096","RALN","CC","042000","C19","1","1"
"P9094","RALN","CD","057000","C19","0","1"
"C5348","RALN","CD","052486","C19","1","0"
"C5839","RALN","CD","050000","C19","1","0"
"R9205","RALN","CD","050000","C19","1","1"
"R9205","RALN","CC","056000","C19","0","1"
"C1041","RALN","CD","049000","C19","1","0"
"C1041","RALN","CD","057000","C19","1","0"
"C1041","RALN","CC","043000","C19","2","1"
"C1041","RALN","CC","042000","C19","0","1"
"C1041","RALN","CC","056000","C19","2","4"
"C1041","RALN","DI","0D0165","C19","2","0"
"C7063","RALN","FP","0D0103","C19","0","1"
"C1390","RALN","FP","0D0102","C19","0","1"
"C1390","RALN","CB","0B7A00","C19","0","1"
"C1863","RALN","CC","042000","C19","0","1"
"C1863","RALN","CC","056000","C19","0","1"
"C2210","RALN","CC","042000","C19","1","0"
"C3499","RALN","FP","0D0102","C19","0","1"
"C5964","RALN","CD","052486","C19","0","1"
"C7098","RALN","FP","0D0102","C19","0","1"
"P9069","RALN","CD","051489","C19","2","3"
"P9069","RALN","CD","050000","C19","0","1"
"P9069","RALN","CD","049000","C19","0","1"
"P9069","RALN","CD","057000","C19","0","1"
"P9069","RALN","CC","046000","C19","0","1"
"P9069","RALN","CC","045000","C19","0","1"
"P9069","RALN","CC","042000","C19","1","0"
"P9069","RALN","CC","056000","C19","0","1"
"C7326","RALN","CB","055000","C19","0","1"
"C4674","RALN","CD","049000","C19","1","0"
"C6564","RALN","CD","049000","C19","0","1"
"C8186","RALN","CC","042000","C19","1","0"
"C1295","RALN","CC","045000","C19","0","1"
"C1297","RALN","FP","0D0103","C19","0","1"
"C1658","RALN","CD","057000","C19","1","0"
"C4167","RALN","CB","038490","C19","1","0"
"P9078","RALN","CD","049000","C19","0","1"
"V9721","RALN","CC","042000","C19","1","0"
"R9200","RALN","CB","032000","C19","1","0"
"IP10280","RALN","CD","057000","C19","0","1"
"C3333","RALN","CD","0D6A00","C19","0","1"
"C3333","RALN","CD","052487","C19","0","1"
"C3333","RALN","CC","056000","C19","0","1"
"P9061","RALN","CD","051488","C19","0","1"
"P9061","RALN","CD","057000","C19","0","1"
"R9197","RALN","CD","057000","C19","1","0"
"R9197","RALN","CC","046000","C19","0","2"
"R9197","RALN","CC","056000","C19","1","1"
"C6902","RALN","CD","0D6A00","C19","0","1"
"C3687","RALN","CD","049000","C19","0","1"
"P9031","RALN","CD","049000","C19","1","0"
"C6345","RALN","CB","034000","C19","0","1"
"C5337","RALN","CC","042000","C19","0","1"
"C5337","RALN","CC","056000","C19","0","1"
"C430","RALN","CC","043000","C19","1","0"
"C430","RALN","CC","056000","C19","0","1"
"C430","RALN","CB","036494","C19","1","0"
"C430","RALN","CB","032000","C19","0","1"
"R9199","RALN","CD","052487","C19","1","0"
"P9030","RALN","CC","042000","C19","0","1"
"C279","RALN","CC","056000","C19","0","1"
"C1862","RALN","CB","055000","C19","1","0"
"C1862","RALN","CB","054000","C19","0","1"
"C5073","RALN","CD","058000","C19","0","1"
"P9070","RALN","CD","0D6A00","C19","2","0"
"C4791","RALN","FP","0D0103","C19","0","1"
"C4791","RALN","CC","042000","C19","1","0"
"C4308","RALN","CD","0D6A00","C19","0","1"
