"Istituzione","Contratto","Categoria","Qualifica","Comandati Distaccati Uomini","ComandatiDistaccatiDonne","Fuori Ruolo Uomini","Fuori Ruolo Donne","Comandati Distaccati Estero Uomini","Comandati Distaccati Estero Donne","Fuori Ruolo Estero Uomini","Fuori Ruolo Estero Donne","Convenzioni Uomini","Convenzioni Donne","Convenzioni Estero Uomini","Convenzioni Estero Donne","Esoneri Uomini","Esoneri Donne","Esoneri Interno 70% Uomini","Esoneri Interno 70% Donne"
"C6967","RALN","CB","0B7A00","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C6988","RALN","FP","0D0485","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C7175","RALN","CC","046000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C7197","RALN","CD","049000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C7197","RALN","CD","057000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C7207","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C7207","RALN","CD","057000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C7207","RALN","CC","043000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C7248","RALN","CD","057000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C7274","RALN","CD","057000","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"C7309","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C7309","RALN","CD","052486","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C7309","RALN","CD","057000","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0"
"C7309","RALN","CC","042000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C7309","RALN","CB","032000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C7340","RALN","FP","0D0485","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C7367","RALN","FP","0D0102","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C7367","RALN","CD","058000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C7509","RALN","CD","050000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C7629","RALN","FP","0D0102","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C7629","RALN","CD","051488","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C7629","RALN","CD","057000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C2420","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C2420","RALN","CD","057000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C12278","RALN","FP","0D0103","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C12278","RALN","CD","057000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C12278","RALN","CC","042000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C12278","RALN","CC","056000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C12278","RALN","CB","055000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C7741","RALN","CD","051488","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"C7741","RALN","CC","046000","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"C7741","RALN","CC","045000","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"C7772","RALN","FP","0D0485","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C7772","RALN","CC","046000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C7772","RALN","CC","045000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C7819","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C7828","RALN","FP","0D0485","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C7908","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"C7962","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C8039","RALN","CD","057000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C379","RALN","FP","0D0103","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C8043","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C8201","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C8201","RALN","CC","042000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9668","SSNA","MD","SD0E33","0","0","0","0","0","0","0","0","0","0","18","2","0","0","0","0"
"U9668","SSNA","MD","SD0N33","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"U9668","SSNA","MD","SD0E34","0","0","0","0","0","0","0","0","0","0","7","2","0","0","0","0"
"U9668","SSNA","MD","SD0N34","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"U9668","SSNA","MD","SD0035","0","0","0","0","0","0","0","0","0","0","25","11","0","0","0","0"
"U9668","SSNA","MD","SD0036","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0"
"U9668","SSNA","DS","SD0A12","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"U9668","SSNA","DS","SD0E42","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"U9668","SSNA","DA","AD0A31","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"U9668","SSNA","ST","S16021","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"U9668","SSNA","LA","A14005","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9652","SSNA","LT","T16024","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9652","SSNA","LA","A14005","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"E8510","EPNE","D2","0D0079","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"C7850","RALN","CD","050000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C7850","RALN","CC","045000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C7850","RALN","CC","043000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C7850","RALN","CC","056000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C7850","RALN","DI","0D0164","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D8335","EN60","LI","0000ND","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"P9120","RALN","CD","0D6A00","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"P9120","RALN","CD","052487","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"P9120","RALN","CD","051489","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"P9120","RALN","CD","049000","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"P9120","RALN","CD","057000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"P9120","RALN","CC","046000","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"P9120","RALN","CC","043000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"P9120","RALN","DI","0D0164","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"P9120","RALN","DF","0D0098","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Q9187","UNIV","PR","0D0173","0","0","0","0","0","0","0","0","18","1","0","0","0","0","0","0"
"Q9187","UNIV","PR","0D0172","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"Q9187","UNIV","PR","0D0174","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"Q9187","UNIV","PR","0D0169","0","0","0","0","0","0","0","0","24","5","1","0","0","0","0","0"
"Q9187","UNIV","PR","0D0168","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"Q9187","UNIV","RI","0D0177","0","0","0","0","0","0","0","0","14","11","0","0","0","0","0","0"
"Q9187","UNIV","RI","0D0176","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"Q9187","UNIV","CD","0D6000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Q9187","UNIV","CC","042000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Q9187","UNIV","CC","040000","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"C1236","RALN","CC","046000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D8396","EN60","LI","0000ND","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"U9666","SSNA","MD","SD0035","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"U9666","SSNA","DA","AD0S31","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"U9666","SSNA","SI","S16020","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9666","SSNA","LT","T14E59","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9666","SSNA","LT","T13059","4","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9666","SSNA","LT","T13660","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9666","SSNA","LA","A13018","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"N10732","RALN","CD","052487","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"N10732","RALN","CD","051489","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"N10732","RALN","CD","050000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"N10732","RALN","CC","056000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"N10732","RALN","DI","0D0165","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C567","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C567","RALN","CD","052487","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"CS10446","RALN","CD","0D6000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"CS10446","RALN","CD","052487","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C3758","RALN","CD","0D6000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C3758","RALN","CD","052487","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C645","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C645","RALN","CD","051488","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C645","RALN","CD","049000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C645","RALN","CB","0B7A00","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C646","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C734","RALN","CD","0D6000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C734","RALN","CD","049000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C734","RALN","CD","057000","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0"
"C734","RALN","CC","045000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C879","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C879","RALN","CD","057000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C884","RALN","CC","042000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C884","RALN","CB","034000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C897","RALN","FP","0D0102","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C897","RALN","CD","052487","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C897","RALN","CD","051489","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C929","RALN","CD","058000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C929","RALN","CC","056000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C949","RALN","FP","0D0103","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C1106","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C1109","RALN","CD","049000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C1109","RALN","CD","057000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C1109","RALN","CC","046000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C1135","RALN","CC","045000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1182","RALN","CD","049000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C1182","RALN","CC","042000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C1579","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C1579","RALN","CD","052487","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C1579","RALN","CD","057000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C1595","RALN","FP","0D0103","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C1595","RALN","CD","058000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C1629","RALN","CC","043000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C1629","RALN","CC","056000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C1629","RALN","CB","0B7000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1636","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C1636","RALN","CB","0B7A00","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C2730","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C2730","RALN","CD","051488","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C1796","RALN","CC","042000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C2003","RALN","CD","051488","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"C2003","RALN","CC","056000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"C2027","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C2027","RALN","CC","045000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C2096","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C2096","RALN","CD","050000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C2116","RALN","FP","0D0102","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C2116","RALN","CC","056000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C2372","RALN","DG","0D0097","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C2427","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C2427","RALN","CD","049000","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C2427","RALN","CC","043000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C2427","RALN","CC","056000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C2435","RALN","CD","0D6A00","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C2435","RALN","CC","045000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"C2510","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C2510","RALN","CD","051488","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C2510","RALN","CD","057000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C2510","RALN","CB","037493","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C2758","RALN","FP","0D0103","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C2758","RALN","CC","042000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C2759","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C2770","RALN","CD","049000","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"C2865","RALN","FP","0D0102","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C2865","RALN","CC","056000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C2923","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C2923","RALN","CC","056000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C2984","RALN","CD","057000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C2984","RALN","CC","045000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C3253","RALN","CD","049000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C3253","RALN","CC","056000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C3314","RALN","CC","056000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C3318","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C3349","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C3427","RALN","CD","0D6A00","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"C3427","RALN","CD","052487","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C3445","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C3446","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C3448","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C3885","RALN","CA","025000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"UC9878","RALN","CA","025000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C3663","RALN","CD","0D6A00","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C3757","RALN","CD","052487","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"C3757","RALN","CD","050000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C3757","RALN","CD","057000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C3757","RALN","CC","046000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C3757","RALN","CC","045000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C3757","RALN","CC","043000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C3917","RALN","FP","0D0485","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"N10747","RALN","CD","0D6A00","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"N10747","RALN","CD","052487","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"N10747","RALN","CD","057000","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"N10747","RALN","CC","046000","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"N10747","RALN","CC","043000","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"C3962","RALN","CD","049000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"C3962","RALN","CC","042000","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"C12303","RALN","CD","052487","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C4030","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C4030","RALN","CC","045000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C4088","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C4154","RALN","CD","050000","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"C4270","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C4719","RALN","FP","0D0102","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C4719","RALN","CC","046000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C5025","RALN","CC","046000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5878","RALN","CD","051489","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C5878","RALN","CC","043000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C5878","RALN","CC","056000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"C5879","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C6312","RALN","FP","0D0102","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C6312","RALN","CD","050000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C6867","RALN","CD","0D6000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C6867","RALN","CC","046000","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C6867","RALN","CC","045000","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C6867","RALN","CC","043000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C6867","RALN","CB","038491","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C6867","RALN","CB","055000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C6867","RALN","CB","032000","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C7146","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C7146","RALN","CD","0D6A00","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C7146","RALN","CD","052487","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0"
"C7147","RALN","CD","0D6A00","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C7312","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C7770","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C7770","RALN","CD","051488","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C7841","RALN","CD","051488","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C7865","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C7865","RALN","CC","046000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C7865","RALN","CC","056000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C7890","RALN","FP","0D0102","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"C7916","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C7998","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C8165","RALN","FP","0D0102","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"C8165","RALN","CD","0D6A00","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C8165","RALN","CD","052487","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C8165","RALN","CD","049000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C8165","RALN","CD","057000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C275","RALN","FP","0D0102","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"PA9879","RALN","CD","049000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C282","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C282","RALN","CC","046000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C331","RALN","FP","0D0102","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"U9686","SSNA","MD","SD0E33","1","0","0","0","0","0","0","0","0","0","14","1","0","0","0","0"
"U9686","SSNA","MD","SD0N33","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"U9686","SSNA","MD","SD0E34","5","4","0","0","0","0","0","0","0","0","4","1","0","0","0","0"
"U9686","SSNA","MD","SD0035","1","15","0","0","0","0","0","0","0","0","21","2","0","0","0","0"
"U9686","SSNA","MD","SD0036","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"U9686","SSNA","DS","SD0E12","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"U9686","SSNA","DA","AD0A31","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9686","SSNA","SI","S18023","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9686","SSNA","SI","S16020","6","132","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9686","SSNA","SI","S14E52","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9686","SSNA","SI","S13052","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9686","SSNA","ST","S16021","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9686","SSNA","LT","T12057","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9686","SSNA","LT","T12058","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9686","SSNA","LA","A16028","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"U9686","SSNA","LA","A14005","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"U9686","SSNA","LA","A12017","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9658","SSNA","DS","SD0483","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9658","SSNA","DA","AD0032","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"U9658","SSNA","DA","AD0S31","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"U9658","SSNA","SF","S18922","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9658","SSNA","SF","S16019","2","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9658","SSNA","LT","T16024","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9658","SSNA","LT","T12057","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9658","SSNA","LA","A18029","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9658","SSNA","LA","A14005","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"CS10805","RALN","CD","052486","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"CS10805","RALN","CD","050000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"CS10805","RALN","CB","038490","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"C4712","RALN","CD","052486","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C4712","RALN","CD","057000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C4712","RALN","CC","056000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"P10801","RALN","FP","0D0102","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"P10801","RALN","CD","049000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"P10801","RALN","CD","057000","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
