"Istituzione","Contratto","Categoria","Stipendio","Ria","Tredicesima","Straordinario","Indennità Fisse","Altre Accessorie"
"C440","RALN","CB","18727","133","1579","641","600","665"
"C441","RALN","CB","18388","82","1550","716","610","1603"
"C443","RALN","CB","17385","276","1460","0","612","0"
"C444","RALN","CB","18809","0","1584","0","613","374"
"C445","RALN","CB","18621","0","1566","490","608","1371"
"C446","RALN","CB","18908","45","1406","0","594","323"
"C447","RALN","CB","18230","0","1542","856","597","3959"
"C448","RALN","CB","19879","289","1698","0","621","2446"
"C449","RALN","CB","18438","340","1584","885","603","2488"
"C450","RALN","CB","18230","0","1531","0","609","2076"
"C452","RALN","CB","18108","286","1276","509","603","1094"
"C451","RALN","CB","19243","297","1643","1184","613","1752"
"C453","RALN","CB","19165","144","1622","109","614","2010"
"C455","RALN","CB","18957","195","1609","313","602","152"
"C456","RALN","CB","18734","124","1584","177","600","357"
"C458","RALN","CB","18497","0","1555","645","607","1915"
"C462","RALN","CB","18581","0","2068","0","827","4024"
"C464","RALN","CB","19054","261","1624","552","615","2495"
"C465","RALN","CB","18817","0","1576","0","567","0"
"C466","RALN","CB","19878","592","1718","805","621","0"
"C467","RALN","CB","18210","0","1529","0","603","1253"
"C468","RALN","CB","19878","0","1674","0","621","2416"
"C470","RALN","CB","17962","0","1513","0","605","1300"
"C471","RALN","CB","19054","168","1616","1326","615","380"
"C472","RALN","CB","17752","117","1501","0","605","590"
"C473","RALN","CB","18935","210","1605","285","600","2941"
"C474","RALN","CB","18866","50","1591","293","606","776"
"C477","RALN","CB","19604","200","1667","104","618","651"
"C478","RALN","CB","17532","0","1472","117","604","365"
"C479","RALN","CB","18884","161","1601","1236","593","52"
"C482","RALN","CB","18190","35","1532","471","613","1247"
"C483","RALN","CB","18889","6","1588","969","611","913"
"C484","RALN","CB","18230","0","1531","499","609","1505"
"C486","RALN","CB","19878","721","1729","230","621","0"
"C487","RALN","CB","19064","97","1611","827","606","922"
"C488","RALN","CB","19940","264","1676","0","463","1742"
"C489","RALN","CB","19003","194","1614","374","622","1357"
"C494","RALN","CB","18457","0","1575","374","452","632"
"C495","RALN","CB","18640","143","1579","0","608","2780"
"C496","RALN","CB","19437","506","1662","423","630","1382"
"C497","RALN","CB","18259","30","1513","22","613","753"
"C498","RALN","CB","19878","1669","0","0","622","1006"
"C501","RALN","CB","19335","205","1642","594","615","923"
"C502","RALN","CB","17245","0","1448","0","567","80"
"C503","RALN","CB","19060","285","1624","143","615","2609"
"C505","RALN","CB","18645","240","1622","618","604","1223"
"C506","RALN","CB","17598","27","1478","423","597","1713"
"C507","RALN","CB","19172","137","1624","986","613","805"
"C508","RALN","CB","18497","389","1590","0","611","120"
"C510","RALN","CB","19640","258","1670","1091","613","782"
"C511","RALN","CB","17532","0","1472","1316","599","927"
"C512","RALN","CB","18066","30","1520","218","596","1339"
"C514","RALN","CB","18785","79","1584","569","593","1451"
"C515","RALN","CB","19879","0","1672","961","619","4113"
"C516","RALN","CB","18983","0","1595","614","626","891"
"C517","RALN","CB","18618","312","1592","27","597","986"
"C518","RALN","CB","18858","9","1586","566","603","662"
"C519","RALN","CB","18497","238","1576","0","603","2113"
"C520","RALN","CB","18258","203","1548","0","608","2827"
"C8250","RALN","CB","18516","181","1437","119","467","1800"
"C521","RALN","CB","18319","50","1542","96","596","898"
"C522","RALN","CB","18685","127","1580","198","609","1623"
"C523","RALN","CB","18108","33","1523","2024","608","851"
"C524","RALN","CB","17532","0","1461","0","595","1813"
"C525","RALN","CB","18364","0","1542","109","576","1880"
"C526","RALN","CB","18367","281","1554","808","618","1659"
"C527","RALN","CB","18660","213","1587","280","571","758"
"C528","RALN","CB","19510","190","1657","514","618","1617"
"C529","RALN","CB","18809","0","1584","0","613","1015"
"C530","RALN","CB","18349","0","1539","332","589","1283"
"C531","RALN","CB","18068","0","1517","9","598","206"
"C535","RALN","CB","18319","293","1563","0","604","745"
"C536","RALN","CB","18621","463","1606","427","604","1432"
"C537","RALN","CB","19371","69","1635","554","614","1797"
"C538","RALN","CB","18452","200","1568","372","610","1231"
"C539","RALN","CB","18230","0","1531","0","609","9031"
"C540","RALN","CB","18705","144","1583","624","611","1013"
"C541","RALN","CB","18809","23","1586","0","613","3167"
"C542","RALN","CB","18821","409","1617","426","614","60"
"C543","RALN","CB","18653","116","1571","0","583","29"
"C544","RALN","CB","18229","0","1531","254","607","1838"
"C545","RALN","CB","17697","106","1491","168","566","1164"
"C546","RALN","CB","18601","0","1562","100","612","1002"
"C549","RALN","CB","18364","0","1545","0","608","549"
"C550","RALN","CB","17738","1328","212","0","469","1406"
"C551","RALN","CB","18027","0","1516","202","607","60"
"C553","RALN","CB","18824","474","1620","285","610","191"
"C554","RALN","CB","18230","0","1530","0","609","1000"
"C555","RALN","CB","18697","76","1575","275","600","538"
"C556","RALN","CB","18799","253","1602","0","606","646"
"C557","RALN","CB","18495","0","1556","751","611","1429"
"C559","RALN","CB","18846","339","1599","156","618","296"
"C561","RALN","CB","19277","0","1618","754","597","1112"
"C563","RALN","CB","18015","225","1531","540","608","962"
"C562","RALN","CB","18099","96","1526","365","599","1651"
"C565","RALN","CB","19878","61","1675","546","621","2101"
"C567","RALN","CB","19058","83","1611","181","610","908"
"C568","RALN","CB","18498","38","1559","683","607","3788"
"C569","RALN","CB","18617","0","1565","469","608","2260"
"C571","RALN","CB","17330","0","1455","0","596","1024"
"C574","RALN","CB","18242","61","1538","111","598","900"
"C575","RALN","CB","18705","67","1576","0","609","21"
"C577","RALN","CB","18397","119","1544","449","621","307"
"C566","RALN","CB","18364","218","1565","0","599","1491"
"C578","RALN","CB","19096","209","1592","0","592","2302"
"C579","RALN","CB","18867","370","1619","1182","604","1759"
"C581","RALN","CB","18901","206","1607","391","597","58"
"C582","RALN","CB","18684","151","1585","364","600","852"
"C584","RALN","CB","19478","60","1642","291","621","1808"
"C585","RALN","CB","18836","25","1581","514","606","982"
"C586","RALN","CB","18067","201","1557","236","607","1122"
"C587","RALN","CB","18809","387","1611","0","601","0"
"C588","RALN","CB","17975","0","1507","229","602","736"
"C589","RALN","CB","18497","0","1553","603","611","2490"
"C592","RALN","CB","18560","0","1558","229","608","1305"
"C593","RALN","CB","17888","0","1502","581","605","330"
"C595","RALN","CB","18765","36","1594","80","597","291"
"C596","RALN","CB","18735","314","1610","178","783","261"
"C597","RALN","CB","18638","136","1577","740","605","2345"
"C598","RALN","CB","18099","136","1533","329","603","1568"
"C599","RALN","CB","18294","0","1531","940","609","0"
"C600","RALN","CB","19878","144","1623","58","615","1891"
"C601","RALN","CB","18283","259","1546","890","601","1069"
"C603","RALN","CB","17779","0","1534","1306","605","659"
"C604","RALN","CB","19678","373","1686","0","617","2209"
"C605","RALN","CB","19366","375","1657","668","615","55"
"C606","RALN","CB","18716","462","1611","670","609","2765"
"C607","RALN","CB","18781","102","1582","654","612","1644"
"C609","RALN","CB","17942","192","1531","165","592","901"
"C610","RALN","CB","18920","278","1600","668","472","649"
"C611","RALN","CB","18535","145","1764","442","3526","1772"
"C614","RALN","CB","19121","216","1624","615","610","3001"
"C615","RALN","CB","19193","200","1629","684","602","102"
"C616","RALN","CB","17958","371","1539","138","606","154"
"C617","RALN","CB","18595","98","1566","352","605","354"
"C619","RALN","CB","19879","0","1656","654","633","1851"
"C620","RALN","CB","18725","427","1138","949","599","311"
"C621","RALN","CB","18393","232","1818","814","605","532"
"C623","RALN","CB","19511","61","1648","778","619","1001"
"C625","RALN","CB","19178","250","1631","417","442","1946"
"C626","RALN","CB","19024","1707","1637","1222","600","321"
"C628","RALN","CB","18908","207","1579","502","618","3008"
"C629","RALN","CB","19144","678","1652","1251","472","2521"
"C630","RALN","CB","18289","199","1554","269","598","1139"
"C632","RALN","CB","19878","317","1687","504","633","3999"
"C633","RALN","CB","18359","102","1548","237","602","1897"
"C634","RALN","CB","18383","398","1577","557","604","2038"
"C8256","RALN","CB","19293","360","1652","580","613","1786"
"C637","RALN","CB","17713","0","1477","649","599","835"
"C638","RALN","CB","18405","0","1319","0","472","0"
"C639","RALN","CB","18809","0","1579","0","599","63"
"C640","RALN","CB","18809","0","1581","0","607","881"
"C642","RALN","CB","17981","45","1514","226","592","3007"
"C645","RALN","CB","18544","83","1567","46","604","2256"
"C646","RALN","CB","18809","1564","1584","0","613","2427"
"C648","RALN","CB","18745","0","1574","1014","613","1131"
"C649","RALN","CB","19178","441","1635","376","463","3960"
"C8251","RALN","CB","14231","188","1219","0","469","1221"
"C654","RALN","CB","18809","104","1590","926","613","3047"
"C652","RALN","CB","17866","0","835","0","609","1781"
"C653","RALN","CB","18102","67","1526","312","595","1042"
"C655","RALN","CB","18596","156","1575","462","610","663"
"C656","RALN","CB","17073","305","1459","543","595","62"
"C657","RALN","CB","18497","856","1624","0","587","403"
"C658","RALN","CB","18277","70","1531","27","620","1687"
"C659","RALN","CB","18570","182","1576","108","599","1835"
"C662","RALN","CB","17372","1969","1624","0","461","122"
"C661","RALN","CB","18229","0","1528","199","595","2119"
"C660","RALN","CB","18497","0","1553","0","611","1180"
"C664","RALN","CB","18497","76","1559","0","585","402"
"C665","RALN","CB","18408","0","1547","389","610","4086"
"C668","RALN","CB","19310","310","1649","152","616","1087"
"C671","RALN","CB","18351","102","1551","727","609","1275"
"C672","RALN","CB","17964","39","1500","161","618","1357"
"C675","RALN","CB","19902","321","1650","102","620","0"
"C673","RALN","CB","18054","17","1519","959","592","2958"
"C677","RALN","CB","18875","365","1618","278","613","739"
"C679","RALN","CB","17871","2087","1550","228","599","715"
"C681","RALN","CB","19277","299","1648","892","613","965"
"C680","RALN","CB","18409","432","1583","148","593","905"
"C676","RALN","CB","18898","35","1590","80","602","812"
"C678","RALN","CB","19077","143","1537","275","611","356"
"C682","RALN","CB","19149","35","1614","120","602","246"
"C683","RALN","CB","18797","210","1596","430","613","848"
"C684","RALN","CB","18310","156","1552","490","606","2311"
"C685","RALN","CB","18635","90","1573","0","612","1895"
"C687","RALN","CB","18379","276","1530","298","620","724"
"C689","RALN","CB","18809","416","1614","0","613","425"
"C690","RALN","CB","18026","4","1514","125","594","520"
"C691","RALN","CB","18353","58","1546","377","610","86"
"C692","RALN","CB","18015","0","1513","0","608","1790"
"C693","RALN","CB","18497","0","1558","0","611","1215"
"C695","RALN","CB","18571","14","1561","0","607","798"
"C696","RALN","CB","18913","300","1575","0","598","266"
"C697","RALN","CB","19144","86","1619","51","616","55"
"C698","RALN","CB","18974","0","1597","304","611","1132"
"C699","RALN","CB","17245","337","1501","697","601","0"
"C702","RALN","CB","17532","0","1472","0","604","425"
"C703","RALN","CB","18974","568","1642","0","614","2078"
"C704","RALN","CB","18985","427","1631","0","614","921"
"C705","RALN","CB","18230","0","1530","0","609","1265"
"C706","RALN","CB","18230","0","1519","0","0","660"
"C707","RALN","CB","18809","0","1584","0","606","877"
"C709","RALN","CB","18230","0","1535","0","609","775"
"C710","RALN","CB","18230","363","1561","485","609","1636"
"C712","RALN","CB","17245","0","1448","0","601","705"
"C714","RALN","CB","18314","133","1549","667","609","1946"
"C715","RALN","CB","19878","302","1694","1178","621","3118"
"C10363","RALN","CB","18312","145","1551","211","596","1127"
"C716","RALN","CB","19878","0","1669","0","621","1917"
"C717","RALN","CB","17881","253","1534","670","603","1765"
"C718","RALN","CB","18195","0","1528","318","606","1338"
"C719","RALN","CB","18779","0","1578","919","612","2838"
"C721","RALN","CB","18230","294","1519","0","582","3065"
"C720","RALN","CB","19011","12","1597","1001","614","2454"
"C722","RALN","CB","18809","0","1579","0","605","588"
"C723","RALN","CB","19417","0","1630","346","617","3052"
"C724","RALN","CB","18497","0","1553","0","611","2384"
"C725","RALN","CB","18514","128","1566","364","606","1495"
"C726","RALN","CB","18909","162","1593","342","615","993"
"C730","RALN","CB","19030","187","1617","246","601","323"
"C731","RALN","CB","19879","102","1682","1370","621","326"
"C734","RALN","CB","18977","0","1596","0","604","511"
"C735","RALN","CB","18053","22","1518","32","602","1603"
"C736","RALN","CB","18520","156","1568","668","611","213"
"C737","RALN","CB","18918","99","1599","450","611","2572"
"C738","RALN","CB","18965","110","1604","0","614","2578"
"C739","RALN","CB","18442","105","1559","183","610","945"
"C742","RALN","CB","18537","775","1606","0","464","268"
"C743","RALN","CB","18981","292","1617","521","608","865"
"C744","RALN","CB","19248","98","1626","370","610","2290"
"C745","RALN","CB","18588","76","1572","15","606","2334"
"C746","RALN","CB","18230","0","1531","104","609","1524"
"C747","RALN","CB","18857","166","1596","810","603","1494"
"C748","RALN","CB","18568","276","1577","0","606","1092"
"C749","RALN","CB","18397","86","1552","220","610","913"
"C750","RALN","CB","17845","179","1514","122","585","667"
"C751","RALN","CB","19183","245","1634","0","613","1352"
"C752","RALN","CB","18110","0","1268","155","608","2228"
"C753","RALN","CB","18608","7","1553","127","618","61"
"C754","RALN","CB","19082","374","1626","804","615","697"
"C755","RALN","CB","18809","0","1579","0","609","64"
"C756","RALN","CB","18497","0","1558","116","611","3515"
"C757","RALN","CB","17245","0","1448","0","593","64"
"C758","RALN","CB","18290","105","1533","828","621","1638"
"C759","RALN","CB","18806","37","1585","465","613","191"
"C762","RALN","CB","18653","930","1644","552","612","1158"
"C763","RALN","CB","18809","0","1584","742","613","1330"
"C764","RALN","CB","17532","0","1472","0","596","1976"
"C765","RALN","CB","18748","0","1574","255","605","196"
"C766","RALN","CB","18497","0","1553","0","588","500"
"C767","RALN","CB","18728","0","1572","1531","612","3804"
"C769","RALN","CB","18406","42","1549","289","605","1404"
"C770","RALN","CB","18230","0","1531","0","609","3675"
"C772","RALN","CB","19431","217","1586","632","623","1619"
"C774","RALN","CB","18497","0","1558","2076","611","341"
"C775","RALN","CB","18871","126","1588","318","625","357"
"C778","RALN","CB","19143","0","1612","468","616","2594"
"C779","RALN","CB","18589","52","1566","394","603","2671"
"C782","RALN","CB","19084","0","1602","252","615","1630"
"C780","RALN","CB","18852","187","1983","593","612","1477"
"C783","RALN","CB","17746","0","1490","420","601","711"
"C784","RALN","CB","17991","0","1511","0","607","163"
"C786","RALN","CB","18545","154","1574","498","601","2600"
"C788","RALN","CB","18977","0","1593","0","615","245"
"C789","RALN","CB","18387","140","1558","509","580","2541"
"C790","RALN","CB","18947","305","1620","777","606","1770"
"C791","RALN","CB","18809","363","1614","0","613","415"
"C792","RALN","CB","18362","161","1554","639","609","581"
"C793","RALN","CB","18230","0","1531","0","608","180"
"C794","RALN","CB","18792","157","1592","0","607","27"
"C797","RALN","CB","18016","234","1532","1047","605","1505"
"C798","RALN","CB","18786","65","1578","276","611","1468"
"C801","RALN","CB","18139","27","1521","178","494","1209"
"C803","RALN","CB","18777","183","1577","185","470","1528"
