"Istituzione","Contratto","Macrocategoria","Categoria","Personale Tempo Determinato Uomini","Personale Tempo Determinato Donne","Formazione Lavoro Uomini","Formazione Lavoro Donne","Interinale Uomini","Interinale Donne","Lavoro Socialmente Utile Uomini","Lavoro Socialmente Utile Donne"
"C2930","RALN","ND","CA","1,32","1,94","0","0","0","0","2,75","4,4"
"C2938","PRBZ","ND","CA","0","0,93","0","0","0","0","0","0"
"C2941","RALN","ND","CA","0","0","0","0","0","0","3,69","0,41"
"C2952","RALN","ND","CA","0","0","0","0","0","0","0,83","0,23"
"C2957","RALN","ND","CA","0","0","0","0","0","0","0,23","1,01"
"C2964","RALN","ND","CA","51,01","50,64","0","0","0","0","0","0"
"C2972","RALN","ND","CA","0","0","0","0","0","0,3","0","0"
"C2981","RALN","ND","CA","2,63","1,11","0","0","0","0","0","0"
"C2985","RALN","ND","CA","4,99","3,61","0","0","0","0","0","0"
"C2997","RALN","ND","CA","2,45","0","0","0","0","0","7","0"
"C3009","PRBZ","ND","CA","0","2","0","0","0","0","0","0"
"C3011","PRTN","ND","CA","0","0,84","0","0","0","0","0","0"
"C3018","RALN","ND","CA","0","2","0","0","0","0","0","0"
"C3026","RALN","ND","CA","0","0","0","0","0","0","0,04","0"
"C3033","RALN","ND","CA","0","0,16","0","0","0","0","0,14","0"
"C3036","RALN","ND","CA","0","0","0","0","0","0","0,72","0"
"C3044","RALN","ND","CA","4,34","6,51","0","0","0","0","0","0"
"C3049","RALN","ND","CA","0","1,65","0","0","0","0","0","0"
"C3058","RALN","ND","CA","2,01","0,66","0","0","0","0","0","0"
"C3071","PRTN","ND","CA","0,72","2,21","0","0","0","0","0","0"
"C3073","RALN","ND","CA","0,01","0,01","0","0","0","0","0","0"
"C3112","RALN","ND","CA","0","0","0","0","0","0,58","1","0"
"C3115","RALN","ND","CA","0","0,13","0","0","0","0","0","0"
"C3129","REFR","ND","CA","0","0","0","0","1,12","0,5","0","0"
"C3136","PRBZ","ND","CA","0","0,24","0","0","0","0","0","0"
"C3138","RALN","ND","CA","0,67","0,67","0","0","0","0","0","0"
"C3146","RALN","ND","CA","1,15","0","0","0","0","0","0","0"
"C3147","RALN","ND","CA","0","1","0","0","0","0","0","0"
"C3155","RALN","ND","CA","0","0","0","0","0","0","2,86","0"
"C3163","RALN","ND","CA","6","4","0","0","0","0","6","4"
"C3166","RALN","ND","CA","4,62","5,94","0","0","0","0","0","0"
"C3162","RALN","ND","CA","0","1","0","0","0","0","3","0"
"C3170","RALN","ND","CA","0","0","0","0","0","0","5","1"
"C3174","RALN","ND","CA","2","2","0","0","0","0","0","0"
"C3190","RALN","ND","CA","2,04","0,68","0","0","0","0","1,1","2,2"
"C3195","RALN","ND","CA","0","0","0","0","0","0","13,5","6,04"
"C3212","PRBZ","ND","CA","0","0,77","0","0","0","0","0","0"
"C3214","RALN","ND","CA","2,67","6,67","0","0","0","0","0,56","1,67"
"C3215","RALN","ND","CA","1,83","1,34","0","0","0","0","1,12","1,68"
"C3218","RALN","ND","CA","16","0","0","0","0","0","0","0"
"C3229","RALN","ND","CA","3,35","5,36","0","0","0","0","0,56","2,19"
"C3234","RALN","ND","CA","0","0","0","0","0","0","0,56","0"
"C3233","RALN","ND","CA","0","3,33","0","0","0","0","0","0"
"C3243","PRBZ","ND","CA","0,54","0,25","0","0","0","0","0","0"
"C3244","RALN","ND","CA","2,67","6,03","0","0","0","0","5,5","5,5"
"C3246","RALN","ND","CA","0","0","0","0","0","0","1,11","0,88"
"C3247","RALN","ND","CA","1","5","0","0","0","0","0","0"
"C3253","RALN","ND","CA","0","0","0","0","0","0","1","0"
"C3258","RALN","ND","CA","0","0","0","0","0","0","1","1"
"C3275","RALN","ND","CA","0","0","0","0","0","0","1,64","2,88"
"C3283","RALN","ND","CA","2","2","0","0","0","0","0","0"
"C3294","PRBZ","ND","CA","0,67","0","0","0","0","0","0","0"
"C3308","RALN","ND","CA","0","0","0","0","0","0","1,66","0"
"C3318","RALN","ND","CA","0","0","0","0","0","0","2,14","0,49"
"C3321","RALN","ND","CA","0","0","0","0","0","0","3,37","0,78"
"C3339","RALN","ND","CA","9","5","0","0","0","0","0","0"
"C3350","RALN","ND","CA","0","2","0","0","0","0","0","0"
"C3367","RALN","ND","CA","0","0","0","0","0","0","1,97","0"
"C3370","RALN","ND","CA","0","4","0","0","0","0","1","3"
"C3371","RALN","ND","CA","0,67","0","0","0","0","0","0","0"
"C3379","RALN","ND","CA","2,22","2,22","0","0","0","0","0","0"
"C3392","RALN","ND","CA","0,32","0,32","0","0","0","0","0","0"
"C3395","RALN","ND","CA","31","1","0","0","0","0","0,02","0,01"
"C3396","RALN","ND","CA","0","2,01","0","0","0","0","0,55","0"
"C3400","PRTN","ND","CA","0","1,02","0","0","0","0","0","0"
"C3404","RALN","ND","CA","0","0","0","0","0","0","1,45","0"
"C3406","RALN","ND","CA","0","0","0","0","0","0","21","1"
"C3407","RALN","ND","CA","2,04","2,04","0","0","0","0","0","0"
"C3410","RALN","ND","CA","0","0","0","0","0","5","0","0"
"C3417","PRTN","ND","CA","0,5","0","0","0","0","0","0","0"
"C3420","RALN","ND","CA","1","1","0","0","3","0","0","0"
"C3421","PRBZ","ND","CA","0,76","0","0","0","0","0","0","0"
"C3423","RALN","ND","CA","0","0","0","0","0","0","1,71","0,56"
"C3427","RALN","ND","CA","0","0","0","0","0","0","1,15","0"
"C3447","RALN","ND","CA","0","0","0","0","0","0","0,77","0,77"
"C3466","RALN","ND","CA","0","0","0","0","0","0","6","1"
"C3475","RALN","ND","CA","0","0","0","0","0","0","0,55","1,1"
"C3482","RALN","ND","CA","0","0","0","0","0","0","0","0,56"
"C10950","RALN","ND","CA","0","0","0","0","0","0","0,86","0"
"C3490","RALN","ND","CA","0","0","0","0","0","0","1,5","0"
"C3503","RALN","ND","CA","0","0","0","0","0","0","33,67","3,51"
"C3505","PRTN","ND","CA","0,67","0","0","0","0","0","0","0"
"C3525","RALN","ND","CA","0","0","0","0","0","0","8,6","0"
"C3526","RALN","ND","CA","0","0","0","0","0","0","4","1"
"C3539","PRTN","ND","CA","0","1","0","0","0","0","0","0"
"C3541","RALN","ND","CA","0","0","0","0","0","0","10","13"
"C3544","RALN","ND","CA","0","0","0","0","0","0","0,17","0,5"
"C3548","RALN","ND","CA","0,67","0","0","0","0","0","0","13,64"
"C3554","RALN","ND","CA","0,6","0","0","0","0","0","0","0"
"C3560","RALN","ND","CA","0","0","0","0","0","0","0,82","0"
"C3569","RALN","ND","CA","1,29","0","0","0","0","0","0","0"
"C3571","RALN","ND","CA","0,15","0","0","0","0","0","0","0"
"C3573","RALN","ND","CA","0","1,83","0","0","0","0","0","0"
"C3583","RALN","ND","CA","0","0","0","0","0","0","0,96","0"
"C3584","RALN","ND","CA","0","0","0","0","0","0","1","1"
"C3589","RALN","ND","CA","0","0","0","0","0","0","2,78","0"
"C3590","PRTN","ND","CA","0","0,13","0","0","0","0","0","0"
"C3592","RALN","ND","CA","2,34","0","0","0","0","0","0","0"
"C3603","RALN","ND","CA","0","0","0","0","0","0","1","0,08"
"C3612","RALN","ND","CA","0","0","0","0","0","0","1","0"
"C3616","RALN","ND","CA","0","0","0","0","0","0","0,21","0"
"C3622","PRTN","ND","CA","0","1,03","0","0","0","0","0","0"
"C3625","RALN","ND","CA","2,3","2,3","0","0","0","0","0","0"
"C3654","RALN","ND","CA","0","0","0","0","0","0","0,55","3,85"
"C3659","RALN","ND","CA","0,46","0","0","0","0","0","0","0"
"C3582","RALN","ND","CA","3","0","0","0","0","0","0","0"
"C3667","RALN","ND","CA","1,33","2,67","0","0","0","0","0","0"
"C3697","RALN","ND","CA","0","0","0","0","1,83","0","0","0"
"C3754","PRBZ","ND","CA","0","0,79","0","0","0","0","0","0"
"C3670","RALN","ND","CA","0","0","0","0","0","0","0,5","0,5"
"C3674","RALN","ND","CA","0","0","0","0","0","0","0","1"
"C3675","PRBZ","ND","CA","0","1","0","0","0","0","0","0"
"C3685","PRBZ","ND","CA","1,5","0,5","0","0","0","0","0","0"
"C3698","RALN","ND","CA","0","0,82","0","0","0","0","0","0"
"C8245","RALN","ND","CA","9,26","0","0","0","0","0","9,26","0"
"C3705","PRBZ","ND","CA","0","0,79","0","0","0","0","2,65","0,15"
"C3713","RALN","ND","CA","0","0","0","0,58","0","0","0","0"
"C3717","RALN","ND","CA","0","0","3","1,5","0","0","0","0"
"C492","RALN","ND","CA","1","1","0","0","0","0","0","0"
"C3726","PRTN","ND","CA","0","0,49","0","0","0","0","0","0"
"C3734","RALN","ND","CA","0","0","0","0","0","0","0,14","0"
"C3736","RALN","ND","CA","0","0","0","0","0","0","9","0"
"C3740","RALN","ND","CA","1,44","0","0","0","0","0","5","0"
"C3742","RALN","ND","CA","1","0,5","0","0","0","0","0","0"
"C3746","RALN","ND","CA","0,37","0","0","0","0","0","0","0"
"C3755","PRTN","ND","CA","0","0,4","0","0","0","0","0","0"
"C10889","PRTN","ND","CA","0","4,17","0","0","0","0","0","0"
"C3778","RALN","ND","CA","0","0","0","0","0","0","0,5","0,5"
"C3781","RALN","ND","CA","0","0","0","0","0","0","1","1"
"C3788","RALN","ND","CA","0","0","0","0","0","0","7","11"
"C3789","RALN","ND","CA","0","0","0","0","0","0","3,7","0"
"C3790","RALN","ND","CA","0","0","0","0","0","0","0","0,5"
"C3805","RALN","ND","CA","0,2","0","0","0","0","0","0","0"
"C3806","RALN","ND","CA","2,54","3,44","0","0","0","0","0","0"
"C3808","RALN","ND","CA","0","0","0","0","0","0","0,28","0"
"C3814","PRTN","ND","CA","0,59","2,19","0","0","0","0","0,24","0"
"C3818","RALN","ND","CA","3,35","2,01","0","0","0","0","0","0"
"C3819","RALN","ND","CA","6,75","16,08","0","0","0","0","0,56","1,11"
"C3831","RALN","ND","CA","1","0","0","0","0","0","0","0"
"C3835","RALN","ND","CA","2,01","0,67","0","0","0","0","1,34","2,68"
"C3841","RALN","ND","CA","0","0","0","0","0","0","0,2","0"
"C3856","PRTN","ND","CA","0","1,22","0","0","0","0","0","0"
"C3861","RALN","ND","CA","0","0","0","0","0","0","1","0"
"C3868","RALN","ND","CA","2","0","0","0","0","0","0","0"
"C3875","RALN","ND","CA","0","0","0","0","0","0","0,28","0"
"C3877","RALN","ND","CA","0","0","0","0,5","0","0","0","0"
"C3892","RALN","ND","CA","0","0","0","0","0","0","3,58","4,96"
"C3895","RALN","ND","CA","6","3","0","0","0","0","0","0"
"C3903","RALN","ND","CA","0","0","0","0","0","0","0","0,39"
"C3906","RALN","ND","CA","0","0","0","0","0","0","0,57","0,74"
"C3910","RALN","ND","CA","0,04","0","0","0","0","0","0,42","0,37"
"C3914","RALN","ND","CA","0","0","0","0","0","0","0,29","0,11"
"C3918","RALN","ND","CA","0","0","0","0","0","0","2,5","0"
"C3923","RALN","ND","CA","2,67","1,99","0","0","0","0","0","0,56"
"C3927","RALN","ND","CA","0,34","0","0","0","0","0","0","0"
"C3929","RALN","ND","CA","0","0","0","0","0","0","1,33","0"
"C3943","RALN","ND","CA","0","2","0","0","0","0","0","0"
"C3952","RALN","ND","CA","0","0","0","0","0","0","13,26","15,23"
"C3965","RALN","ND","CA","14","2","0","0","0","0","0","0"
"C3972","RALN","ND","CA","3,58","3,74","0","0","0","0","0","0"
"C3982","RALN","ND","CA","0","0","0","0","0","0","1,41","0"
"C3991","RALN","ND","CA","0,72","0,72","0","0","0","0","0","0"
"C4008","PRBZ","ND","CA","0","0,07","0","0","0","0","0","0"
"C4011","RALN","ND","CA","5","2","0","0","0","0","0","0"
"C4013","RALN","ND","CA","1,44","2,89","0","0","0","0","0","0"
"C4024","PRTN","ND","CA","1,01","0","0","0","0","0","0","0"
"C4028","RALN","ND","CA","2,67","4,66","0","0","0","0","0","0"
"C4032","RALN","ND","CA","0","0","0","0","0","0","6","2"
"C4034","PRBZ","ND","CA","0","1","0","0","0","0","0","0"
"C4040","RALN","ND","CA","0,59","1,77","0","0","0","0","0","0"
"C4042","RALN","ND","CA","13","1","0","0","0","0","0","0"
"C4043","RALN","ND","CA","2","0,5","0","0","0","0","2","0,5"
"C4046","RALN","ND","CA","0","0,8","0","0","0","0","0","0"
"C4054","RALN","ND","CA","0","0","0","0","0","0","32","0"
"C4056","RALN","ND","CA","3","4","0","0","0","0","0","0"
"C8285","RALN","ND","CA","0","0","0","0","0","0","0","0,55"
"C4058","RALN","ND","CA","0","0","0","0","0","0","0,33","0"
"C4059","RALN","ND","CA","0,02","0","0","0","1","0","0","0"
"C4071","RALN","ND","CA","0","0","0","0","0","0","5,59","0,29"
"C4079","RALN","ND","CA","0","0","0","0","0","0","0,43","0"
"C4085","RALN","ND","CA","4","4","0","0","0","0","0","0"
"C4091","RALN","ND","CA","0","0","0","0","0","0","8,5","3"
"C4095","PRBZ","ND","CA","0","2,49","0","0","0","0","0","0"
"C4097","RALN","ND","CA","0","0","0","0","0","0","0,16","0,16"
"C4107","RALN","ND","CA","0","0","0","0","0","0","1","0"
"C4108","RALN","ND","CA","0","0","0","0","0","0","17","5"
"C4109","RALN","ND","CA","6,89","0,72","0","0","0","0","0","0"
"C4119","RALN","ND","CA","6","0","0","0","0","0","0","0"
"C4120","RALN","ND","CA","0","0","0","0","0","0","1,25","0,07"
"C4124","RALN","ND","CA","4,55","12,12","0","0","0","0","6,66","8,56"
"C4138","RALN","ND","CA","0","0","0","0","0","0","16,67","8,89"
"C4139","RALN","ND","CA","8","3","0","0","0","0","0","0"
"C4140","RALN","ND","CA","0","2","0","0","0","0","0","0"
"C4142","RALN","ND","CA","1","0","0","0","0","0","0","0"
"C4144","RALN","ND","CA","0","0","0","0","0","0","1,34","0"
"C8296","RALN","ND","CA","0","0","0","0","0","0","4","2"
"C4184","RALN","ND","CA","0","0","0","0","0","0","8,93","0,43"
"C4190","RALN","ND","CA","0","0","0","0","0","0","1,2","2,4"
"C4194","RALN","ND","CA","6,16","11,67","0","0","0","0","0,56","0"
"C4198","RALN","ND","CA","0,67","0","0","0","0","0","0,56","2,78"
"C8276","RALN","ND","CA","2,67","2,67","0","0","0","0","0","0"
"C4212","RALN","ND","CA","0","0,03","0","0","0","0","0","0"
"C4224","RALN","ND","CA","0","0","0","0","0,81","0","0,19","0"
"C4226","RALN","ND","CA","0","0","0","0","0","0","0,01","2,11"
"C4228","RALN","ND","CA","4","0","0","0","0","0","0","0"
"C4230","RALN","ND","CA","0,11","0","0","0","0","0","0","0"
"C4233","RALN","ND","CA","0","0","0","0","0","0","17","15"
"C4234","RALN","ND","CA","7","6","0","0","0","0","0","0"
"C4240","PRBZ","ND","CA","0","0,45","0","0","0","0","0","0"
"C4242","RALN","ND","CA","0","0","0","0","0","0","1,3","0"
"C4246","RALN","ND","CA","8","1","0","0","0","0","8","1"
"C4247","RALN","ND","CA","0,67","0","0","0","0","0","0","0"
"C4248","RALN","ND","CA","0","0","0","0","0,5","0","0","0"
"C4251","PRBZ","ND","CA","0","0,75","0","0","0,07","0","8,9","3,02"
"C4260","RALN","ND","CA","0","0","0","0","0","0","7","8"
"C4264","RALN","ND","CA","0","0","0","0","0","0","2,77","6,66"
"C4273","RALN","ND","CA","2,89","0","0","0","0","0","0","0"
"C4274","RALN","ND","CA","0","1,17","0","0","0","0","0","0"
"C4280","PRTN","ND","CA","0","1,28","0","0","0","0","0","0"
"C4291","RALN","ND","CA","0","4","0","0","0","0","0","0"
"C4295","RALN","ND","CA","1","0","0","0","0","0","0","0"
"C4309","RALN","ND","CA","0","2,76","0","0","0","0","0","2"
"C3851","RALN","ND","CA","5,08","0,58","0","0","0","0","0","0"
"C4312","RALN","ND","CA","0","0","0","0","0","0","10","10"
"C4313","RALN","ND","CA","3,3","3,3","0","0","0","0","1,12","1,68"
"C4317","RALN","ND","CA","0","0","0","0","0","0","0,59","3,89"
"C4321","RALN","ND","CA","0","0","0","0","0","0","0","0,1"
"C4323","RALN","ND","CA","0","0","0","0","0","0","7","9"
"C4331","RALN","ND","CA","0","0,11","0","0","0","0","0","0"
"C4336","RALN","ND","CA","2,34","1,5","0","0","0","0","0","0"
"C4338","RALN","ND","CA","0,73","5,09","0","0","0","0","0","0"
"C4344","RALN","ND","CA","1,33","4","0","0","0","0","0","2,8"
"C4347","RALN","ND","CA","0","0","0","0","0","23,41","0","0"
"C4352","RALN","ND","CA","0","0,42","0","0","0","0","0","0"
"C4365","RALN","ND","CA","1,68","4,96","0","0","0","0","0","0"
"C4371","RALN","ND","CA","0","0","0","0","0","0","1,33","0"
"C4378","RALN","ND","CA","2","1","0","0","0","0","2","1"
"C4381","RALN","ND","CA","1,1","0,55","0","0","0","0","0","0"
"C4385","PRTN","ND","CA","1,51","0","0","0","0","0","0","0"
"C4414","PRTN","ND","CA","0","1,17","0","0","0","0","0","0"
"C4431","RALN","ND","CA","3","2","0","0","0","0","0","0"
"C4434","RALN","ND","CA","0","0","0","0","0","0","0,55","2,78"
"C4436","RALN","ND","CA","10","0","0","0","0","0","0","0"
"C4443","RALN","ND","CA","16,25","8,96","0","0","0","0","0","0"
"C4455","PRBZ","ND","CA","0","0,54","0","0","0","0","0","0"
"C4458","RALN","ND","CA","0,67","2,67","0","0","0","0","1,1","0,55"
"C4463","RALN","ND","CA","1,67","1,34","0","0","0","0","1,12","1,12"
"C4475","RALN","ND","CA","3","9","0","0","0","0","0","0"
"C4477","RALN","ND","CA","1","4","0","0","0","0","2","0"
"C4488","RALN","ND","CA","0","0","0","0","0","0","0,5","1"
"C4649","RALN","ND","CA","0","0","0","0","0","0","2,34","0,69"
"C4657","RALN","ND","CA","0","0","0","0","0","0","15","0"
"C4681","RALN","ND","CA","0","0","0","0","0","0","1,25","0"
"C3149","RALN","ND","CA","0,81","3,25","0","0","0","0","0","0"
"C4495","RALN","ND","CA","0","0","0","0","0","0","0,79","0"
"C4534","RALN","ND","CA","2,83","1,83","0","0","0","0","0","0"
"C4544","RALN","ND","CA","0","0","0","0","0","0","1,07","0,32"
"C4554","RALN","ND","CA","0","0","0","0","0","0","2,3","2,8"
"C4555","RALN","ND","CA","0","0","0","0","0","0","1","0"
"C4556","RALN","ND","CA","0","0","0","0","0","0","0,6","0"
"C4564","RALN","ND","CA","0,11","0,02","0","0","0","0","0","0"
"C4571","RALN","ND","CA","0","0","0","0","0","0","4","0"
"C4583","RALN","ND","CA","0,66","0,67","0","0","0","0","0","0"
"C4588","RALN","ND","CA","0","0","0","0","0","0","0,5","0,5"
"C4606","RALN","ND","CA","0","0","0","0","0,12","0","0","0"
"C4619","RALN","ND","CA","0","1","0","0","0","0","0","0"
"C4651","RALN","ND","CA","0","0","0","0","0","0","0,75","0,25"
"C4673","RALN","ND","CA","4,45","4,56","0","0","0","0","0","0"
"C4679","RALN","ND","CA","0","0","0","0","0","0","1,66","0,83"
"C4701","RALN","ND","CA","0","0","0","0","0","0","0,28","0"
"C12290","RALN","ND","CA","0","0","0","0","0","0","1","0"
"C4727","RALN","ND","CA","0,01","0","0","0","0","0","0","0"
"C4731","RALN","ND","CA","0","0","0","0","0","0","0","0,62"
"C4734","PRTN","ND","CA","0","5,95","0","0","0","0","0","2"
"C4735","RALN","ND","CA","0","0","0","0","0","0","1,64","0,16"
"C4741","RALN","ND","CA","3","3","0","0","0","0","0","0"
"C4766","RALN","ND","CA","0","0","0","0","0","0","1,02","0"
"C4770","RALN","ND","CA","0,68","4,74","0","0","0","0","0","0"
"C4771","RALN","ND","CA","0","3,33","0","0","0","0","0","0"
"C4777","RALN","ND","CA","0","2,16","0","0","0","0","0","0"
"C4773","RALN","ND","CA","2","4","0","0","0","0","0","0"
"C4780","RALN","ND","CA","1","0,3","0","0","0","0","1","0"
"C4781","RALN","ND","CA","0","0","0","0","0","0","0,38","0"
"C4783","RALN","ND","CA","0","0","0","0","0","0","2,75","0,94"
"C4802","RALN","ND","CA","0","0","0","0","0","0","6,5","1,5"
"C4806","RALN","ND","CA","0","0","0","0","0","0","1","0"
"C4810","RALN","ND","CA","5","0,56","0","0","0","0","7,77","22,88"
"C4815","PRBZ","ND","CA","0","0,5","0","0","0","0","0","0"
"C4817","RALN","ND","CA","0","0","0","0","0","0","0","0,89"
"C4820","RALN","ND","CA","0","0","0","0","0","0","0,68","0,37"
"C4821","RALN","ND","CA","0","0","0","0","0","0","0","13,33"
"C4827","RALN","ND","CA","0","0","0","0","0","0","0","0,66"
"C4828","PRBZ","ND","CA","0,5","0,11","0","0","0","0","0","0"
"C4832","PRBZ","ND","CA","0","0,55","0","0","0","0","0","0"
"C4852","RALN","ND","CA","0","0","0","0","0","0","0,5","1"
"C4855","RALN","ND","CA","0","0","0","0","0","0","0,25","0"
"C4860","RALN","ND","CA","0","0","0","0","0","0","0","2,22"
"C4862","RALN","ND","CA","1","6","0","0","0","0","5","10"
"C4868","RALN","ND","CA","9,51","3,03","0","0","0","0","0","0"
"C4869","RALN","ND","CA","1,17","3,17","0","0","0","0","1,65","0,55"
"C4873","RALN","ND","CA","0","0","0","0","0","0","1","0"
"C4875","RALN","ND","CA","0","0","0","0","0","0","5","0"
"C4876","RALN","ND","CA","4","3","0","0","0","0","0","0"
"C4881","RALN","ND","CA","0","0","0","0","0","0","0","2,2"
"C4882","RALN","ND","CA","0","0","0","0","0","0","1","0"
"C4884","PRTN","ND","CA","0","1,79","0","0","0","0","0","0"
"C4889","RALN","ND","CA","0","0","0","0","0,21","0,21","2,01","0,62"
"C4902","RALN","ND","CA","0","0","0","0","0","0","4","3,52"
"C4907","PRBZ","ND","CA","1","1,4","0","0","0","0","0","0"
"C4908","PRBZ","ND","CA","1,08","0","0","0","0","0","0","0"
"C4905","PRTN","ND","CA","0","2","0","0","0","0","0","0"
"C4909","RALN","ND","CA","1,67","0,5","0","0","0","0","0","0,55"
"C4931","RALN","ND","CA","2,68","7,99","0","0","0","0","0","0"
"C4942","RALN","ND","CA","0","0","0","0","0","0","1,5","0"
"C4971","RALN","ND","CA","0","0","0","0","0","0","0","0,55"
"C4978","RALN","ND","CA","1,32","1,98","0","0","0","0","0","0"
"C4979","RALN","ND","CA","0","0","0","0","0","1,35","0","0"
"C4993","RALN","ND","CA","0","0","0","0","0","0","0,25","0"
"C5010","RALN","ND","CA","0","0","0","0","0","0","1","1"
"C5011","RALN","ND","CA","8","2","0","0","0","0","0","0"
"C5016","RALN","ND","CA","0","0,59","0","0","0","0","0","0"
"C5023","RALN","ND","CA","0","0","0","0","0","0","1","0"
"C5024","RALN","ND","CA","0","0","0","0","0","0","0,67","0"
"C5030","RALN","ND","CA","16","15","0","0","0","0","0","0"
"C5042","RALN","ND","CA","0","0","0","0","0","0","0","1,36"
"C5045","RALN","ND","CA","0","0","0","0","0","0","0","1,12"
"C5056","PRBZ","ND","CA","0,5","0,5","0","0","0","0","0","0"
"C5072","RALN","ND","CA","2,16","0,33","0","0","0","0","0","0"
"C5089","RALN","ND","CA","2","0","2","0","0","0","2,66","0"
"C5100","RALN","ND","CA","0","0","0","0","0","0","0,78","1,8"
"C5111","RALN","ND","CA","0","0","0","0","1","0","0","0"
"C5118","RALN","ND","CA","0,28","0","0","0","0","0","0","0"
"C5117","RALN","ND","CA","2","8","0","0","0","0","1","11"
"C5120","RALN","ND","CA","4","0","0","0","0","0","0","0"
"C5131","RALN","ND","CA","1,78","6,29","0","0","0","0","64,44","14,06"
"C5136","RALN","ND","CA","0","0","0","0","0","0,24","0","0,46"
"C5141","RALN","ND","CA","0","0","0","0","0","1","0","0"
"C5152","RALN","ND","CA","0","0","0","0","0","0","0,29","0"
"C5157","RALN","ND","CA","0","0","0","0","0,42","0","0","0"
"C5162","RALN","ND","CA","3","7","0","0","0","0","0","0"
"C5169","RALN","ND","CA","6","3","0","0","0","0","0","0"
