ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;COMANDATI_DISTACCATI_UOMINI;COMANDATI_DISTACCATI_DOMME;FUORI_RUOLO_UOMINI;FUORI_RUOLO_DONNE;COMANDATI_DISTACCATI_ESTERO_UOMINI;COMANDATI_DISTACCATI_ESTERO_DONNE;FUORI_RUOLO_ESTERO_UOMINI;FUORI_RUOLO_ESTERO_DONNE;CONVENZIONI_UOMINI;CONVENZIONI_DONNE;CONVENZIONI_ESTERO_UOMINI;CONVENZIONI_ESTERO_DONNE;ESONERI_UOMINI;ESONERI_DONNE;ESONERI_INTERNO_70%_UOMINI;ESONERI_INTERNO_70%_DONNE
C7923;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1701;RALN;CD;057000;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1698;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
P9120;RALN;CD;057000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C8039;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2894;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
N10747;RALN;CD;057000;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
C3785;RALN;CD;057000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C689;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7769;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7158;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5255;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5923;RALN;CD;057000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5053;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C237;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6395;RALN;CD;057000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C7677;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2525;RALN;CD;057000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2297;RALN;CD;057000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C1748;RALN;CD;057000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4805;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
C2993;RALN;CD;057000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C3036;RALN;CD;057000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C5311;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C6726;RALN;CD;057000;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
C366;RALN;CD;057000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2916;RALN;CD;057000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5350;RALN;CD;057000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C1058;RALN;CD;057000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C6784;RALN;CD;057000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2480;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3519;RALN;CD;057000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C954;RALN;CD;057000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
P9097;RALN;CD;057000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3867;RALN;CD;057000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C574;RALN;CD;057000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC11070;RALN;CD;057000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
N8803;RALN;CD;057000;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
C4940;RALN;CD;057000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2191;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6130;RALN;CD;057000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3938;RALN;CD;057000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C5690;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC10491;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7433;RALN;CD;057000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C8154;RALN;CD;057000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4512;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7217;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5525;RALN;CD;057000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4241;RALN;CD;057000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10498;RALN;CD;057000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C1130;RALN;CD;057000;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
C6343;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1153;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C976;RALN;CD;057000;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6186;RALN;CD;057000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C4540;RALN;CD;057000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4829;RALN;CD;057000;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
C4318;RALN;CD;057000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2833;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4931;RALN;CD;057000;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
C1849;RALN;CD;057000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C5575;RALN;CD;057000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CS10373;RALN;CD;057000;0;0;0;0;2;5;0;0;0;0;0;0;0;0;0;0
UC10320;RALN;CD;057000;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
C6704;RALN;CD;057000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C1304;RALN;CD;057000;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0
C3886;RALN;CD;057000;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0
CS11105;RALN;CD;057000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
UC10632;RALN;CD;057000;0;0;0;0;0;3;0;0;0;0;1;5;0;0;0;0
C4661;RALN;CD;057000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5203;RALN;CD;057000;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
C4358;RALN;CD;057000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4456;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5682;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C1803;RALN;CD;057000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4229;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4062;RALN;CD;057000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3184;RALN;CD;057000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C7886;RALN;CD;057000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
UC11918;RALN;CD;057000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C8207;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C327;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4530;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC10340;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C322;RALN;CD;057000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5263;RALN;CD;057000;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0
C8182;RALN;CD;057000;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6288;RALN;CD;057000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C3787;RALN;CD;057000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C8158;RALN;CD;057000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C4003;RALN;CD;057000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4087;RALN;CD;057000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7982;RALN;CD;057000;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C381;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C290;RALN;CD;057000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2345;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5648;RALN;CD;057000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C7136;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2505;RALN;CD;057000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
N10922;RALN;CD;057000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10824;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4859;RALN;CD;057000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7326;RALN;CD;057000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C274;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C597;RALN;CD;057000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2971;RALN;CD;057000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C560;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4183;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
R9813;RALN;CD;057000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C7868;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7309;RALN;CD;057000;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0
C7745;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6789;RALN;CD;057000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4825;RALN;CD;057000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7967;RALN;CD;057000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R9200;RALN;CD;057000;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
R9813;RALN;CD;057000;2;3;0;0;3;4;0;0;0;0;0;0;0;0;0;0
C4874;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1077;RALN;CD;057000;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
C3170;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C8172;RALN;CD;057000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2129;RALN;CD;057000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2349;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2030;RALN;CD;057000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4983;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2802;RALN;CD;057000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2118;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C4840;RALN;CD;057000;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
C5739;RALN;CD;057000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C7097;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C4932;RALN;CD;057000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6712;RALN;CD;057000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1710;RALN;CD;057000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C7993;RALN;CD;057000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
N10869;RALN;CD;057000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C2936;RALN;CD;057000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7027;RALN;CD;057000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
D8324;RALN;CD;057000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4891;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC10528;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
ER11087;RALN;CD;057000;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
C1855;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5273;RALN;CD;057000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2008;RALN;CD;057000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1891;RALN;CD;057000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1287;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1042;RALN;CD;057000;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
C7267;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7017;RALN;CD;057000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C715;RALN;CD;057000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2460;RALN;CD;057000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6721;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4238;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5679;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1995;RALN;CD;057000;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2053;RALN;CD;057000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C6176;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
P9072;RALN;CD;057000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10770;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1699;RALN;CD;057000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6564;RALN;CD;057000;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3725;RALN;CD;057000;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
C4108;RALN;CD;057000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4685;RALN;CD;057000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C4177;RALN;CD;057000;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
C1229;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C832;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4893;RALN;CD;057000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
N8822;RALN;CD;057000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
P9100;RALN;CD;057000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5167;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3733;RALN;CD;057000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5562;RALN;CD;057000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4328;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3922;RALN;CD;057000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2761;RALN;CD;057000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5402;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C274;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7787;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2188;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1493;RALN;FP;0D0485;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2496;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
UC11893;RALN;FP;0D0485;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C3634;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6782;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1871;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5053;RALN;FP;0D0485;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
UC10833;RALN;FP;0D0485;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C4708;RALN;FP;0D0485;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C6816;RALN;FP;0D0485;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4808;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C4184;RALN;FP;0D0485;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1601;RALN;FP;0D0485;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C6203;RALN;FP;0D0485;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C3762;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6244;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3354;RALN;FP;0D0485;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
C3970;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C472;RALN;FP;0D0485;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2228;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7642;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
UC10184;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7688;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2144;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4538;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1270;RALN;FP;0D0485;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2342;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C1834;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2523;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6586;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1233;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
C4179;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6043;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6230;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C325;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C390;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6931;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5319;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C729;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C782;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C1394;RALN;FP;0D0485;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C1362;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6968;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2659;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4416;RALN;FP;0D0485;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C290;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C1415;RALN;FP;0D0485;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C7919;RALN;FP;0D0485;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3648;RALN;FP;0D0485;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C1727;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4830;RALN;FP;0D0485;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2418;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4576;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C8213;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C6707;RALN;FP;0D0485;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C7362;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC10006;RALN;FP;0D0485;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C3040;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3301;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7964;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3435;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3713;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2926;RALN;FP;0D0485;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3805;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5278;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5551;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5128;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C1343;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C757;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C8128;RALN;FP;0D0485;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C7690;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C3604;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7867;RALN;FP;0D0485;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C647;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6241;RALN;FP;0D0485;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5855;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C3049;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2942;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C3555;RALN;FP;0D0485;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1199;RALN;FP;0D0485;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4864;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C7352;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5526;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6579;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7486;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7196;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
UC10393;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2963;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6746;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C1223;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2533;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C8180;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1940;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7630;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1355;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C1681;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2346;RALN;FP;0D0485;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C6285;RALN;FP;0D0485;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C6530;RALN;FP;0D0485;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1502;RALN;FP;0D0485;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4593;RALN;FP;0D0485;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1947;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3562;RALN;FP;0D0485;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3513;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2151;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7721;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2471;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4662;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2687;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2008;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1842;RALN;FP;0D0485;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
