ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;CAUSALE_CESSAZIONE;UOMINI;DONNE
IP10120;RALN;CB;036494;C03;0;2
R9202;RALN;CB;036494;C01;1;0
C7452;RALN;CB;036494;C99;0;1
C6846;RALN;CB;036494;C03;1;0
C5787;RALN;CB;036494;C01;0;1
C5090;RALN;CB;036494;C99;1;1
C7406;RALN;CB;036494;C03;1;0
C5611;RALN;CB;036494;C03;1;0
V9791;RALN;CB;036494;C03;0;1
C5531;RALN;CB;036494;C03;1;0
C7706;RALN;CB;036494;C99;0;1
C6255;RALN;CB;036494;C99;1;0
C6638;RALN;CB;036494;C03;2;1
IP10362;RALN;CB;036494;C99;1;0
C7998;RALN;CB;036494;C18;1;0
C6776;RALN;CB;036494;C03;1;0
C6855;RALN;CB;036494;C03;1;0
C5978;RALN;CB;036494;C01;1;0
C4221;RALN;CB;036494;C18;1;0
C1419;RALN;CB;036494;C18;1;0
C5409;RALN;CB;036494;C21;0;1
C3183;RALN;CB;036494;C01;1;0
AB9927;RALN;CB;036494;C21;1;0
C1645;RALN;CB;036494;C18;0;1
C5617;RALN;CB;036494;C01;1;0
C3637;RALN;CB;036494;C01;0;1
C2077;RALN;CB;036494;C03;1;0
ES10815;RALN;CB;036494;C99;0;1
C3910;RALN;CB;036494;C99;0;1
C4167;RALN;CB;036494;C01;2;0
IP12522;RALN;CB;036494;C99;0;1
C3862;RALN;CB;036494;C99;2;0
P9059;RALN;CB;036494;C18;0;3
ES10815;RALN;CB;036494;C03;0;1
ES10815;RALN;CB;036494;C01;1;0
P9096;RALN;CB;036494;C18;1;5
ES10815;RALN;CB;036494;C21;1;0
C6485;RALN;CB;036494;C99;0;1
C5608;RALN;CB;036494;C18;1;0
C2132;RALN;CB;036494;C01;1;0
C7165;RALN;CB;036494;C01;0;1
P9031;RALN;CB;036494;C03;1;0
C3509;RALN;CB;036494;C25;1;0
C3934;RALN;CB;036494;C18;1;0
C3714;RALN;CB;036494;C19;0;1
C2372;RALN;CB;036494;C03;0;1
C4122;RALN;CB;036494;C01;1;0
C1753;RALN;CB;036494;C18;0;1
C2073;RALN;CB;036494;C01;0;1
C2587;RALN;CB;036494;C01;1;0
V9717;RALN;CB;036494;C99;0;1
P9032;RALN;CB;036494;C18;1;0
C2306;RALN;CB;036494;C99;0;1
C1869;RALN;CB;036494;C18;0;1
UC10754;RALN;CB;036494;C99;1;0
C4679;RALN;CB;036494;C18;0;1
C5907;RALN;CB;036494;C18;1;0
C2916;RALN;CB;036494;C18;1;0
P9121;RALN;CB;036494;C18;0;2
C4622;RALN;CB;036494;C01;1;0
C2064;RALN;CB;036494;C01;0;2
C4281;RALN;CB;036494;C03;0;1
P9030;RALN;CB;036494;C18;0;8
C4530;RALN;CB;036494;C01;1;0
C4464;RALN;CB;036494;C18;0;1
UC10796;RALN;CB;036494;C99;1;0
C1615;RALN;CB;036494;C01;0;1
C4859;RALN;CB;036494;C01;0;1
IP10664;RALN;CB;036494;C99;1;0
C2583;RALN;CB;036494;C18;4;0
C3501;RALN;CB;036494;C99;0;1
C4520;RALN;CB;036494;C18;1;0
ER10715;RALN;CB;036494;C99;1;0
C7582;RALN;CB;036494;C99;0;1
C7188;RALN;CB;036494;C03;1;0
C4308;RALN;CB;036494;C19;0;1
C739;RALN;CB;036494;C99;0;1
V9762;RALN;CB;036494;C18;1;0
C8201;RALN;CB;036494;C03;1;0
C4348;RALN;CB;036494;C01;2;0
C441;RALN;CB;036494;C03;0;1
C859;RALN;CB;036494;C99;0;2
D8342;RALN;CB;036494;C01;0;1
C2463;RALN;CB;036494;C25;1;0
C4345;RALN;CB;036494;C18;1;0
C3839;RALN;CB;036494;C18;0;1
P9034;RALN;CB;036494;C18;0;2
V9736;RALN;CB;036494;C18;1;0
C6476;RALN;CB;036494;C21;1;0
C4028;RALN;CB;036494;C03;1;0
IP10428;RALN;CB;036494;C99;0;1
C4308;RALN;CB;036494;C18;2;1
C4308;RALN;CB;036494;C03;7;4
C2984;RALN;CB;036494;C21;0;1
IP10690;RALN;CB;036494;C03;0;2
C5382;RALN;CB;036494;C18;0;1
C5839;RALN;CB;036494;C03;1;0
C3836;RALN;CB;036494;C21;0;1
AP192;RALN;CB;036494;C19;2;4
C6205;RALN;CB;036494;C18;4;0
UC12466;RALN;CB;036494;C25;0;1
C2415;RALN;CB;036494;C18;0;1
C3426;RALN;CB;036494;C19;1;0
C2404;RALN;CB;036494;C03;0;1
C4910;RALN;CB;036494;C03;1;0
C12829;RALN;CB;036494;C01;1;0
C2272;RALN;CB;036494;C03;1;0
C7558;RALN;CB;036494;C01;1;0
C2819;RALN;CB;036494;C01;1;0
C5939;RALN;CB;034000;C25;1;0
C2072;RALN;CB;034000;C99;0;1
C5880;RALN;CB;034000;C01;1;0
P9106;RALN;CB;034000;C18;0;2
C2648;RALN;CB;034000;C03;0;1
C910;RALN;CB;034000;C01;1;0
C2615;RALN;CB;034000;C01;0;1
C7620;RALN;CB;034000;C01;1;0
C6478;RALN;CB;034000;C03;0;1
IP10603;RALN;CB;034000;C01;0;1
C850;RALN;CB;034000;C03;1;0
IP10920;RALN;CB;034000;C01;0;1
C2923;RALN;CB;034000;C01;0;1
C5984;RALN;CB;034000;C03;1;0
C6324;RALN;CB;034000;C99;0;1
C826;RALN;CB;034000;C99;1;0
IP10920;RALN;CB;034000;C99;0;1
C7846;RALN;CB;034000;C99;1;0
C5971;RALN;CB;034000;C01;0;1
C2525;RALN;CB;034000;C03;0;2
C6752;RALN;CB;034000;C01;0;1
C3194;RALN;CB;034000;C21;1;0
N11084;RALN;CB;034000;C01;1;0
C5971;RALN;CB;034000;C03;0;1
P9110;RALN;CB;034000;C03;0;1
P9104;RALN;CB;034000;C03;1;0
P9104;RALN;CB;034000;C99;1;0
C216;RALN;CB;034000;C01;0;1
C2249;RALN;CB;034000;C03;0;3
C4951;RALN;CB;034000;C01;1;0
IP10522;RALN;CB;034000;C99;0;1
C2902;RALN;CB;034000;C03;2;0
AP192;RALN;CB;034000;C19;0;1
C7359;RALN;CB;034000;C01;0;1
C7418;RALN;CB;034000;C01;1;0
C8143;RALN;CB;034000;C01;0;1
C7154;RALN;CB;034000;C03;0;1
C294;RALN;CB;034000;C99;1;0
C3688;RALN;CB;034000;C03;1;0
C6651;RALN;CB;034000;C03;1;0
IP10713;RALN;CB;034000;C99;0;1
C2215;RALN;CB;034000;C01;0;1
C7304;RALN;CB;034000;C03;2;0
C2274;RALN;CB;034000;C01;0;1
C3277;RALN;CB;034000;C03;0;1
IP10522;RALN;CB;034000;C01;0;1
P9083;RALN;CB;034000;C01;1;0
P9028;RALN;CB;034000;C01;1;0
C6358;RALN;CB;034000;C03;0;1
C5120;RALN;CB;034000;C01;1;0
CM9084;RALN;CB;034000;C01;3;0
C1992;RALN;CB;034000;C03;0;1
C2989;RALN;CB;034000;C01;1;0
IP10522;RALN;CB;034000;C03;0;3
C6799;RALN;CB;034000;C03;0;1
C4657;RALN;CB;034000;C99;1;0
C277;RALN;CB;034000;C01;0;3
C4348;RALN;CB;034000;C01;0;1
C2384;RALN;CB;034000;C03;1;0
C4577;RALN;CB;034000;C01;2;0
C7117;RALN;CB;034000;C03;2;0
P9037;RALN;CB;034000;C03;2;0
C8176;RALN;CB;034000;C01;0;1
C8052;RALN;CB;034000;C03;1;0
C5249;RALN;CB;034000;C03;0;1
C6060;RALN;CB;034000;C99;1;0
C1678;RALN;CB;034000;C03;1;0
C5698;RALN;CB;034000;C03;1;0
C4091;RALN;CB;034000;C03;1;0
C2072;RALN;CB;034000;C19;1;0
C7156;RALN;CB;034000;C03;1;0
UC9994;RALN;CB;034000;C18;0;5
P9089;RALN;CB;034000;C18;0;2
P9029;RALN;CB;034000;C99;2;0
CS10064;RALN;CB;034000;C18;2;1
P9029;RALN;CB;034000;C18;0;1
C514;RALN;CB;034000;C03;0;1
CS9917;RALN;CB;034000;C03;0;1
V9762;RALN;CB;034000;C18;1;0
C8254;RALN;CB;034000;C21;1;0
C7415;RALN;CB;034000;C03;1;0
C2401;RALN;CB;034000;C03;0;1
C1349;RALN;CB;034000;C18;0;1
C5249;RALN;CB;034000;C01;3;0
C2072;RALN;CB;034000;C21;7;0
CM9053;RALN;CB;034000;C19;1;0
C1859;RALN;CB;034000;C03;1;0
C2072;RALN;CB;034000;C25;2;0
P9038;RALN;CB;034000;C99;1;0
C1721;RALN;CB;034000;C01;1;0
P9125;RALN;CB;034000;C03;0;1
C6645;RALN;CB;034000;C18;0;1
C5558;RALN;CB;034000;C25;0;1
C6910;RALN;CB;034000;C18;2;0
C279;RALN;CB;034000;C18;2;0
P9125;RALN;CB;034000;C99;0;1
IP10580;RALN;CB;034000;C21;0;1
C2125;RALN;CB;034000;C01;1;0
C3525;RALN;CB;034000;C03;0;1
C7890;RALN;CB;034000;C03;1;0
C2072;RALN;CB;034000;C03;1;0
C2072;RALN;CB;034000;C01;8;2
C2072;RALN;CB;034000;C18;1;0
C3833;RALN;CB;034000;C03;1;0
IP10444;RALN;CB;034000;C03;0;2
C4246;RALN;CB;034000;C01;1;0
C658;RALN;CB;034000;C01;0;1
C3591;RALN;CB;034000;C17;1;0
C5715;RALN;CB;034000;C01;0;1
C224;RALN;CB;034000;C19;1;0
C3591;RALN;CB;034000;C03;0;1
C7402;RALN;CB;034000;C01;1;0
C4457;RALN;CB;034000;C18;1;0
C4855;RALN;CB;034000;C21;0;1
C1038;RALN;CB;034000;C03;1;0
C6285;RALN;CB;034000;C03;1;0
C5611;RALN;CB;034000;C03;1;0
C1024;RALN;CB;034000;C03;0;1
CM9058;RALN;CB;034000;C18;0;1
UC12395;RALN;CB;034000;C18;1;0
IP10639;RALN;CB;034000;C99;0;1
C4274;RALN;CB;034000;C99;0;1
IP10639;RALN;CB;034000;C03;0;1
C942;RALN;CB;034000;C03;1;0
C1264;RALN;CB;034000;C01;0;1
C4338;RALN;CB;034000;C03;0;1
UC10492;RALN;CB;034000;C99;0;1
C4274;RALN;CB;034000;C03;1;0
C7466;RALN;CB;034000;C18;1;0
C3728;RALN;CB;034000;C01;0;1
C4338;RALN;CB;034000;C01;0;1
UC12542;RALN;CB;034000;C99;1;0
C4120;RALN;CB;034000;C99;1;0
C4612;RALN;CB;034000;C03;2;1
C4274;RALN;CB;034000;C01;1;0
C3728;RALN;CB;034000;C03;3;1
V9707;RALN;CB;034000;C18;1;0
C306;RALN;CB;034000;C01;2;0
R9193;RALN;CB;034000;C01;1;0
C4996;RALN;CB;034000;C25;1;0
P9046;RALN;CB;034000;C01;1;0
P9063;RALN;CB;034000;C18;1;2
C4613;RALN;CB;034000;C03;1;0
C5617;RALN;CB;034000;C03;1;0
CS9916;RALN;CB;034000;C03;1;0
P9088;RALN;CB;034000;C18;2;1
C2317;RALN;CB;034000;C99;1;0
R9193;RALN;CB;034000;C03;0;1
C2027;RALN;CB;034000;C03;0;1
C3950;RALN;CB;034000;C03;1;0
C2597;RALN;CB;034000;C03;1;0
UC12846;RALN;CB;034000;C99;1;0
C7483;RALN;CB;034000;C03;1;0
C4612;RALN;CB;034000;C01;1;0
C4618;RALN;CB;034000;C01;1;0
C520;RALN;CB;034000;C03;1;0
CM9074;RALN;CB;034000;C99;3;0
C1708;RALN;CB;034000;C19;1;0
C6075;RALN;CB;034000;C03;1;0
C8054;RALN;CB;034000;C03;0;1
P9088;RALN;CB;034000;C01;1;0
C430;RALN;CB;034000;C01;0;1
CM9074;RALN;CB;034000;C03;2;0
R9201;RALN;CB;034000;C01;0;1
C1712;RALN;CB;034000;C01;0;1
CM9074;RALN;CB;034000;C01;2;0
C4910;RALN;CB;034000;C03;1;0
C6075;RALN;CB;034000;C01;1;0
R9201;RALN;CB;034000;C03;0;1
C7906;RALN;CB;034000;C99;0;1
C6829;RALN;CB;034000;C25;1;0
P9109;RALN;CB;034000;C01;0;2
C1045;RALN;CB;034000;C03;1;0
C6368;RALN;CB;034000;C03;0;1
C4338;RALN;CB;034000;C99;1;0
C1917;RALN;CB;034000;C18;0;1
C5561;RALN;CB;034000;C03;0;1
C8276;RALN;CB;034000;C03;1;0
C1203;RALN;CB;034000;C18;0;1
C7906;RALN;CB;034000;C21;1;0
C5170;RALN;CB;034000;C18;0;1
C5170;RALN;CB;034000;C03;1;1
C1003;RALN;CB;034000;C18;0;1
C4847;RALN;CB;034000;C03;1;0
C5044;RALN;CB;034000;C01;1;0
C3406;RALN;CB;034000;C03;1;0
C5170;RALN;CB;034000;C01;5;3
C8300;RALN;CB;034000;C01;1;0
C5276;RALN;CB;034000;C03;1;0
C5947;RALN;CB;034000;C01;1;0
C8030;RALN;CB;034000;C01;2;1
C4658;RALN;CB;034000;C03;1;0
P9111;RALN;CB;034000;C18;2;1
C5738;RALN;CB;034000;C03;0;1
C401;RALN;CB;034000;C01;1;0
C6345;RALN;CB;034000;C01;2;0
C7534;RALN;CB;034000;C03;0;1
P9076;RALN;CB;034000;C03;3;0
C2383;RALN;CB;034000;C01;1;0
C3770;RALN;CB;034000;C03;1;0
C4171;RALN;CB;034000;C03;1;0
C3711;RALN;CB;034000;C03;1;0
C6592;RALN;CB;034000;C03;1;0
C7892;RALN;CB;034000;C21;1;0
C6456;RALN;CB;034000;C18;0;3
C5340;RALN;CB;034000;C01;1;1
C3521;RALN;CB;034000;C03;0;1
C204;RALN;CB;034000;C03;0;2
C2890;RALN;CB;034000;C18;1;0
C5131;RALN;CB;034000;C03;1;0
C3486;RALN;CB;034000;C03;1;0
C2916;RALN;CB;034000;C18;2;3
P9105;RALN;CB;034000;C18;1;2
C2364;RALN;CB;034000;C99;1;0
C497;RALN;CB;034000;C01;4;0
C5776;RALN;CB;034000;C01;1;0
CM9080;RALN;CB;034000;C01;1;1
C6799;RALN;CB;034000;C21;0;1
C3304;RALN;CB;034000;C03;1;0
C6083;RALN;CB;034000;C03;0;1
CM9080;RALN;CB;034000;C18;32;26
C1697;RALN;CB;034000;C99;1;0
C5684;RALN;CB;034000;C01;6;0
R9193;RALN;CB;034000;C99;0;1
C12457;RALN;CB;034000;C03;1;0
C3810;RALN;CB;034000;C03;1;0
C2988;RALN;CB;034000;C99;1;0
C893;RALN;CB;034000;C01;1;0
C4130;RALN;CB;034000;C03;1;0
C7657;RALN;CB;034000;C21;1;0
C1264;RALN;CB;034000;C21;1;0
C617;RALN;CB;034000;C01;0;1
UC9988;RALN;CB;034000;C03;1;0
P9046;RALN;CB;034000;C18;1;1
C5684;RALN;CB;034000;C03;1;0
R9193;RALN;CB;034000;C21;1;0
C1811;RALN;CB;034000;C03;1;0
C406;RALN;CB;034000;C01;0;1
C1805;RALN;CB;034000;C03;1;0
C4712;RALN;CB;034000;C18;0;1
P9049;RALN;CB;034000;C18;0;1
C3842;RALN;CB;034000;C01;1;0
C2805;RALN;CB;034000;C03;1;0
C3872;RALN;CB;034000;C03;1;1
C5386;RALN;CB;034000;C99;1;0
C792;RALN;CB;034000;C03;0;1
IP10785;RALN;CB;034000;C99;0;1
R9207;RALN;CB;034000;C99;1;0
C5843;RALN;CB;034000;C03;1;0
C3245;RALN;CB;034000;C01;0;1
C634;RALN;CB;034000;C03;0;1
C8172;RALN;CB;034000;C03;1;0
C3857;RALN;CB;034000;C01;0;2
C6700;RALN;CB;034000;C18;0;1
C3857;RALN;CB;034000;C03;2;0
CM9102;RALN;CB;034000;C18;1;2
C463;RALN;CB;034000;C03;1;1
R9191;RALN;CB;034000;C01;1;0
C3471;RALN;CB;034000;C03;0;1
C2019;RALN;CB;034000;C01;1;0
C3041;RALN;CB;034000;C99;0;1
C1399;RALN;CB;034000;C01;1;0
C5032;RALN;CB;034000;C01;0;1
C6495;RALN;CB;034000;C99;1;0
C2142;RALN;CB;034000;C01;1;0
C1470;RALN;CB;034000;C03;1;1
C7685;RALN;CB;034000;C03;1;0
C6876;RALN;CB;034000;C03;1;0
C2314;RALN;CB;034000;C01;0;1
UC9986;RALN;CB;034000;C99;1;0
C963;RALN;CB;034000;C03;0;4
C6626;RALN;CB;034000;C01;1;0
P9087;RALN;CB;034000;C18;2;4
C4818;RALN;CB;034000;C01;0;1
C5893;RALN;CB;034000;C01;1;0
R9196;RALN;CB;034000;C01;0;5
C1128;RALN;CB;034000;C21;0;1
UC10484;RALN;CB;034000;C01;0;1
R9205;RALN;CB;034000;C25;1;0
C4335;RALN;CB;034000;C03;1;0
C7516;RALN;CB;034000;C01;2;0
C3333;RALN;CB;034000;C01;1;0
C963;RALN;CB;034000;C21;1;5
C5362;RALN;CB;034000;C01;1;0
C3231;RALN;CB;034000;C99;1;0
P9091;RALN;CB;034000;C18;0;1
C7625;RALN;CB;034000;C03;1;1
C5148;RALN;CB;034000;C18;0;1
R9190;RALN;CB;034000;C03;0;1
C963;RALN;CB;034000;C99;0;1
R9190;RALN;CB;034000;C01;0;2
P9032;RALN;CB;034000;C18;0;2
C1658;RALN;CB;034000;C19;1;0
C2077;RALN;CB;034000;C01;0;1
C3145;RALN;CB;034000;C03;1;0
C5032;RALN;CB;034000;C03;2;0
IP12500;RALN;CB;034000;C03;0;1
C6449;RALN;CB;034000;C01;1;0
C5263;RALN;CB;034000;C03;0;1
P9073;RALN;CB;034000;C18;2;0
C7332;RALN;CB;034000;C03;1;0
C1679;RALN;CB;034000;C01;1;0
C3122;RALN;CB;034000;C03;1;1
C530;RALN;CB;034000;C19;0;3
C4624;RALN;CB;034000;C03;0;1
C6262;RALN;CB;034000;C03;1;0
C12286;RALN;CB;034000;C01;0;1
C3148;RALN;CB;034000;C03;1;0
C2456;RALN;CB;034000;C99;1;0
C6490;RALN;CB;034000;C01;1;0
C492;RALN;CB;034000;C03;3;0
CS10360;RALN;CB;034000;C01;0;1
C1316;RALN;CB;034000;C99;0;1
P9099;RALN;CB;034000;C18;2;0
C6233;RALN;CB;034000;C99;0;1
C4882;RALN;CB;034000;C03;1;0
C7400;RALN;CB;034000;C21;1;0
C4208;RALN;CB;034000;C01;0;1
C2294;RALN;CB;034000;C01;0;1
C5263;RALN;CB;034000;C01;0;2
C5512;RALN;CB;034000;C01;0;1
C6876;RALN;CB;034000;C01;1;0
C7995;RALN;CB;034000;C03;1;0
IP12500;RALN;CB;034000;C01;1;1
C3115;RALN;CB;034000;C01;0;1
C2077;RALN;CB;034000;C03;1;0
C2437;RALN;CB;034000;C25;0;1
C3592;RALN;CB;034000;C01;1;0
IP12287;RALN;CB;034000;C01;0;1
C6687;RALN;CB;034000;C03;0;1
C2876;RALN;CB;034000;C03;1;0
C832;RALN;CB;034000;C01;0;1
C3333;RALN;CB;034000;C21;1;0
C7120;RALN;CB;034000;C03;1;0
C4195;RALN;CB;034000;C03;1;0
IP12287;RALN;CB;034000;C99;0;2
C4188;RALN;CB;034000;C03;1;0
C473;RALN;CB;034000;C99;1;0
C4147;RALN;CB;034000;C99;1;0
C7989;RALN;CB;034000;C01;1;0
CM9114;RALN;CB;034000;C03;0;1
IP12287;RALN;CB;034000;C03;0;1
C7120;RALN;CB;034000;C01;1;0
C5041;RALN;CB;034000;C01;1;0
C5226;RALN;CB;034000;C03;0;1
C3395;RALN;CB;034000;C01;2;0
C6296;RALN;CB;034000;C03;1;0
C6233;RALN;CB;034000;C21;0;1
C3307;RALN;CB;034000;C03;1;0
C6233;RALN;CB;034000;C03;1;0
C6205;RALN;CB;034000;C18;1;0
C1367;RALN;CB;034000;C03;1;0
C3374;RALN;CB;034000;C01;2;0
C6415;RALN;CB;034000;C99;0;1
C2486;RALN;CB;034000;C03;0;1
IP13103;RALN;CB;034000;C21;0;1
P9064;RALN;CB;034000;C18;0;1
C7586;RALN;CB;034000;C03;1;0
C7954;RALN;CB;034000;C01;0;1
C2280;RALN;CB;034000;C03;1;0
P9078;RALN;CB;034000;C01;1;0
C4869;RALN;CB;034000;C01;1;0
C6374;RALN;CB;034000;C01;1;0
C7749;RALN;CB;034000;C03;1;0
C4339;RALN;CB;034000;C01;1;0
P9121;RALN;CB;034000;C03;1;0
P9121;RALN;CB;034000;C01;1;0
C4308;RALN;CB;034000;C03;9;23
C5181;RALN;CB;034000;C03;1;0
R9190;RALN;CB;034000;C21;0;1
C3333;RALN;CB;034000;C03;1;0
C7769;RALN;CB;034000;C03;1;0
CS10265;RALN;CB;034000;C03;1;0
ER12309;RALN;CB;034000;C01;1;0
P9121;RALN;CB;034000;C18;1;0
R9190;RALN;CB;034000;C99;1;0
C2429;RALN;CB;034000;C01;1;0
C3610;RALN;CB;034000;C03;0;1
R9813;RALN;CB;034000;C99;1;1
C4308;RALN;CB;034000;C01;0;5
C7762;RALN;CB;034000;C01;1;0
CM9061;RALN;CB;034000;C18;0;2
C4308;RALN;CB;034000;C99;1;4
CM9061;RALN;CB;034000;C03;0;1
C2546;RALN;CB;034000;C03;1;0
C8154;RALN;CB;034000;C01;2;2
C3333;RALN;CB;034000;C25;1;0
C1380;RALN;CB;034000;C01;1;0
ER12309;RALN;CB;034000;C03;1;0
C4049;RALN;CB;034000;C03;1;0
P9113;RALN;CB;034000;C21;1;0
C7717;RALN;CB;034000;C03;1;0
C1198;RALN;CB;034000;C17;0;1
C4049;RALN;CB;034000;C21;1;0
C3636;RALN;CB;034000;C01;1;0
C315;RALN;CB;034000;C03;1;0
C315;RALN;CB;034000;C01;1;0
C3173;RALN;CB;034000;C01;0;1
ES169;RALN;CB;034000;C18;6;23
P9031;RALN;CB;034000;C01;1;0
C2511;RALN;CB;034000;C21;1;0
C6610;RALN;CB;034000;C18;1;0
C5699;RALN;CB;034000;C99;1;0
C7484;RALN;CB;034000;C21;1;0
C5699;RALN;CB;034000;C21;1;0
C2395;RALN;CB;034000;C01;1;0
V9790;RALN;CB;034000;C18;1;0
C4312;RALN;CB;034000;C01;1;0
C601;RALN;CB;034000;C21;1;0
C2752;RALN;CB;034000;C03;1;0
C3173;RALN;CB;034000;C19;0;1
CM12343;RALN;CB;034000;C18;1;0
C6401;RALN;CB;034000;C18;1;0
IP10428;RALN;CB;034000;C03;0;1
C585;RALN;CB;034000;C01;0;1
C6902;RALN;CB;034000;C21;1;0
C6591;RALN;CB;034000;C01;0;1
C4443;RALN;CB;034000;C01;1;0
C585;RALN;CB;034000;C03;0;3
C1630;RALN;CB;034000;C01;0;1
P9101;RALN;CB;034000;C19;1;0
C3865;RALN;CB;034000;C03;1;0
C601;RALN;CB;034000;C99;0;1
C3714;RALN;CB;034000;C19;0;4
IP10470;RALN;CB;034000;C19;0;1
C2792;RALN;CB;034000;C01;0;2
C3360;RALN;CB;034000;C03;1;0
C3862;RALN;CB;034000;C03;0;1
C601;RALN;CB;034000;C03;1;0
C4247;RALN;CB;034000;C03;1;0
C7929;RALN;CB;034000;C01;0;1
C4247;RALN;CB;034000;C01;0;1
C3203;RALN;CB;034000;C01;1;0
C827;RALN;CB;034000;C18;1;1
C1838;RALN;CB;034000;C01;1;0
C4347;RALN;CB;034000;C03;0;1
C7929;RALN;CB;034000;C25;1;0
C2026;RALN;CB;034000;C18;1;0
UC10021;RALN;CB;034000;C18;0;2
C7173;RALN;CB;034000;C19;0;4
C8229;RALN;CB;034000;C03;1;0
C4343;RALN;CB;034000;C01;1;0
C7929;RALN;CB;034000;C03;2;3
P9068;RALN;CB;034000;C18;2;1
C8301;RALN;CB;034000;C01;1;0
C2404;RALN;CB;034000;C03;1;0
C2239;RALN;CB;034000;C01;1;0
C6686;RALN;CB;034000;C03;1;0
C2244;RALN;CB;034000;C99;0;1
C7451;RALN;CB;034000;C01;1;0
C4035;RALN;CB;034000;C03;1;0
C7547;RALN;CB;034000;C03;0;1
C8061;RALN;CB;034000;C03;0;1
C2601;RALN;CB;034000;C01;1;0
C12279;RALN;CB;034000;C99;1;0
C6940;RALN;CB;034000;C01;1;0
C5916;RALN;CB;034000;C21;1;1
C3522;RALN;CB;034000;C01;2;1
UC10782;RALN;CB;034000;C03;0;1
C3513;RALN;CB;034000;C21;1;0
C4347;RALN;CB;034000;C01;0;1
C6630;RALN;CB;034000;C99;0;2
C7451;RALN;CB;034000;C03;1;0
C2200;RALN;CB;034000;C03;0;1
IP12420;RALN;CB;034000;C99;0;1
C5510;RALN;CB;034000;C18;0;1
C6998;RALN;CB;034000;C21;1;0
R9199;RALN;CB;034000;C18;0;1
C1565;RALN;CB;034000;C18;0;1
ER12802;RALN;CB;034000;C03;0;1
C257;RALN;CB;034000;C99;1;0
P9112;RALN;CB;034000;C01;1;0
C2975;RALN;CB;034000;C03;0;1
C747;RALN;CB;034000;C21;1;0
C3119;RALN;CB;034000;C01;2;0
C4912;RALN;CB;034000;C01;1;0
C747;RALN;CB;034000;C01;1;0
C3749;RALN;CB;034000;C01;1;0
C6178;RALN;CB;034000;C99;0;1
C3287;RALN;CB;034000;C03;0;2
C1869;RALN;CB;034000;C03;1;1
C3732;RALN;CB;034000;C03;1;0
C1278;RALN;CB;034000;C99;1;0
ER9950;RALN;CB;034000;C18;1;0
C6860;RALN;CB;034000;C99;0;1
C1647;RALN;CB;034000;C03;1;0
C6903;RALN;CB;034000;C99;1;0
C1278;RALN;CB;034000;C01;2;0
C5961;RALN;CB;034000;C03;2;2
C1647;RALN;CB;034000;C01;0;1
C6395;RALN;CB;034000;C03;1;0
C3952;RALN;CB;034000;C99;1;0
C3654;RALN;CB;034000;C01;1;0
IP10641;RALN;CB;034000;C03;1;0
V9749;RALN;CB;034000;C18;1;0
C6144;RALN;CB;034000;C03;1;0
C4598;RALN;CB;0B7000;C01;0;1
C2583;RALN;CB;0B7000;C18;3;0
C6596;RALN;CB;0B7000;C01;1;0
C3864;RALN;CB;0B7000;C99;0;1
V9794;RALN;CB;0B7000;C03;0;1
C2622;RALN;CB;0B7000;C25;1;0
C6796;RALN;CB;0B7000;C03;1;0
C2032;RALN;CB;0B7000;C03;1;0
C3541;RALN;CB;0B7000;C03;1;0
C6079;RALN;CB;0B7000;C03;1;0
C4598;RALN;CB;0B7000;C03;1;0
C3013;RALN;CB;0B7000;C03;1;0
C246;RALN;CB;0B7000;C03;1;0
C2501;RALN;CB;0B7000;C03;0;1
C8277;RALN;CB;0B7000;C01;0;1
C5137;RALN;CB;0B7000;C01;0;1
C4880;RALN;CB;0B7000;C01;0;1
C3303;RALN;CB;0B7000;C99;0;1
C6065;RALN;CB;0B7000;C03;1;0
C6876;RALN;CB;0B7000;C03;3;0
C6394;RALN;CB;0B7000;C03;1;0
C6584;RALN;CB;0B7000;C99;1;0
C2868;RALN;CB;0B7000;C01;0;1
C6581;RALN;CB;0B7000;C03;1;0
P9093;RALN;CB;0B7000;C03;2;0
C7049;RALN;CB;0B7000;C99;1;0
ES10847;RALN;CB;0B7000;C21;1;0
C7500;RALN;CB;0B7000;C01;1;0
C6755;RALN;CB;0B7000;C01;1;0
ES158;RALN;CB;0B7000;C03;1;1
C2890;RALN;CB;0B7000;C01;1;0
C1892;RALN;CB;0B7000;C03;0;1
C1591;RALN;CB;0B7000;C01;1;0
C2567;RALN;CB;0B7000;C01;2;0
C6589;RALN;CB;0B7000;C01;1;0
C3424;RALN;CB;0B7000;C03;1;0
C7200;RALN;CB;0B7000;C03;1;0
C6053;RALN;CB;0B7000;C01;1;0
C7200;RALN;CB;0B7000;C01;1;1
C2568;RALN;CB;0B7000;C01;1;0
C4818;RALN;CB;0B7000;C01;178;13
R9190;RALN;CB;0B7000;C99;1;0
C7200;RALN;CB;0B7000;C99;1;2
C7402;RALN;CB;0B7000;C99;0;1
C4029;RALN;CB;0B7000;C01;1;0
R9190;RALN;CB;0B7000;C01;1;0
P9047;RALN;CB;0B7000;C03;1;0
R9190;RALN;CB;0B7000;C21;0;1
C3475;RALN;CB;0B7000;C03;1;0
C3542;RALN;CB;0B7000;C03;1;0
C5469;RALN;CB;0B7000;C03;0;1
C7397;RALN;CB;0B7000;C99;2;0
