ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;TRATTAMENTO_INIZIALE_UOMINI;FASCIA1_UOMINI;FASCIA2_UOMINI;FASCIA3_UOMINI;FASCIA4_UOMINI;FASCIA5_UOMINI;FASCIA6_UOMINI;FASCIA7_UOMINI;FASCIA8_UOMINI;FASCIA9_UOMINI;FASCIA10_UOMINI;FASCIA11_UOMINI;TRATTAMENTO_INIZIALE_DONNE;FASCIA1_DONNE;FASCIA2_DONNE;FASCIA3_DONNE;FASCIA4_DONNE;FASCIA5_DONNE;FASCIA6_DONNE;FASCIA7_DONNE;FASCIA8_DONNE;FASCIA9_DONNE;FASCIA10_DONNE;FASCIA11_DONNE
U12351;SSNA;SV;S16022;27;10;7;6;10;14;18;0;0;0;0;0;27;12;11;1;7;3;18;0;0;0;0;0
U12351;SSNA;SF;S18866;0;1;2;1;2;1;0;0;0;0;0;0;0;0;1;12;21;2;0;0;0;0;0;0
U12351;SSNA;ST;S16021;55;19;26;15;15;9;14;0;0;0;0;0;85;31;51;37;40;23;54;0;0;0;0;0
U12358;SSNA;LA;A14005;1;5;3;0;0;1;0;0;0;0;0;0;11;33;40;7;0;14;0;0;0;0;0;0
U12358;SSNA;SF;S18866;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
U12358;SSNA;LT;T12058;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;2;0;0;0;0;0;0
U12358;SSNA;SV;S16022;1;0;0;0;1;0;0;0;0;0;0;0;4;2;1;0;7;25;0;0;0;0;0;0
U12358;SSNA;LA;A12017;0;1;0;1;0;0;0;0;0;0;0;0;0;3;2;0;1;5;0;0;0;0;0;0
U12358;SSNA;LT;T14S59;0;5;7;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U12358;SSNA;LT;T16026;1;1;2;4;1;0;0;0;0;0;0;0;4;3;4;0;0;0;0;0;0;0;0;0
U12358;SSNA;LT;T12057;0;8;9;0;0;2;0;0;0;0;0;0;0;8;31;1;0;1;0;0;0;0;0;0
U12358;SSNA;SI;S16020;69;36;5;10;42;22;0;0;0;0;0;0;222;106;54;35;203;249;4;0;0;0;0;0
U12358;SSNA;LT;T13660;10;14;0;0;1;2;0;0;0;0;0;0;37;60;37;14;13;4;0;0;0;0;0;0
U12358;SSNA;SF;S16019;4;2;1;0;3;5;0;0;0;0;0;0;11;8;3;4;10;15;0;0;0;0;0;0
U12358;SSNA;LT;T13059;7;10;1;13;4;11;0;0;0;0;0;0;0;2;2;10;2;18;0;0;0;0;0;0
U12358;SSNA;SF;S14S51;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U12358;SSNA;LA;A16028;3;1;2;1;0;0;0;0;0;0;0;0;8;1;12;7;1;1;1;0;0;0;0;0
U12358;SSNA;LP;P16006;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U12358;SSNA;LT;T14007;3;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U12358;SSNA;SI;S14S52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
U12358;SSNA;LT;T16024;1;1;0;0;0;0;0;0;0;0;0;0;4;3;0;0;1;4;0;0;0;0;0;0
U12358;SSNA;LT;T14063;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U12358;SSNA;LA;A18869;0;0;0;0;0;1;1;0;0;0;0;0;0;1;4;3;0;1;0;0;0;0;0;0
U12358;SSNA;SI;S18863;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;12;2;0;0;0;0;0;0;0
U12358;SSNA;ST;S16021;18;10;1;1;6;9;0;0;0;0;0;0;21;24;6;6;28;35;0;0;0;0;0;0
U12358;SSNA;LT;T11008;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U12358;SSNA;LA;A13870;0;1;1;1;1;0;0;0;0;0;0;0;0;2;5;6;1;0;0;0;0;0;0;0
CV14381;AFAM;PA;011121;0;1;0;1;0;0;0;0;0;0;0;0;0;0;2;7;0;1;0;0;0;0;0;0
CV14381;AFAM;NA;011CNA;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
CV14381;AFAM;PR;018P01;0;6;12;4;10;10;4;0;0;0;0;0;0;5;1;3;4;7;2;0;0;0;0;0
CV14381;AFAM;PA;012117;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0
CV14381;AFAM;PD;018PD1;3;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
CV14381;AFAM;EP;013504;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CV14381;AFAM;PR;016P02;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AP192;SSNA;LT;T18868;0;3;9;30;23;0;7;0;0;0;0;0;0;9;12;39;24;1;5;0;0;0;0;0
AP192;SSNA;LA;A14005;1;11;0;3;0;0;0;0;0;0;0;0;13;19;7;6;11;0;0;0;0;0;0;0
AP192;SSNA;SV;S18865;0;2;12;23;6;0;0;0;0;0;0;0;0;0;19;31;3;0;0;0;0;0;0;0
AP192;SSNA;LA;A16028;5;3;2;0;0;0;4;0;0;0;0;0;11;14;6;5;8;2;5;0;0;0;0;0
AP192;SSNA;SV;S16022;1;5;12;18;3;28;14;0;0;0;0;0;0;4;13;17;7;30;19;0;0;0;0;0
AP192;SSNA;LT;T12057;0;1;2;0;3;0;0;0;0;0;0;0;0;1;0;3;0;1;0;0;0;0;0;0
AP192;SSNA;LT;T14007;10;9;3;3;0;1;0;0;0;0;0;0;3;5;2;7;0;0;0;0;0;0;0;0
AP192;SSNA;LA;A13870;0;1;1;1;1;0;0;0;0;0;0;0;0;8;2;0;3;0;0;0;0;0;0;0
AP192;SSNA;LA;A12017;8;6;0;0;0;1;0;0;0;0;0;0;7;9;12;1;1;0;0;0;0;0;0;0
AP192;SSNA;LT;T14063;0;0;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AP192;SSNA;LT;T16026;47;47;21;1;6;2;8;0;0;0;0;0;82;109;23;5;12;5;2;0;0;0;0;0
AP192;SSNA;LT;T13059;0;2;3;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0
AP192;SSNA;LA;A18869;0;1;1;0;3;0;3;0;0;0;0;0;0;0;5;7;4;0;3;0;0;0;0;0
IP13049;SSNA;SI;S16020;2;1;0;1;1;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0;0;0;0;0
IP13049;SSNA;LA;A16028;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
IP13049;SSNA;LT;T13660;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0
IP13049;SSNA;SF;S16019;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
AC14374;AFAM;AR;011124;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
AC14374;AFAM;EP;013159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
AC14374;AFAM;AR;012118;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
AC14374;AFAM;PA;011121;0;0;1;2;1;0;0;0;0;0;0;0;3;0;2;4;0;2;2;0;0;0;0;0
AC14374;AFAM;PA;012117;1;0;0;0;0;0;0;0;0;0;0;0;2;0;2;1;0;1;0;0;0;0;0;0
AC14374;AFAM;PA;013CTE;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
AC14374;AFAM;PR;018P01;7;0;1;6;9;13;4;0;0;0;0;0;8;0;4;2;10;11;3;0;0;0;0;0
AC14374;AFAM;PD;018PD1;5;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
IC12888;AFAM;AR;011124;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
IC12888;AFAM;AR;013CDE;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
IC12888;AFAM;PD;018PD1;13;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
IC12888;AFAM;PR;018P01;0;0;0;6;10;5;1;0;0;0;0;0;0;0;0;3;7;2;0;0;0;0;0;0
IC12888;AFAM;PR;016P02;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
U10520;SSNA;LA;A12017;3;2;0;1;0;0;0;0;0;0;0;0;9;2;1;2;1;7;0;0;0;0;0;0
U10520;SSNA;SI;S14S52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;0;0;0;0;0;0;0
U10520;SSNA;LT;T18867;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;2;1;0;0;0;0;0;0
U10520;SSNA;LT;T18868;0;7;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U10520;SSNA;SF;S14S51;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0
U10520;SSNA;LT;T16026;0;0;2;2;0;3;1;0;0;0;0;0;1;1;3;0;0;0;0;0;0;0;0;0
U10520;SSNA;LA;A18869;0;2;0;1;1;2;0;0;0;0;0;0;0;11;10;8;8;13;2;0;0;0;0;0
U10520;SSNA;SI;S16020;21;63;17;13;16;35;28;0;0;0;0;0;103;215;84;66;64;216;380;0;0;0;0;0
U10520;SSNA;LT;T11008;0;0;5;2;0;2;0;0;0;0;0;0;0;0;2;1;0;4;0;0;0;0;0;0
U10520;SSNA;SI;S18863;0;0;0;2;5;1;1;0;0;0;0;0;2;0;1;9;19;18;15;0;0;0;0;0
U10520;SSNA;LA;A11030;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10520;SSNA;LT;T12058;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
U10520;SSNA;ST;S18864;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;0;0;0;0;0
U10520;SSNA;SV;S16022;1;2;0;0;4;6;14;0;0;0;0;0;5;5;1;0;2;3;11;0;0;0;0;0
U10520;SSNA;SF;S13051;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10520;SSNA;SF;S18866;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;3;1;0;0;0;0;0
U10520;SSNA;LT;T13059;0;1;2;8;2;11;0;0;0;0;0;0;0;0;10;13;5;4;0;0;0;0;0;0
U10520;SSNA;LT;T14S59;0;4;21;25;10;2;0;0;0;0;0;0;1;5;6;4;0;0;0;0;0;0;0;0
U10520;SSNA;LA;A13870;0;0;1;1;0;1;0;0;0;0;0;0;0;2;1;1;4;19;0;0;0;0;0;0
U10520;SSNA;LA;A14005;2;9;6;2;1;4;0;0;0;0;0;0;4;56;78;37;7;63;0;0;0;0;0;0
U10520;SSNA;SF;S16019;1;3;1;1;3;2;6;0;0;0;0;0;7;8;4;4;7;33;48;0;0;0;0;0
U10520;SSNA;LT;T12057;4;4;4;3;0;2;0;0;0;0;0;0;3;11;14;10;5;0;0;0;0;0;0;0
U10520;SSNA;LT;T14063;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
U10520;SSNA;LT;T16024;0;1;0;1;1;0;1;0;0;0;0;0;2;1;0;2;3;4;2;0;0;0;0;0
U10520;SSNA;LP;P16006;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10520;SSNA;LT;T13660;32;25;4;5;3;10;0;0;0;0;0;0;124;100;35;97;34;45;0;0;0;0;0;0
U10520;SSNA;ST;S16021;8;9;2;1;4;3;8;0;0;0;0;0;17;15;7;10;12;19;50;0;0;0;0;0
U10520;SSNA;SV;S18865;0;0;3;6;4;1;0;0;0;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0
U10520;SSNA;LA;A16028;3;1;0;2;0;4;0;0;0;0;0;0;17;7;16;12;6;32;19;0;0;0;0;0
U10520;SSNA;LT;T14007;0;1;1;0;1;2;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0
CV14347;AFAM;PR;016P02;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CV14347;AFAM;AR;011124;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CV14347;AFAM;PD;018PD1;12;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
CV14347;AFAM;AR;012118;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CV14347;AFAM;EA;013160;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
CV14347;AFAM;PR;018P01;10;4;7;3;8;6;4;0;0;0;0;0;2;4;2;2;3;3;2;0;0;0;0;0
CV14347;AFAM;AR;013CDE;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CV14347;AFAM;PA;012117;0;1;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0
CV14347;AFAM;PA;011121;0;1;0;0;0;0;1;0;0;0;0;0;0;0;2;6;0;0;0;0;0;0;0;0
IR8545;ERIC;TC;0D0090;2;5;7;9;8;5;1;0;0;0;0;0;1;1;5;5;3;1;1;0;0;0;0;0
IR8545;ERIC;TC;0D0398;1;8;23;24;20;5;3;0;0;0;0;0;3;7;10;16;14;3;0;0;0;0;0;0
IR8545;ERIC;RI;0D0397;14;81;101;114;84;87;35;0;0;0;0;0;5;50;66;128;75;64;23;0;0;0;0;0
IR8545;ERIC;RI;0D0093;276;322;463;108;243;121;49;0;0;0;0;0;304;328;487;139;246;124;44;0;0;0;0;0
IR8545;ERIC;TC;0D0094;11;89;70;30;26;15;9;0;0;0;0;0;35;65;121;36;30;21;4;0;0;0;0;0
IR8545;ERIC;RI;0D0089;3;10;44;126;65;55;31;0;0;0;0;0;2;5;23;55;26;34;9;0;0;0;0;0
CV14382;AFAM;AR;012118;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
CV14382;AFAM;EP;013159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
CV14382;AFAM;PA;011121;2;0;0;1;0;0;0;0;0;0;0;0;0;2;3;4;0;0;0;0;0;0;0;0
CV14382;AFAM;PA;013CTE;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
CV14382;AFAM;PR;018P01;5;3;3;15;19;20;13;0;0;0;0;0;0;0;5;2;4;4;4;0;0;0;0;0
CV14382;AFAM;PD;018PD1;4;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
CV14382;AFAM;PA;012117;2;2;0;1;0;0;0;0;0;0;0;0;0;1;3;1;1;0;0;0;0;0;0;0
U9508;SSNA;LA;A14005;0;0;0;21;1;30;0;0;0;0;0;0;0;2;2;6;2;23;0;0;0;0;0;0
U9508;SSNA;SI;S18863;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;6;3;0;0;0;0;0
U9508;SSNA;SV;S18865;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9508;SSNA;LA;A12017;0;3;16;0;2;14;0;0;0;0;0;0;0;11;6;0;6;5;0;0;0;0;0;0
U9508;SSNA;LA;A11030;0;3;16;0;8;5;0;0;0;0;0;0;0;7;61;1;1;1;0;0;0;0;0;0
U9508;SSNA;SI;S14S52;0;0;0;2;3;0;0;0;0;0;0;0;0;0;2;0;8;0;0;0;0;0;0;0
U9508;SSNA;SV;S16022;4;4;0;0;0;0;24;0;0;0;0;0;3;0;4;0;0;0;3;0;0;0;0;0
U9508;SSNA;SF;S18866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
U9508;SSNA;LT;T12057;18;2;15;8;1;19;0;0;0;0;0;0;9;4;4;0;0;2;0;0;0;0;0;0
U9508;SSNA;LT;T14S59;0;0;0;5;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9508;SSNA;SI;S16020;60;92;66;29;16;24;114;0;0;0;0;0;113;221;328;79;37;42;408;0;0;0;0;0
U9508;SSNA;LA;A18869;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;3;0;2;1;0;0;0;0;0
U9508;SSNA;SF;S13051;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9508;SSNA;LT;T16026;6;2;0;2;0;0;3;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
U9508;SSNA;SI;S13052;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
U9508;SSNA;LA;A16028;2;2;0;6;3;0;9;0;0;0;0;0;3;4;0;2;11;0;11;0;0;0;0;0
U9508;SSNA;LA;A13870;0;0;5;6;0;4;0;0;0;0;0;0;0;0;1;2;0;2;0;0;0;0;0;0
U9508;SSNA;LT;T13660;85;5;15;1;0;5;0;0;0;0;0;0;188;28;10;3;0;3;0;0;0;0;0;0
U9508;SSNA;LT;T13059;1;4;12;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9508;SSNA;ST;S18864;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9508;SSNA;LT;T14007;0;6;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9508;SSNA;LT;T11008;0;7;4;1;0;10;0;0;0;0;0;0;0;4;7;0;0;7;0;0;0;0;0;0
U9508;SSNA;SF;S16019;1;0;3;0;0;2;4;0;0;0;0;0;13;11;27;4;1;0;24;0;0;0;0;0
U9508;SSNA;ST;S16021;25;10;4;8;6;0;18;0;0;0;0;0;26;25;14;13;21;3;36;0;0;0;0;0
U9508;SSNA;LT;T16024;1;0;1;0;0;0;1;0;0;0;0;0;9;3;12;0;0;2;9;0;0;0;0;0
CV14344;AFAM;EP;013159;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CV14344;AFAM;PR;018P01;6;11;0;5;6;14;25;0;0;0;0;0;5;3;0;3;3;4;10;0;0;0;0;0
CV14344;AFAM;PR;016P02;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
CV14344;AFAM;PA;012117;0;1;0;3;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0
CV14344;AFAM;PA;011121;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0;7;0;0;0;0;0;0;0;0
CV14344;AFAM;PD;018PD1;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
CV14344;AFAM;AR;011124;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
M10398;SCLA;SB;012118;531;0;0;0;0;0;0;0;0;0;0;0;1376;0;0;0;0;0;0;0;0;0;0;0
M10398;SCLA;ID;014643;15;0;0;0;0;0;0;0;0;0;0;0;943;0;0;0;0;0;0;0;0;0;0;0
M10398;SCLA;SB;013650;71;0;0;0;0;0;0;0;0;0;0;0;128;0;0;0;0;0;0;0;0;0;0;0
M10398;SCLA;SA;098701;39;43;90;119;16;3;0;0;0;0;0;0;14;18;27;30;10;5;2;0;0;0;0;0
M10398;SCLA;SL;016133;11890;0;0;0;0;0;0;0;0;0;0;0;18958;0;0;0;0;0;0;0;0;0;0;0
M10398;SCLA;SA;013498;1;0;0;0;8;2;0;0;0;0;0;0;0;0;0;2;10;7;8;0;0;0;0;0
M10398;SCLA;SL;016804;98;0;0;0;0;0;0;0;0;0;0;0;64;0;0;0;0;0;0;0;0;0;0;0
M10398;SCLA;SO;012613;1316;0;0;0;0;0;0;0;0;0;0;0;4433;0;0;0;0;0;0;0;0;0;0;0
M10398;SCLA;SB;098708;89;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0
M10398;SCLA;SL;014805;132;0;0;0;0;0;0;0;0;0;0;0;532;0;0;0;0;0;0;0;0;0;0;0
M10398;SCLA;SL;016807;90;0;0;0;0;0;0;0;0;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0
M10398;SCLA;SA;011121;8763;2682;3754;7931;6145;4589;437;0;0;0;0;0;19589;6592;12452;26561;11332;6962;426;0;0;0;0;0
M10398;SCLA;SB;011124;3063;0;0;0;0;0;0;0;0;0;0;0;4886;0;0;0;0;0;0;0;0;0;0;0
M10398;SCLA;SA;012117;1988;1320;1862;4825;3998;3312;810;0;0;0;0;0;3616;2598;4199;12407;8223;5328;838;0;0;0;0;0
M10398;SCLA;DO;014143;2113;1153;1417;2553;2568;3087;1012;0;0;0;0;0;1427;686;941;1361;1388;1452;526;0;0;0;0;0
M10398;SCLA;SO;098712;134;0;0;0;0;0;0;0;0;0;0;0;67;0;0;0;0;0;0;0;0;0;0;0
M10398;SCLA;SO;011617;7097;0;0;0;0;0;0;0;0;0;0;0;16422;0;0;0;0;0;0;0;0;0;0;0
M10398;SCLA;SO;012621;33;0;0;0;0;0;0;0;0;0;0;0;68;0;0;0;0;0;0;0;0;0;0;0
M10398;SCLA;SB;012126;65;0;0;0;0;0;0;0;0;0;0;0;123;0;0;0;0;0;0;0;0;0;0;0
M10398;SCLA;SB;012120;1175;0;0;0;0;0;0;0;0;0;0;0;346;0;0;0;0;0;0;0;0;0;0;0
M10398;SCLA;SO;012615;1556;0;0;0;0;0;0;0;0;0;0;0;752;0;0;0;0;0;0;0;0;0;0;0
M10398;SCLA;DO;016135;6040;5392;7563;5740;3666;3083;1528;0;0;0;0;0;17717;16021;27290;24595;17887;11317;2744;0;0;0;0;0
M10398;SCLA;SN;014803;706;159;159;114;18;9;0;0;0;0;0;0;3508;906;1372;1223;373;247;26;0;0;0;0;0
M10398;SCLA;ID;016639;1764;0;0;0;0;0;0;0;0;0;0;0;4186;0;0;0;0;0;0;0;0;0;0;0
M10398;SCLA;SL;014145;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
M10398;SCLA;SL;014648;38;0;0;0;0;0;0;0;0;0;0;0;135;0;0;0;0;0;0;0;0;0;0;0
M10398;SCLA;ID;014635;448;0;0;0;0;0;0;0;0;0;0;0;5328;0;0;0;0;0;0;0;0;0;0;0
M10398;SCLA;ID;016631;724;0;0;0;0;0;0;0;0;0;0;0;1702;0;0;0;0;0;0;0;0;0;0;0
M10398;SCLA;SR;016139;131;3;12;62;416;527;237;0;0;0;0;0;237;7;36;140;877;1306;458;0;0;0;0;0
M10398;SCLA;SN;014152;233;0;0;0;0;0;0;0;0;0;0;0;3596;0;0;0;0;0;0;0;0;0;0;0
M10398;SCLA;SL;014157;36;0;0;0;0;0;0;0;0;0;0;0;3378;0;0;0;0;0;0;0;0;0;0;0
M10398;SCLA;SL;014153;827;0;0;0;0;0;0;0;0;0;0;0;12323;0;0;0;0;0;0;0;0;0;0;0
M10398;SCLA;SA;013159;486;7;137;190;370;247;111;0;0;0;0;0;1491;14;349;599;873;699;277;0;0;0;0;0
M10398;SCLA;ID;014657;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
M10398;SCLA;SN;016802;2401;582;462;244;61;42;8;0;0;0;0;0;2418;529;528;311;77;40;5;0;0;0;0;0
M10398;SCLA;SL;016137;3772;0;0;0;0;0;0;0;0;0;0;0;10521;0;0;0;0;0;0;0;0;0;0;0
M10398;SCLA;SR;016693;6;0;1;0;1;1;0;0;0;0;0;0;20;0;1;0;1;3;2;0;0;0;0;0
M10398;SCLA;IN;014658;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
M10398;SCLA;IN;014644;196;0;0;0;0;0;0;0;0;0;0;0;11691;0;0;0;0;0;0;0;0;0;0;0
M10398;SCLA;IN;016632;6344;0;0;0;0;0;0;0;0;0;0;0;17957;0;0;0;0;0;0;0;0;0;0;0
M10398;SCLA;DO;014154;1456;1480;1588;2071;2008;1004;581;0;0;0;0;0;34307;45070;47122;54378;65186;43942;21599;0;0;0;0;0
M10398;SCLA;DO;016132;9021;9184;10074;9021;10845;11979;1851;0;0;0;0;0;15943;19444;24792;23840;27740;25574;3412;0;0;0;0;0
M10398;SCLA;SN;014156;13;0;0;0;0;0;0;0;0;0;0;0;964;0;0;0;0;0;0;0;0;0;0;0
M10398;SCLA;SN;016136;3764;0;0;0;0;0;0;0;0;0;0;0;10268;0;0;0;0;0;0;0;0;0;0;0
M10398;SCLA;IN;014636;2642;0;0;0;0;0;0;0;0;0;0;0;36556;0;0;0;0;0;0;0;0;0;0;0
M10398;SCLA;SN;014647;105;0;0;0;0;0;0;0;0;0;0;0;163;0;0;0;0;0;0;0;0;0;0;0
M10398;SCLA;SN;016134;9891;0;0;0;0;0;0;0;0;0;0;0;11595;0;0;0;0;0;0;0;0;0;0;0
M10398;SCLA;IN;016640;5397;0;0;0;0;0;0;0;0;0;0;0;14970;0;0;0;0;0;0;0;0;0;0;0
M10398;SCLA;SR;014138;14;0;4;27;159;120;8;0;0;0;0;0;255;4;80;392;2593;2222;148;0;0;0;0;0
IC10570;AFAM;AR;013CDE;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IC10570;AFAM;EA;013EP2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IC10570;AFAM;PR;018P01;0;0;0;4;22;8;5;0;0;0;0;0;0;0;0;0;10;5;3;0;0;0;0;0
IC10570;AFAM;DI;0D0158;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IC10570;AFAM;PA;013CTE;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IC10570;AFAM;PD;018PD1;10;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
IC10570;AFAM;PA;012117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
IC10570;AFAM;PD;016PD2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
IC10570;AFAM;PR;016P02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
IP10828;SSNA;LT;T13660;0;0;0;0;0;0;0;0;0;0;0;0;8;4;2;0;2;0;0;0;0;0;0;0
IP10828;SSNA;SF;S16019;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
IP10828;SSNA;LT;T13059;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IP10828;SSNA;LA;A12017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
IP10828;SSNA;LT;T12057;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
