ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;COMANDATI_DISTACCATI_UOMINI;COMANDATI_DISTACCATI_DOMME;FUORI_RUOLO_UOMINI;FUORI_RUOLO_DONNE;COMANDATI_DISTACCATI_ESTERNO_UOMINI;COMANDATI_DISTACCATI_ESTERNO_DONNE;FUORI_RUOLO_ESTERNO_UOMINI;FUORI_RUOLO_ESTERNO_DONNE;CONVENZIONI_UOMINI;CONVENZIONI_DONNE;CONVENZIONI_ESTERNO_UOMINI;CONVENZIONI_ESTERNO_DONNE;ESONERI_UOMINI;ESONERI_DONNE;ASPETTATIVE_UOMINI;ASPETTATIVE_DONNE
U9596;SSNA;LT;T13660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
U12373;SSNA;DA;AD0A31;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
U9629;SSNA;DA;AD0A31;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ER14013;SSNA;DA;AD0A31;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10326;SSNA;DA;AD0A31;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9477;SSNA;DA;AD0A31;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U12361;SSNA;DA;AD0A31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
AG9899;SSNA;DA;AD0A31;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U9493;SSNA;DA;AD0A31;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U12350;SSNA;DA;AD0A31;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
U12848;SSNA;DA;AD0A31;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U12386;SSNA;DA;AD0A31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
U9524;SSNA;DA;AD0A31;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2
U9434;SSNA;DA;AD0A31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
U9550;SSNA;DA;AD0A31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
J8638;SSNA;DA;AD0A31;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U12371;SSNA;DA;AD0A31;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10508;SSNA;DA;AD0A31;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0
U12376;SSNA;DA;AD0A31;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
K8645;SSNA;DA;AD0A31;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9565;SSNA;DA;AD0A31;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9556;SSNA;DA;AD0A31;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
ER14012;SSNA;DA;AD0A31;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1
U10734;SSNA;DA;AD0A31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1
U10521;SSNA;DA;AD0A31;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U12379;SSNA;DA;AD0A31;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9540;SSNA;DA;AD0A31;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9834;SSNA;DA;AD0A31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
U10750;SSNA;DA;AD0A31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
PU9820;SSNA;DA;AD0A31;0;0;0;0;0;0;0;0;0;0;2;6;0;0;0;0
U9473;SSNA;DA;AD0A31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9478;SSNA;DA;AD0A31;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
J8632;SSNA;DA;AD0A31;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U12388;SSNA;DA;AD0A31;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0
AP10042;SSNA;DA;AD0A31;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PU10749;SSNA;DA;AD0A31;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
U12372;SSNA;DA;AD0A31;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
U12359;SSNA;DA;AD0A31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9428;SSNA;DA;AD0A31;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9475;SSNA;DA;AD0A31;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0
PU10539;SSNA;DA;AD0A31;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
U12374;SSNA;DA;AD0A31;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
U9575;SSNA;DA;AD0A31;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0
U9430;SSNA;DA;AD0A31;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U14017;SSNA;DA;AD0A31;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10324;SSNA;DA;AD0A31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
U10746;SSNA;DA;AD0A31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
U10850;SSNA;DA;AD0A31;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U14022;SSNA;DA;AD0A31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9647;SSNA;DA;AD0A31;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9459;SSNA;DA;AD0A31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
U11894;SSNA;DA;AD0A31;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9432;SSNA;DA;AD0A31;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9426;SSNA;DA;AD0A31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
U10621;SSNA;DA;AD0A31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U12378;SSNA;DA;AD0A31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9580;SSNA;DA;AD0A31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PU9818;SSNA;DA;AD0A31;0;0;0;0;0;1;0;0;0;0;7;9;0;0;0;0
U9471;SSNA;DA;AD0A31;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10291;SSNA;DA;AD0A31;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10839;SSNA;DA;AD0A31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
J8629;SSNA;DA;AD0A31;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
PU9821;SSNA;DA;AD0A31;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
U10510;SSNA;DA;AD0A31;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0
U10852;SSNA;LA;A12017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
U12384;SSNA;LA;A12017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
U9557;SSNA;LA;A12017;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;0
U10859;SSNA;LA;A12017;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U12362;SSNA;LA;A12017;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10850;SSNA;LA;A12017;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9478;SSNA;LA;A12017;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
U10743;SSNA;LA;A12017;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10831;SSNA;LA;A12017;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U9577;SSNA;LA;A12017;0;0;0;0;0;0;0;0;0;0;2;1;0;0;1;0
J8633;SSNA;LA;A12017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
U14022;SSNA;LA;A12017;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
U9428;SSNA;LA;A12017;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
J10551;SSNA;LA;A12017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
U9431;SSNA;LA;A12017;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U12357;SSNA;LA;A12017;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PU10539;SSNA;LA;A12017;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
U14017;SSNA;LA;A12017;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2
U12385;SSNA;LA;A12017;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U12379;SSNA;LA;A12017;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
PU9821;SSNA;LA;A12017;0;0;0;0;0;0;0;0;0;0;2;6;0;0;0;0
U10621;SSNA;LA;A12017;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
U10769;SSNA;LA;A12017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4
U10735;SSNA;LA;A12017;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9412;SSNA;LA;A12017;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10620;SSNA;LA;A12017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
U10289;SSNA;LA;A12017;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
U12256;SSNA;LA;A12017;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U12381;SSNA;LA;A12017;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U9537;SSNA;LA;A12017;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
U9562;SSNA;LA;A12017;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AP10610;SSNA;LA;A12017;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PU10574;SSNA;LA;A12017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
AP192;SSNA;LA;A12017;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0
U12361;SSNA;LA;A12017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
U12386;SSNA;LA;A12017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
U9477;SSNA;LA;A12017;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3;3
U9449;SSNA;LA;A12017;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U12378;SSNA;LA;A12017;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
U9514;SSNA;LA;A12017;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10509;SSNA;LA;A12017;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
U12365;SSNA;LA;A12017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
U11894;SSNA;LA;A12017;0;2;0;0;0;0;0;0;0;0;0;0;0;0;5;4
U10324;SSNA;LA;A12017;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
U9493;SSNA;LA;A12017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
U10864;SSNA;LA;A12017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
U10857;SSNA;LA;A12017;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0
U9415;SSNA;LA;A12017;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9444;SSNA;LA;A12017;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10741;SSNA;LA;A12017;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U12350;SSNA;LA;A12017;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
AP9855;SSNA;LA;A12017;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U9565;SSNA;LA;A12017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
U10738;SSNA;LA;A12017;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
U10521;SSNA;LA;A12017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
U12376;SSNA;LA;A12017;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U9629;SSNA;LA;A12017;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2
U9639;SSNA;LA;A12017;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0
U12387;SSNA;LA;A12017;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9646;SSNA;LA;A12017;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U12374;SSNA;LA;A12017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
U9549;SSNA;LA;A12017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
PU10752;SSNA;LA;A12017;0;0;0;0;0;0;0;0;0;0;11;11;0;0;0;0
U10507;SSNA;LA;A12017;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
U9542;SSNA;LA;A12017;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10330;SSNA;LA;A12017;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10746;SSNA;LA;A12017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
PU9820;SSNA;LA;A12017;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0
U10520;SSNA;LA;A12017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
U9517;SSNA;LA;A12017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
U12351;SSNA;LA;A12017;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
U10291;SSNA;LA;A12017;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
U9647;SSNA;LA;A12017;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U12242;SSNA;LA;A12017;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PU10744;SSNA;LA;A12017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
U12349;SSNA;LA;A12017;0;2;0;0;0;1;0;0;0;0;0;0;0;0;1;0
J8630;SSNA;LA;A12017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
U12375;SSNA;LA;A12017;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
U9580;SSNA;LA;A12017;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
J8637;SSNA;LA;A12017;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IP10490;SSNA;LA;A12017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
U10524;SSNA;LA;A12017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
J8628;SSNA;LA;A12017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
U10510;SSNA;LA;A12017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
U9434;SSNA;LA;A12017;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PU10749;SSNA;LA;A12017;1;0;0;0;0;0;0;0;0;0;3;5;0;0;0;0
U12360;SSNA;LA;A12017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
J9694;SSNA;LA;A12017;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C1683;RALN;CA;027000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R9196;RALN;CA;027000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C949;RALN;CA;027000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C2642;RALN;CA;027000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
R9194;RALN;CA;027000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7555;RALN;CA;027000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10912;RALN;CA;027000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
P9110;RALN;CA;027000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C1324;RALN;CA;027000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C1522;RALN;CA;027000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R9205;RALN;CA;027000;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
C4126;RALN;CA;027000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5057;RALN;CA;027000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C7349;RALN;CA;027000;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
C7402;RALN;CA;027000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C12753;RALN;CA;027000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5945;RALN;CA;027000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
R9193;RALN;CA;027000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C893;RALN;CA;027000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C14069;RALN;CA;027000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1211;RALN;CA;027000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3819;RALN;CA;027000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q9168;UNIV;CC;097000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Q9149;UNIV;CC;097000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Q9150;UNIV;CC;097000;1;0;0;0;0;0;0;0;3;7;0;0;0;0;0;0
Q9179;UNIV;CC;097000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q9186;UNIV;CC;097000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q9154;UNIV;CC;097000;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;1
Q9167;UNIV;CC;097000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Q9130;UNIV;CC;097000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Q9156;UNIV;CC;097000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q9141;UNIV;CC;097000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
Q9142;UNIV;CC;097000;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1
Q9131;UNIV;CC;097000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
Q9135;UNIV;CC;097000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q9181;UNIV;CC;097000;0;0;0;0;0;0;0;0;15;10;0;0;0;0;0;1
Q9165;UNIV;CC;097000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
Q9143;UNIV;CC;097000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Q9140;UNIV;CC;097000;0;0;0;0;0;1;0;0;3;2;0;0;0;0;0;0
Q9184;UNIV;CC;097000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q9129;UNIV;CC;097000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q9158;UNIV;CC;097000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Q9144;UNIV;CC;097000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Q9159;UNIV;CC;097000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q9153;UNIV;CC;097000;1;0;0;0;0;0;0;0;1;7;0;0;0;0;0;0
Q9174;UNIV;CC;097000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Q9163;UNIV;CC;097000;0;0;0;0;0;0;0;0;2;13;0;0;0;0;0;0
Q9133;UNIV;CC;097000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q9139;UNIV;CB;0B7000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q9154;UNIV;CB;0B7000;0;0;0;0;0;0;0;0;1;6;0;0;0;0;0;0
Q9150;UNIV;CB;0B7000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Q9163;UNIV;CB;0B7000;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
Q9140;UNIV;CB;0B7000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Q9135;UNIV;CB;0B7000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q9153;UNIV;CB;0B7000;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
C7420;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3199;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
UC12528;REFR;FP;0D0103;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C5734;REFR;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4866;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0
C7852;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C288;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C12907;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2592;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C7264;REFR;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4105;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5264;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4424;REFR;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4064;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3804;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2863;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7567;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5586;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3430;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C5758;REFR;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4261;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3048;REFR;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4363;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1792;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5632;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C7361;REFR;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4206;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7660;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C439;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3825;REFR;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C493;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
CS14229;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C612;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6266;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1243;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C12289;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C10821;REFR;FP;0D0103;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
C6713;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6168;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2803;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5903;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7353;REFR;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C631;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1563;REFR;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5921;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C12415;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1196;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C8233;REFR;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3128;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7568;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6014;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2913;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C663;REFR;FP;0D0103;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
C4611;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2394;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C6389;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2343;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C997;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5166;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2603;REFR;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5763;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6507;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7064;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5871;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6166;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C5555;REFR;FP;0D0103;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C7643;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C3085;REFR;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2851;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C499;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1468;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6901;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2955;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1416;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4022;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
