"Istituzione","Contratto","Categoria","Stipendio","Ria","Tredicesima","Straordinario","Indennità Fisse","Altre Accessorie"
"C2525","RALN","CB","17843","85","1506","228","597","787"
"C2529","RALN","CB","18809","0","1584","405","663","921"
"C2527","RALN","CB","18972","149","1597","150","634","972"
"C8304","RALN","CB","17994","0","1511","238","603","1084"
"C8305","RALN","CB","18230","0","1526","1147","609","1618"
"C2530","RALN","CB","18230","0","1531","290","593","1062"
"C2532","RALN","CB","18809","638","1595","0","660","1014"
"C2531","RALN","CB","17389","239","1480","627","603","2772"
"C2534","RALN","CB","18230","45","1523","762","620","2010"
"C2536","RALN","CB","17413","0","1489","210","605","0"
"C2537","RALN","CB","18860","6","1584","199","532","1816"
"C2538","RALN","CB","17826","0","1497","479","606","879"
"C2539","RALN","CB","18745","119","1590","249","622","1645"
"C2540","RALN","CB","18618","165","1611","575","631","925"
"C2541","RALN","CB","18235","49","1537","404","626","888"
"C2543","RALN","CB","18433","118","1557","282","601","640"
"C2544","RALN","CB","19878","141","1685","80","650","1284"
"C2545","RALN","CB","19179","221","1599","118","640","0"
"C2546","RALN","CB","18945","147","1630","770","638","1561"
"C2548","RALN","CB","17248","0","1437","697","470","253"
"C2549","RALN","CB","17245","0","1437","1273","472","65"
"C2551","RALN","CB","18649","82","1582","577","632","2243"
"C2554","RALN","CB","18497","656","1596","0","622","139"
"C2555","RALN","CB","18077","31","1627","574","664","1376"
"C2556","RALN","CB","18549","27","1555","378","671","1298"
"C2557","RALN","CB","18575","21","1562","700","644","530"
"C2558","RALN","CB","18230","535","1564","449","472","65"
"C2559","RALN","CB","18358","303","1567","576","609","641"
"C2560","RALN","CB","19477","290","1672","870","760","961"
"C2562","RALN","CB","19144","0","1603","1185","631","3537"
"C2563","RALN","CB","18634","116","1577","1457","604","825"
"C2565","RALN","CB","18462","279","1572","715","601","1075"
"C2567","RALN","CB","19278","284","1643","1328","666","360"
"C2568","RALN","CB","18529","203","1573","766","592","2281"
"C2569","RALN","CB","18411","80","1537","483","644","616"
"C2570","RALN","CB","18959","71","1600","467","632","1662"
"C2571","RALN","CB","17934","0","1508","352","607","0"
"C2572","RALN","CB","18017","0","1513","268","604","943"
"C2574","RALN","CB","18887","12","1589","162","634","601"
"C2578","RALN","CB","18839","138","1593","1387","606","2285"
"C2579","RALN","CB","18019","0","1466","679","475","403"
"C2580","RALN","CB","18230","342","1559","0","609","1266"
"C2581","RALN","CB","18374","353","1572","290","609","1350"
"C2582","RALN","CB","18495","891","1638","82","1119","0"
"C2583","RALN","CB","18632","116","1574","445","595","264"
"C2584","RALN","CB","19158","314","1638","684","611","1077"
"C2585","RALN","CB","18493","89","0","0","580","340"
"C2586","RALN","CB","19277","92","1631","594","672","1300"
"C2587","RALN","CB","17891","121","1501","787","617","236"
"C2589","RALN","CB","17207","0","1445","129","600","13"
"C2588","RALN","CB","18370","186","1558","402","605","540"
"C2591","RALN","CB","18541","70","1551","202","616","1546"
"C2593","RALN","CB","18705","254","1586","358","538","2742"
"C2594","RALN","CB","18497","0","1553","751","611","425"
"C2596","RALN","CB","18723","104","1583","573","652","2179"
"C2597","RALN","CB","18341","45","1531","202","643","464"
"C2598","RALN","CB","18533","63","1562","145","668","1549"
"C2599","RALN","CB","17532","0","1461","417","679","186"
"C2600","RALN","CB","18786","0","1553","259","613","1025"
"C2602","RALN","CB","18855","154","1559","85","614","1253"
"C2604","RALN","CB","19878","0","1669","0","621","2211"
"C2605","RALN","CB","18809","678","1636","1823","613","2102"
"C2606","RALN","CB","18367","52","1546","261","626","1571"
"C2608","RALN","CB","18353","108","1553","20","605","707"
"C2610","RALN","CB","18260","62","1539","333","619","2121"
"C2612","RALN","CB","18778","89","1585","625","615","847"
"C2613","RALN","CB","18380","41","1778","777","621","219"
"C2614","RALN","CB","18105","387","1553","231","605","1280"
"C2615","RALN","CB","18248","125","1540","298","702","359"
"C2618","RALN","CB","18562","602","1591","320","609","2263"
"C2622","RALN","CB","19054","388","862","0","602","2258"
"C2625","RALN","CB","19243","29","1619","296","640","1766"
"C2626","RALN","CB","18820","0","1353","307","603","1650"
"C2627","RALN","CB","19358","23","1631","181","662","28"
"C2628","RALN","CB","18497","0","1570","327","818","3426"
"C2629","RALN","CB","18687","0","1571","442","632","169"
"C12463","RALN","CB","18495","0","1554","744","1275","1169"
"C425","RALN","CB","18908","95","1598","477","642","2736"
"C2635","RALN","CB","18705","0","1583","1447","1862","514"
"C2636","RALN","CB","19205","183","1619","177","735","685"
"C2637","RALN","CB","17389","0","1460","323","603","425"
"C2640","RALN","CB","18507","0","1531","1146","609","1646"
"C2642","RALN","CB","19456","341","1666","393","628","1783"
"C2644","RALN","CB","18230","0","1531","109","600","1023"
"C2645","RALN","CB","18364","257","1552","979","621","3127"
"C2647","RALN","CB","18497","0","1553","636","610","495"
"C2648","RALN","CB","17892","58","1507","378","601","597"
"C2649","RALN","CB","18230","0","1535","452","664","1600"
"C2650","RALN","CB","18195","0","1530","1034","636","360"
"C2651","RALN","CB","18497","0","1553","0","671","0"
"C2652","RALN","CB","17532","366","1498","290","551","300"
"C2653","RALN","CB","18230","0","1531","580","137","0"
"C2656","RALN","CB","18302","0","1538","549","608","1749"
"C2662","RALN","CB","18501","0","1553","205","602","1316"
"C2661","RALN","CB","17532","0","1472","408","577","2669"
"C2654","RALN","CB","18809","0","1567","241","623","811"
"C2665","RALN","CB","19298","199","1640","120","657","776"
"C2657","RALN","CB","18738","0","1575","749","626","1040"
"C2658","RALN","CB","18823","903","1694","123","1050","2057"
"C2666","RALN","CB","18749","0","1574","580","610","4029"
"C2667","RALN","CB","19162","18","1612","448","632","1715"
"C2669","RALN","CB","18609","156","1588","357","624","1779"
"C2671","RALN","CB","17788","168","1486","387","621","1449"
"C2672","RALN","CB","18497","0","1542","0","467","0"
"C2673","RALN","CB","18230","277","1554","0","609","1914"
"C2676","RALN","CB","19878","379","1945","741","4256","55"
"C2677","RALN","CB","19878","227","1692","807","1787","1898"
"C2679","RALN","CB","19879","582","1722","1001","676","3660"
"C2680","RALN","CB","18075","13","1520","364","613","1503"
"C2681","RALN","CB","17871","53","1505","436","606","2982"
"C2682","RALN","CB","18816","134","1594","377","608","1224"
"C2683","RALN","CB","18230","0","1531","0","609","730"
"C2684","RALN","CB","18258","188","1528","162","608","661"
"C2686","RALN","CB","17244","0","1437","523","611","1770"
"C2688","RALN","CB","17853","0","1499","161","596","258"
"C2690","RALN","CB","17829","93","1504","221","637","1443"
"C2691","RALN","CB","18497","0","1558","0","605","0"
"C2692","RALN","CB","18644","0","1567","218","582","1069"
"C2693","RALN","CB","18027","0","1514","95","607","1037"
"C2694","RALN","CB","17895","0","1500","90","614","1282"
"C12286","RALN","CB","18527","66","1563","829","618","2004"
"C2698","RALN","CB","18977","106","1604","98","642","321"
"C2699","RALN","CB","18809","0","1572","521","680","3693"
"C2700","RALN","CB","18497","0","1553","167","611","1682"
"C2701","RALN","CB","19328","293","1647","278","631","867"
"C2702","RALN","CB","19266","38","1622","323","614","2043"
"C2703","RALN","CB","18535","366","1586","935","590","1208"
"C2704","RALN","CB","19713","276","1672","556","611","517"
"C2706","RALN","CB","18230","0","1531","0","595","2327"
"C2322","RALN","CB","18809","0","1579","268","613","1567"
"C2707","RALN","CB","19350","0","1627","516","645","3131"
"C2708","RALN","CB","18662","489","1611","524","625","2008"
"C2709","RALN","CB","18497","592","1602","0","609","65"
"C2710","RALN","CB","18175","0","1514","3549","605","1616"
"C2712","RALN","CB","19109","118","1612","446","603","994"
"C2670","RALN","CB","18093","127","1530","1518","606","1597"
"C2717","RALN","CB","18031","34","1517","0","472","345"
"C2718","RALN","CB","17738","0","1490","245","605","432"
"C2720","RALN","CB","18497","138","1564","1520","611","785"
"C2722","RALN","CB","18728","0","1576","83","641","1806"
"C2723","RALN","CB","18653","0","1569","749","640","1080"
"C2724","RALN","CB","18811","57","1576","131","660","2066"
"C2725","RALN","CB","17271","0","1438","457","589","662"
"C2726","RALN","CB","18454","245","1570","645","596","1805"
"C2727","RALN","CB","19344","0","1624","1524","617","65"
"C2728","RALN","CB","17870","71","1506","441","600","1946"
"C2729","RALN","CB","18452","0","1541","1025","624","3242"
"C2730","RALN","CB","18497","6","1553","948","611","776"
"C2731","RALN","CB","18608","236","1591","421","604","1236"
"C2734","RALN","CB","18152","114","1535","492","626","766"
"C2735","RALN","CB","19296","1922","1704","451","546","553"
"C2736","RALN","CB","18810","87","1578","962","510","979"
"C2737","RALN","CB","19353","407","1828","676","861","1404"
"C8274","RALN","CB","18809","321","1611","0","649","1616"
"C2738","RALN","CB","18364","0","1542","312","602","384"
"C2740","RALN","CB","19753","484","1699","436","656","164"
"C2741","RALN","CB","17245","0","1448","0","601","65"
"C2742","RALN","CB","18666","0","1569","34","650","1900"
"C2744","RALN","CB","19249","313","1640","650","963","1559"
"C2746","RALN","CB","18495","38","1556","53","618","1699"
"C2747","RALN","CB","19076","84","1610","535","632","735"
"C2748","RALN","CB","18817","111","1593","565","612","527"
"C2749","RALN","CB","18159","0","1528","242","647","379"
"C2751","RALN","CB","18530","51","1564","654","600","622"
"C2750","RALN","CB","18497","0","1553","1887","602","2800"
"C2752","RALN","CB","18230","0","1531","0","609","425"
"C2753","RALN","CB","18809","0","1579","175","613","4985"
"C2754","RALN","CB","18840","144","1582","577","649","1092"
"C2755","RALN","CB","19495","281","1665","1418","608","978"
"C2756","RALN","CB","17784","347","1456","545","440","30"
"C2757","RALN","CB","18027","8","1514","1485","605","1418"
"C2758","RALN","CB","19188","0","1611","638","616","2780"
"C2759","RALN","CB","18370","201","1557","900","610","2435"
"C2761","RALN","CB","18574","0","1533","627","617","1145"
"C2762","RALN","CB","18478","189","1581","704","602","1495"
"C2764","RALN","CB","19144","259","1633","281","671","360"
"C2767","RALN","CB","18859","88","1577","467","625","2687"
"C2768","RALN","CB","17738","379","1523","726","630","626"
"C2769","RALN","CB","18508","238","1754","375","621","5536"
"C2770","RALN","CB","19188","232","1634","666","806","0"
"C2771","RALN","CB","18230","0","1519","0","0","0"
"C2772","RALN","CB","18561","0","1553","18","611","900"
"C2773","RALN","CB","19298","0","1020","0","388","0"
"C2774","RALN","CB","18809","224","1598","1621","613","1510"
"C2775","RALN","CB","18519","168","1557","751","600","61"
"C2776","RALN","CB","18825","20","1585","143","613","26"
"C2777","RALN","CB","19035","359","1631","219","648","904"
"C2778","RALN","CB","18488","68","1560","245","621","918"
"C2779","RALN","CB","17943","0","1507","715","570","120"
"C2780","RALN","CB","18501","454","1545","0","621","1145"
"C2781","RALN","CB","18282","306","1561","315","607","534"
"C2782","RALN","CB","19344","0","1624","820","617","1533"
"C2783","RALN","CB","18383","0","396","55","646","1474"
"C2784","RALN","CB","18233","415","1565","569","606","2666"
"C2788","RALN","CB","18496","101","1564","234","597","1014"
"C2789","RALN","CB","18779","65","1568","758","619","733"
"C2790","RALN","CB","19144","0","1607","2517","616","1328"
"C2791","RALN","CB","18653","81","1580","168","689","1618"
"C2792","RALN","CB","18475","109","1538","811","629","1168"
"C2794","RALN","CB","17928","122","1514","460","606","1283"
"C2799","RALN","CB","19634","3","1652","721","652","678"
"C2796","RALN","CB","18977","104","1603","241","620","1815"
"C2800","RALN","CB","19694","86","1804","223","615","1575"
"C2802","RALN","CB","18791","138","1594","365","673","185"
"C2805","RALN","CB","18230","313","1557","490","608","120"
"C2806","RALN","CB","19878","45","1660","0","472","0"
"C2807","RALN","CB","18295","331","1563","2633","603","268"
"C2808","RALN","CB","18231","0","0","1185","603","2542"
"C2809","RALN","CB","20069","0","1689","0","621","2055"
"C2812","RALN","CB","18893","40","1591","427","626","866"
"C2813","RALN","CB","17532","0","1461","0","472","1514"
"C2815","RALN","CB","18520","0","1558","458","639","992"
"C2816","RALN","CB","17245","132","1469","144","710","1265"
"C2817","RALN","CB","18497","0","1553","126","610","2894"
"C2819","RALN","CB","18149","155","1537","1053","598","1809"
"C2821","RALN","CB","18881","59","1597","385","691","1548"
"C2822","RALN","CB","18364","0","1542","193","610","1230"
"C2823","RALN","CB","17591","391","1499","245","607","64"
"C2824","RALN","CB","18809","96","1587","119","601","1246"
"C2825","RALN","CB","19061","108","1612","785","647","0"
"C2826","RALN","CB","18023","174","1528","185","607","54"
"C2827","RALN","CB","19425","281","1658","737","633","103"
"C2828","RALN","CB","19879","348","1698","452","621","0"
"C2829","RALN","CB","18716","167","1588","1231","621","1844"
"C2832","RALN","CB","17532","151","1485","83","588","696"
"C2833","RALN","CB","18821","69","1586","116","614","522"
"C2834","RALN","CB","18318","80","1545","297","601","1266"
"C2835","RALN","CB","19032","151","1726","721","630","1533"
"C2837","RALN","CB","18891","53","1366","643","721","1986"
"C2838","RALN","CB","19245","50","1629","231","682","887"
"C2840","RALN","CB","17532","0","1472","407","597","706"
"C2841","RALN","CB","19160","124","1619","162","612","817"
"C2842","RALN","CB","19878","0","1674","597","676","7417"
"C2845","RALN","CB","18230","0","1531","512","634","1198"
"C2846","RALN","CB","19521","0","1653","21","587","1499"
"C2847","RALN","CB","18881","49","1419","74","611","1740"
"C2849","RALN","CB","18229","180","1546","592","608","831"
"C2856","RALN","CB","18423","213","1566","845","628","1538"
"C2857","RALN","CB","19396","375","1504","165","638","523"
"C2858","RALN","CB","18889","171","1600","502","616","207"
"C2860","RALN","CB","17669","0","1484","226","605","543"
"C2861","RALN","CB","18067","34","1521","231","612","2383"
"C2406","RALN","CB","18496","0","1542","1244","472","471"
"C2868","RALN","CB","18744","108","1589","467","619","788"
"C2869","RALN","CB","18735","15","1574","265","603","3158"
"C2871","RALN","CB","19934","689","1719","0","472","1000"
"C2872","RALN","CB","17245","435","1484","0","601","425"
"C2873","RALN","CB","18230","0","1531","564","607","2029"
"C8297","RALN","CB","18568","50","1579","1706","640","1294"
"C2876","RALN","CB","18984","191","1598","415","632","924"
"C2878","RALN","CB","18928","0","1592","166","627","874"
"C2064","RALN","CB","18148","186","1512","312","642","221"
"C2880","RALN","CB","17804","0","1496","1132","616","2354"
"C2882","RALN","CB","18423","0","1548","113","628","903"
"C2883","RALN","CB","18500","141","1601","248","611","828"
"C2884","RALN","CB","18750","132","1588","1139","644","1096"
"C2885","RALN","CB","18124","198","1566","351","929","216"
"C2887","RALN","CB","18809","678","1636","0","613","65"
"C2888","RALN","CB","18699","41","1572","417","604","2404"
"C2889","RALN","CB","18048","1","1520","0","605","660"
"C5929","RALN","CB","19164","398","1648","1069","607","1935"
"C2890","RALN","CB","18984","52","1591","463","614","469"
"C2891","RALN","CB","18230","0","1531","0","609","65"
"C2894","RALN","CB","18831","163","1627","672","600","2365"
"C2895","RALN","CB","18122","147","1534","1106","608","33"
"C2898","RALN","CB","18311","86","1545","556","607","2633"
"C2899","RALN","CB","19344","0","1626","222","636","31"
"C2900","RALN","CB","18616","183","1578","1343","611","1846"
