"Istituzione","Contratto","Macrocategoria","Categoria","Personale Tempo Determinato Uomini","Personale Tempo Determinato Donne","Formazione Lavoro Uomini","Formazione Lavoro Donne","Interinale Uomini","Interinale Donne","Lavoro Socialmente Utile Uomini","Lavoro Socialmente Utile Donne"
"C3026","RALN","ND","CA","0","0","0","0","0","0","0,04","0"
"C3030","RALN","ND","CA","0","0","0","0","1","0","0","0"
"C3033","RALN","ND","CA","0","0,25","0","0","0","0","0","1,42"
"C3044","RALN","ND","CA","1,44","2,17","0","0","0","0","0","0"
"C3047","RALN","ND","CA","0,72","2,17","0","0","0","0","0","0"
"C3049","RALN","ND","CA","0","1,65","0","0","0","0","0","0"
"C3058","RALN","ND","CA","2,01","0,66","0","0","0","0","0","0"
"C3066","RALN","ND","CA","0","0","0","0","0","1","0","0"
"C3071","PRTN","ND","CA","0,52","2,07","0","0","0","0","0","0"
"C3073","RALN","ND","CA","0,17","0,08","0","0","0","0","0","0"
"C3112","RALN","ND","CA","0","0","0","0","0","0","0","1,6"
"C3115","RALN","ND","CA","0","0,09","0","0","0","0","0","0"
"C3114","RALN","ND","CA","0","0","1","0","0","0","0","0"
"C3138","RALN","ND","CA","0,67","0,67","0","0","0","0","0","0"
"C3143","RALN","ND","CA","0","0","0","0","0","0","0","1"
"C3146","RALN","ND","CA","1","0","0","0","0","0","0","0"
"C3147","RALN","ND","CA","0","1","0","0","0","0","0","0"
"C3155","RALN","ND","CA","0","0","0","0","0","0","2,92","0"
"C3163","RALN","ND","CA","0","0","0","0","0","0","6","4"
"C3166","RALN","ND","CA","4,62","5,94","0","0","0","0","0","0"
"C3162","RALN","ND","CA","0","0","0","0","0","0,5","1","0"
"C3165","RALN","ND","CA","14","10","0","0","0","0","0","0"
"C3170","RALN","ND","CA","0","0","0","0","0","0","5","0"
"C3174","RALN","ND","CA","0","0","0","0","0","0","2","2"
"C3178","RALN","ND","CA","0","0","0","0","0","0","0,15","0"
"C3188","RALN","ND","CA","0","0","0","0","0","0","2","0"
"C3190","RALN","ND","CA","2,04","0,68","0","0","0","0","0,55","2,2"
"C3195","RALN","ND","CA","0","0","0","0","0","0","12,5","5,02"
"C3212","PRBZ","ND","CA","0","0,56","0","0","0","0","0","0"
"C3214","RALN","ND","CA","2,67","6,67","0","0","0","0","0,56","1,68"
"C3215","RALN","ND","CA","2,01","1,34","0","0","0","0","1,12","1,68"
"C3218","RALN","ND","CA","15","0","0","0","0","0","0","0"
"C3229","RALN","ND","CA","3,35","5,36","0","0","0","0","0,56","1,68"
"C3234","RALN","ND","CA","0","0","0","0","0","0","0,56","0"
"C3233","RALN","ND","CA","0","3,33","0","0","0","0","0","0"
"C3235","RALN","ND","CA","0","0","0","0","0","0","1,48","0"
"C3243","PRBZ","ND","CA","0,74","0","0","0","0","0","0","0"
"C3244","RALN","ND","CA","2,67","6","0","0","0","0","5,5","5,5"
"C3246","RALN","ND","CA","0","0","0","0","0","0","1,11","0,88"
"C3247","RALN","ND","CA","0","0","0","0","0","0","1","5"
"C3253","RALN","ND","CA","0","0","0","0","0","0","0,5","0"
"C3258","RALN","ND","CA","0","0","0","0","0","0","0,5","0"
"C3275","RALN","ND","CA","0,28","0","0","0","0","0","2,32","1,64"
"C3283","RALN","ND","CA","2","2","0","0","0","0","0","0"
"C3294","PRBZ","ND","CA","1,16","0","0","0","0","0","0","0"
"C3308","RALN","ND","CA","0","0","0","0","0","0","0,36","0"
"C3318","RALN","ND","CA","0","0","0","0","0","0","0,6","0"
"C3321","RALN","ND","CA","0","0","0","0","0","0","0,79","0,57"
"C3339","RALN","ND","CA","10","5","0","0","0","0","0","0"
"C3350","RALN","ND","CA","0","2","0","0","0","0","0","0"
"C3370","RALN","ND","CA","0","4","0","0","0","0","1","3"
"C3371","RALN","ND","CA","0,67","0","0","0","0","0","0","0"
"C3372","RALN","ND","CA","0","0","0","0","0","0","0,15","0"
"C3379","RALN","ND","CA","2,2","2,2","0","0","0","0","0","0"
"C3387","RALN","ND","CA","1","0","0","0","0","0","0","0"
"C3392","RALN","ND","CA","1,08","0,79","0","0","0","0","0","0"
"C3395","RALN","ND","CA","29","1","0","0","0","0","0","0"
"C3396","RALN","ND","CA","0","2","0","0","0","0","0,55","0"
"C3400","PRTN","ND","CA","0","1,42","0","0","0","0","0","0"
"C3406","RALN","ND","CA","0","0","0","0","0","0","7","1"
"C3407","RALN","ND","CA","2","2","0","0","0","0","0","0"
"C3410","RALN","ND","CA","0","0","0","0","0","7","0","0"
"C3417","PRTN","ND","CA","0,5","0","0","0","0","0","0","0"
"C3420","RALN","ND","CA","0","0","0","0","2","0","0","0"
"C3421","PRBZ","ND","CA","0,76","0","0","0","0","0","0","0"
"C3423","RALN","ND","CA","0","0","0","0","0","0","1,69","0,56"
"C3427","RALN","ND","CA","0","0","0","0","0","0","2,45","0"
"C3447","RALN","ND","CA","0","0","0","0","0","0","0,16","0,79"
"C3466","RALN","ND","CA","0","0","0","0","0","0","4","1"
"C3475","RALN","ND","CA","0","0","0","0","0","0","0,55","1,1"
"C3482","RALN","ND","CA","0","0","0","0","0","0","0","0,56"
"C3505","PRTN","ND","CA","0,67","0","0","0","0","0","0","0"
"C3525","RALN","ND","CA","0","0","0","0","0","0","8,25","0"
"C3526","RALN","ND","CA","0","0","0","0","0","0","4","1"
"C3527","RALN","ND","CA","0,05","0","0","0","0","0","0","0"
"C3541","RALN","ND","CA","0","0","0","0","0","0","10","12"
"C3548","RALN","ND","CA","0,67","0","0","0","0","0","0","0"
"C3554","RALN","ND","CA","0,73","0","0","0","0","0","0","0"
"C3563","RALN","ND","CA","0","0","0","0","0","0","1,33","0"
"C3569","RALN","ND","CA","0,11","0","0","0","0","0","0","0"
"C3571","RALN","ND","CA","0,36","0,01","0","0","0","0","0","0"
"C3583","RALN","ND","CA","0","0","0","0","0","0","0,98","0"
"C3589","RALN","ND","CA","0","0","0","0","0","0","1,62","0"
"C3590","PRTN","ND","CA","0","0,32","0","0","0","0","0","0"
"C3592","RALN","ND","CA","1,97","0","0","0","0","0","0","0"
"C3603","RALN","ND","CA","0","0","0","0","0","0","1,25","0"
"C3622","PRTN","ND","CA","0","1,15","0","0","0","0","0","0"
"C3625","RALN","ND","CA","2,26","2,26","0","0","0","0","0","0"
"C3639","RALN","ND","CA","0","0","0","0","0","0","2,31","0,99"
"C3654","RALN","ND","CA","0","0","0","0","0","0","0,55","3,85"
"C3582","RALN","ND","CA","3","0","0","0","0","0","0","0"
"C3667","RALN","ND","CA","1,33","2,67","0","0","0","0","0","0"
"C3697","RALN","ND","CA","3","0","0","0","10","0","0","0"
"C3754","PRBZ","ND","CA","0","0,92","0","0","0","0","0","0"
"C3674","RALN","ND","CA","0","0","0","0","0","0","0","1"
"C3675","PRBZ","ND","CA","0","2,5","0","0","0","0","1,5","0"
"C3685","PRBZ","ND","CA","0,65","0,5","0","0","0","0","0","0"
"C3693","PRBZ","ND","CA","0,29","0","0","0","0","0","0","0"
"C3698","RALN","ND","CA","0","0,31","0","0","0","0","0","0"
"C8245","RALN","ND","CA","8,65","0","0","0","0","0","0","0"
"C3705","PRBZ","ND","CA","1","1,74","0","0","0","0","3,2","0,16"
"C3713","RALN","ND","CA","0","0","0","0,33","0","0","0","0"
"C3717","RALN","ND","CA","0","0","0","0","0","0","0,74","0"
"C492","RALN","ND","CA","1","1","0","0","0","0","0","0"
"C3734","RALN","ND","CA","0","0","0","0","0","0","0,85","0"
"C3736","RALN","ND","CA","0","0","0","0","0","0","9","0"
"C3740","RALN","ND","CA","1,44","0","0","0","0","0","0","0"
"C3742","RALN","ND","CA","2","1","0","0","0","0","0","0"
"C3746","RALN","ND","CA","0,05","0","0","0","0","0","0","0"
"C3755","PRTN","ND","CA","0","1,13","0","0","0","0","0","0"
"C10889","PRTN","ND","CA","0","3,54","0","0","0","0","0","0"
"C3778","RALN","ND","CA","0","0","0","0","0","0","0,12","0"
"C3781","RALN","ND","CA","0","0","0","0","0","0","1","1"
"C3788","RALN","ND","CA","0","0","0","0","0","0","3,5","5,5"
"C3789","RALN","ND","CA","0","0","0","0","0","0","3,52","0"
"C3790","RALN","ND","CA","0","0","0","0","0","0","0","0,5"
"C3805","RALN","ND","CA","0,06","0","0","0","0","0","0","0"
"C3806","RALN","ND","CA","2,94","3,83","0","0","0","0","0","0"
"C3814","PRTN","ND","CA","1","2,61","0","0","0","0","0","0"
"C3818","RALN","ND","CA","3,4","2,04","0","0","0","0","0","0"
"C3819","RALN","ND","CA","6,19","14,74","0","0","0","0","0","0"
"C3831","RALN","ND","CA","1,14","0","0","0","0","0","0","0"
"C3835","RALN","ND","CA","2,01","0,67","0","0","0","0","1,34","2,68"
"C3841","RALN","ND","CA","0","0","0","0","0","0","0,2","0"
"C3856","PRTN","ND","CA","0","1,08","0","0","0","0","0","0"
"C3861","RALN","ND","CA","0","0","0","0","0","0","1","0"
"C8278","RALN","ND","CA","0","0","0","0","1,76","0","0","0"
"C3877","RALN","ND","CA","0","0","0,67","0,08","0","0","0","0"
"C12274","RALN","ND","CA","0","0","0","0","0","0","0,42","0"
"C3892","RALN","ND","CA","0","0","0","0","0","0","3,88","3,88"
"C3895","RALN","ND","CA","6","3","0","0","0","0","0","0"
"C3907","RALN","ND","CA","0","0","0","0","0","0","2,2","1,45"
"C3910","RALN","ND","CA","0","0","0","0","0","0","0,83","0,04"
"C3914","RALN","ND","CA","0","0","0","0","0","0","0,22","0"
"C3918","RALN","ND","CA","0","0","0","0","0","0","0","0,5"
"C3923","RALN","ND","CA","3","2","0","0","0","0","0","1"
"C3927","RALN","ND","CA","0,6","0","0","0","0","0","0","0"
"C3943","RALN","ND","CA","0","2","0","0","0","0","0","0"
"C3952","RALN","ND","CA","0","0","0","0","0","0","13,26","15,23"
"C3960","PRBZ","ND","CA","0","0,13","0","0","0","0","0","0"
"C3965","RALN","ND","CA","14","2","0","0","0","0","0","0"
"C3982","RALN","ND","CA","0","0","0","0","0","0","1,4","0"
"C12486","PRTN","ND","CA","0","1,58","0","0","0","0","0","0"
"C3991","RALN","ND","CA","0,72","0,72","0","0","0","0","0","0"
"C4008","PRBZ","ND","CA","0","0,42","0","0","0","0","0","0"
"C4011","RALN","ND","CA","5","2","0","0","0","0","0","0"
"C4013","RALN","ND","CA","1,44","2,89","0","0","0","0","0","0"
"C4028","RALN","ND","CA","2,67","4,66","0","0","0","0","0","0"
"C4032","RALN","ND","CA","0","0","0","0","0","0","6","2"
"C4034","PRBZ","ND","CA","0","0,33","0","0","0","0","0","0"
"C4042","RALN","ND","CA","13","2","0","0","0","0","0","0"
"C4043","RALN","ND","CA","2,16","0,72","0","0","0","0","0","0"
"C4046","RALN","ND","CA","0","0,74","0","0","0","0","0","0"
"C4054","RALN","ND","CA","0","0","0","0","0","0","36,5","0"
"C4056","RALN","ND","CA","2,89","2,17","0","0","0","0","0","0"
"C4058","RALN","ND","CA","0","0","0","0","0","0","0,33","0"
"C4071","RALN","ND","CA","0","0","0","0","0","0","0,23","0,1"
"C4085","RALN","ND","CA","3","5","0","0","0","0","0","0"
"C4091","RALN","ND","CA","0","0","0","0","0","0","7","2,5"
"C4095","PRBZ","ND","CA","0","0,5","0","0","0","0","0","0"
"C4097","RALN","ND","CA","0","0","0","0","0","0","0,54","0,56"
"C4108","RALN","ND","CA","0","0","0","0","0","0","17","5"
"C4109","RALN","ND","CA","6,5","3,61","0","0","0","0","0","0"
"C4114","RALN","ND","CA","0","0","0","0","0","0","0,2","0,1"
"C4118","RALN","ND","CA","0","0","0","0","0","0","0,05","0"
"C4119","RALN","ND","CA","6","0","0","0","0","0","0","0"
"C4124","RALN","ND","CA","19,99","13,33","0","0","0","0","9,35","8,33"
"C4131","PRBZ","ND","CA","0","0,17","0","0","0","0","0","0"
"C4138","RALN","ND","CA","0","0","0","0","0","0","7,07","1,57"
"C4139","RALN","ND","CA","8","3","0","0","0","0","0","0"
"C4140","RALN","ND","CA","0","2","0","0","0","0","0","0"
"C4142","RALN","ND","CA","1","0","0","0","0","0","0","0"
"C4144","RALN","ND","CA","0","0","0","0","0","0","1,25","0"
"C8271","RALN","ND","CA","0","0","0","0","0","0","3","0"
"C4152","RALN","ND","CA","0","0","0","0","0","0","0","1,1"
"C8296","RALN","ND","CA","0","0","0","0","0","0","3","2"
"C4171","RALN","ND","CA","0","0","0","0","0","0","7,03","0"
"C4184","RALN","ND","CA","0","0","0","0","0","0","0,11","0"
"C4190","RALN","ND","CA","0","0","0","0","0","0","1,2","1,8"
"C4194","RALN","ND","CA","5,33","11,67","0","0","0","0","0,56","0"
"C4198","RALN","ND","CA","0,67","0","0","0","0","0","0,56","2,8"
"C8276","RALN","ND","CA","2,67","2,67","0","0","0","0","0","0"
"C4224","RALN","ND","CA","0","0","0","0","0,25","0","0","0"
"C4226","RALN","ND","CA","0","0","0","0","0","0","0,98","0,75"
"C4228","RALN","ND","CA","2,89","0","0","0","0","0","0","0"
"C4230","RALN","ND","CA","0,24","0","0","0","0","0","0","0"
"C4233","RALN","ND","CA","0","0","0","0","0","0","17","15"
"C4234","RALN","ND","CA","7","6","0","0","2","0","0","0"
"C4240","PRBZ","ND","CA","0","0,75","0","0","0","0","0","0"
"C4246","RALN","ND","CA","8","1","0","0","0","0","0","0"
"C4247","RALN","ND","CA","0,67","0","0","0","0","0","0","0"
"C4251","PRBZ","ND","CA","0,5","1","0","0","0","0,05","0","0"
"C4260","RALN","ND","CA","0","0","0","0","0","0","7","8"
"C4264","RALN","ND","CA","0","0","0","0","0","0","2,77","6,66"
"C4273","RALN","ND","CA","2,89","0","0","0","0","0","0","0"
"C4274","RALN","ND","CA","0","1,33","0","0","0","0","0","0"
"C4280","PRTN","ND","CA","0","1,76","0","0","0","0","0","0"
"C4291","RALN","ND","CA","0","4","0","0","0","0","0","0"
"C4295","RALN","ND","CA","1","0","0","0","0","0","0","0"
"C4296","RALN","ND","CA","0","0","0","0","0","0","0,49","0,73"
"C4301","RALN","ND","CA","0","0","0","0","0","0","0","0,01"
"C4309","RALN","ND","CA","0","2,64","0","0","0","0","0","1,12"
"C3851","RALN","ND","CA","5,08","0,58","0","0","0","0","0","0"
"C4312","RALN","ND","CA","0","0","0","0","0","0","10","10"
"C4313","RALN","ND","CA","3,3","3,3","0","0","0","0","0,65","1,68"
"C4317","RALN","ND","CA","0","0","0","0","0","0","0,59","3,89"
"C4321","RALN","ND","CA","0","0","0","0","0","0","0","0,55"
"C4336","RALN","ND","CA","1,98","1,32","0","0","0","0","0","0"
"C4338","RALN","ND","CA","0,5","3,57","0","0","0","0","0","0"
"C4344","RALN","ND","CA","1,22","3,66","0","0","0","0","0","2,8"
"C4347","RALN","ND","CA","0","0","0","0","0","24,91","0","0"
"C4352","RALN","ND","CA","0","1,22","0","0","0","0","0","0"
"C4365","RALN","ND","CA","1,83","5,41","0","0","0","0","0","0"
"C4371","RALN","ND","CA","0","0","0","0","0","0","1","0"
"C4378","RALN","ND","CA","0","0","0","0","0","0","2","1"
"C4385","PRTN","ND","CA","1,51","0","0","0","0","0","0","0"
"C4416","RALN","ND","CA","0","0","0","0","0","0","0,02","0"
"C4431","RALN","ND","CA","3","2","0","0","0","0","0","0"
"C4434","RALN","ND","CA","0","0","0","0","0","0","0,87","2,78"
"C4436","RALN","ND","CA","11","2","0","0","0","0","0","0"
"C4443","RALN","ND","CA","17,33","3,33","0","0","0","0","0","0"
"C4447","RALN","ND","CA","0","0","0","0","0","0","0","1,05"
"C4455","PRBZ","ND","CA","0","0,54","0","0","0","0","0","0"
"C4458","RALN","ND","CA","0,67","2,67","0","0","0","0","1,1","0,55"
"C4463","RALN","ND","CA","1,67","1,34","0","0","0","0","1,12","1,12"
"C4475","RALN","ND","CA","4","10","0","0","0","0","0","0"
"C4477","RALN","ND","CA","2","2","0","0","0","0","1","0"
"C4488","RALN","ND","CA","0","0","0","0","0","0","0,55","1,11"
"C4657","RALN","ND","CA","0","0","0","0","0","0","6","0"
"C3149","RALN","ND","CA","1","4","0","0","0","0","0","0"
"C4495","RALN","ND","CA","0","0","0","0","0","0","0,32","0"
"C4534","RALN","ND","CA","2,71","2,17","0","0","0","0","0","0"
"C4554","RALN","ND","CA","0","0","0","0","0","0","2","3"
"C4555","RALN","ND","CA","0","0","0","0","0","0","2","1"
"C4571","RALN","ND","CA","0","0","0","0","0","0","2,78","0"
"C4583","RALN","ND","CA","0,66","0,68","0","0","0","0","0","0"
"C4588","RALN","ND","CA","0","0","0","0","0","0","0,6","0,4"
"C4604","RALN","ND","CA","0","0","0","0","0","0","5","2"
"C4606","RALN","ND","CA","0","0","0","0","0,23","0","0","0"
"C4619","RALN","ND","CA","0","1","0","0","0","0","0","0"
"C4651","RALN","ND","CA","0","0","0","0","0","0","0,75","0,25"
"C4660","RALN","ND","CA","0","0","0","0","0","0","1","0"
"C4661","RALN","ND","CA","6","0","0","0","0","0","0","0"
"C4673","RALN","ND","CA","4,11","4,34","0","0","0","0","0","0"
"C12290","RALN","ND","CA","0","0","0","0","0","0","1","0"
"C4734","PRTN","ND","CA","0","5,17","0","0","0","0","0","0"
"C4735","RALN","ND","CA","0","0","0","0","0","0","1,6","0"
"C4741","RALN","ND","CA","1,98","1,98","0","0","0","0","0","0"
"C4770","RALN","ND","CA","0,68","4,74","0","0","0","0","0","0"
"C4771","RALN","ND","CA","0","3,33","0","0","0","0","0","0"
"C4776","RALN","ND","CA","2","0","0","0","0","0","0","0"
"C4777","RALN","ND","CA","0","0","0","0","0","0","0","2,16"
"C4773","RALN","ND","CA","2","4","0","0","0","0","0","0"
"C4780","RALN","ND","CA","1","0,3","0","0","0","0","1","0"
"C4783","RALN","ND","CA","0","0","0","0","0","0","0,1","0"
"C4802","RALN","ND","CA","0","0","0","0","0","0","6,5","1,5"
"C4806","RALN","ND","CA","0","0","0","0","0","0","1","0"
"C4810","RALN","ND","CA","5,5","0,61","0","0","0","0","10,08","6,5"
"C4815","PRBZ","ND","CA","0","0,5","0","0","0","0","0","0"
"C4817","RALN","ND","CA","0","0","0","0","0","0","0,44","0,15"
"C4818","RALN","ND","CA","0","0","0","0","0","0","168","75"
"C4820","RALN","ND","CA","0","0","0","0","0","0","1,4","0,7"
"C4821","RALN","ND","CA","0","0","0","0","0","0","0","13,05"
"C4827","RALN","ND","CA","0","0","0","0","0","0","0","0,55"
"C4828","PRBZ","ND","CA","0,5","0,4","0","0","0","0","0","0"
"C4832","PRBZ","ND","CA","0","0,5","0","0","0","0","1","0"
"C4852","RALN","ND","CA","0","0","0","0","0","0","0,5","1"
"C4853","RALN","ND","CA","0","0","0","0","0","0,03","0","0"
"C4860","RALN","ND","CA","0","0","0","0","0","0","0","2,22"
"C4862","RALN","ND","CA","1","6","0","0","0","0","3,36","5,04"
"C4869","RALN","ND","CA","1,17","3,17","0","0","0","0","1,65","0,55"
"C4873","RALN","ND","CA","1","0","0","0","0","0","1","0"
"C4876","RALN","ND","CA","0,84","0,63","0","0","0","0","0","0"
"C4880","RALN","ND","CA","0,14","0","0","0","0","0","0","0"
"C4881","RALN","ND","CA","0","0","0","0","0","0","0","2,2"
"C4882","RALN","ND","CA","0","0","0","0","0","0","1","0"
"C4884","PRTN","ND","CA","0","2","0","0","0","0","0","0"
"C4889","RALN","ND","CA","0","0","0","0","0","0","0,35","0,64"
"C4902","RALN","ND","CA","0","0","0","0","0","0","2,32","5,28"
"C4907","PRBZ","ND","CA","0,51","1,39","0","0","0","0","0","0"
"C4908","PRBZ","ND","CA","0,58","0,5","0","0","0","0","0","0"
"C4905","PRTN","ND","CA","0","1,67","0","0","0","0","0","0"
"C4909","RALN","ND","CA","1,67","0,5","0","0","0","0","0","0,55"
"C4931","RALN","ND","CA","1,14","0,5","0","0","0","0","0","0"
"C4942","RALN","ND","CA","0","0","0","0","0","0","1,5","0"
"C4949","RALN","ND","CA","0","0","0","0","0","0","0,27","0"
"C4971","RALN","ND","CA","0","0,07","0","0","0","0","0","0"
"C4973","RALN","ND","CA","0","0","0","0","0","0","1,47","0"
"C4978","RALN","ND","CA","1,42","2,19","0","0","0","0","0","0"
"C4979","RALN","ND","CA","0","0","0","0","0","0,39","0","0"
"C4983","RALN","ND","CA","0","0","0","0","0","0","0,1","0"
"C5002","RALN","ND","CA","0","1","0","0","0","0","0","0"
"C5009","RALN","ND","CA","0,06","0","0","0","0","0","0","0"
"C5010","RALN","ND","CA","0","0","0","0","0","0","1","1"
"C5011","RALN","ND","CA","5,78","1,44","0","0","0","0","0","0"
"C5016","RALN","ND","CA","0,01","0,75","0","0","0","0","0","0"
"C5023","RALN","ND","CA","0","0","0","0","0","0","1","0"
"C5024","RALN","ND","CA","0","0","0","0","0","0","0,1","0"
"C5030","RALN","ND","CA","16","15","0","0","0","0","0","0"
"C5041","RALN","ND","CA","1","0","0","0","0","0","0","0"
"C5042","RALN","ND","CA","0","0","0","0","0","0","1,03","2"
"C5044","RALN","ND","CA","0","0","0","0","3","2","0","0"
"C5045","RALN","ND","CA","0","0","0","0","0","0","0","0,63"
"C5052","RALN","ND","CA","0,02","0,08","0","0","0","0","0","0"
"C5056","PRBZ","ND","CA","0,5","0,21","0","0","0","0","0,42","0"
"C5072","RALN","ND","CA","0,3","0,04","0","0","0","0","0","0"
"C5089","RALN","ND","CA","2","0","2,2","0","0","0","1,48","0"
"C5099","RALN","ND","CA","0","0","0","0","0","0","3","1"
"C5118","RALN","ND","CA","1,34","0","0","0","0","0","0","0"
"C5117","RALN","ND","CA","2","8","0","0","0","0","1","11"
"C5120","RALN","ND","CA","4","0","0","0","0","0","0","0"
"C5131","RALN","ND","CA","1,83","5,41","0","0","0","0","0","0"
"C5136","RALN","ND","CA","0","0","0","0","0","0","0,56","1,08"
"C5145","RALN","ND","CA","1","0","0","0","0","0","0","0"
"C5147","RALN","ND","CA","0","0","0","0","0","0","0,25","0"
"C5152","RALN","ND","CA","0","0","0","0","0","0","0,5","0"
"C5157","RALN","ND","CA","1,35","0","0","0","0","0","0","0"
"C5162","RALN","ND","CA","3","7","0","0","0","0","0","0"
"C5169","RALN","ND","CA","7,2","1,6","0","0","0","0","0","0"
"C5170","RALN","ND","CA","0","0","0","0","0","0","142","131"
"C5175","RALN","ND","CA","6","5","0","0","0","0","0","0"
"C5178","RALN","ND","CA","0","0","0","0","0","0","21","4"
"C5184","RALN","ND","CA","1,5","0","0","0","0","0","0,5","0"
"C5205","RALN","ND","CA","0","0","0","0","0","0","1","0"
"C5208","RALN","ND","CA","0","0","0","0","0","0","1","8"
"C5210","RALN","ND","CA","5","7","0","0","0","0","0","0"
"C5222","RALN","ND","CA","0","0","0","0","0","0","4","2"
"C5232","RALN","ND","CA","0","0","0","0","0","0","0,41","0,91"
"C5233","RALN","ND","CA","0","0","0","0","0","0","0","5"
"C5234","RALN","ND","CA","21,17","30,33","0","0","0","0","0","0"
"C5250","RALN","ND","CA","0","2,17","0","0","0","0","0","0,3"
"C5253","RALN","ND","CA","6,67","9,33","0","0","0","0","5,55","6,11"
"C5254","RALN","ND","CA","0","0","0","0","0","0","0,94","0"
"C5257","RALN","ND","CA","0,08","0,25","0","0","0","0","0","0"
"C5265","RALN","ND","CA","0","0","0","0","0","0","0,15","0,97"
"C5268","RALN","ND","CA","3,01","0,6","0","0","0","0","0","0"
"C5274","RALN","ND","CA","3","4","0","0","0","0","0","0"
"C5282","RALN","ND","CA","1,44","1,44","0","0","0","0","0","0"
"C5288","PRTN","ND","CA","0","0,48","0","0","0","0","0","0"
"C5294","PRTN","ND","CA","0","0,03","0","0","0","0","0","0"
"C5301","RALN","ND","CA","0","0","0","0","0","0,56","0","0"
"C5311","RALN","ND","CA","4,37","1,87","0","0","0","0","0","0"
