"Istituzione","Contratto","Categoria Partenza","Qualifica Partenza","Categoria Arrivo","Qualifica Arrivo","Tipo Passaggio","Numero Passaggi"
"C4671","RALN","CB","036495","CB","037493","O","2"
"C4504","RALN","CB","036495","CB","037493","O","1"
"C4505","RALN","CB","036495","CB","037493","O","1"
"C4567","RALN","CB","036495","CB","037493","O","1"
"C4586","RALN","CB","036495","CB","037493","O","1"
"C4594","RALN","CB","036495","CB","037493","O","1"
"C4610","RALN","CB","036495","CB","037493","O","2"
"C4627","RALN","CB","036495","CB","037493","O","1"
"C4636","RALN","CB","036495","CB","037493","O","1"
"C4712","RALN","CB","036495","CB","037493","O","9"
"C4720","RALN","CB","036495","CB","037493","O","1"
"C4760","RALN","CB","036495","CB","037493","O","1"
"C4762","RALN","CB","036495","CB","037493","O","1"
"C4780","RALN","CB","036495","CB","037493","O","3"
"C4839","RALN","CB","036495","CB","037493","O","3"
"C4841","RALN","CB","036495","CB","037493","O","1"
"C4867","RALN","CB","036495","CB","037493","O","3"
"C4877","RALN","CB","036495","CB","037493","O","11"
"C4890","RALN","CB","036495","CB","037493","O","1"
"C4902","RALN","CB","036495","CB","037493","O","2"
"C4910","RALN","CB","036495","CB","037493","O","1"
"C4911","RALN","CB","036495","CB","037493","O","1"
"C4918","RALN","CB","036495","CB","037493","O","2"
"C4920","RALN","CB","036495","CB","037493","O","2"
"C4931","RALN","CB","036495","CB","037493","O","4"
"C4974","RALN","CB","036495","CB","037493","O","1"
"C4991","RALN","CB","036495","CB","037493","O","1"
"C5023","RALN","CB","036495","CB","037493","O","1"
"C5051","RALN","CB","036495","CB","037493","O","1"
"C5076","RALN","CB","036495","CB","037493","O","1"
"C5163","RALN","CB","036495","CB","037493","O","1"
"C5171","RALN","CB","036495","CB","037493","O","3"
"C5179","RALN","CB","036495","CB","037493","O","1"
"C5187","RALN","CB","036495","CB","037493","O","1"
"C5217","RALN","CB","036495","CB","037493","O","2"
"C5242","RALN","CB","036495","CB","037493","O","1"
"C5318","RALN","CB","036495","CB","037493","O","1"
"C5337","RALN","CB","036495","CB","037493","O","26"
"C5348","RALN","CB","036495","CB","037493","O","1"
"C5353","RALN","CB","036495","CB","037493","O","1"
"C5379","RALN","CB","036495","CB","037493","O","1"
"C5386","RALN","CB","036495","CB","037493","O","17"
"C5398","RALN","CB","036495","CB","037493","O","1"
"C5401","RALN","CB","036495","CB","037493","O","2"
"C5405","RALN","CB","036495","CB","037493","O","1"
"C5409","RALN","CB","036495","CB","037493","O","1"
"C5435","RALN","CB","036495","CB","037493","O","1"
"C5495","RALN","CB","036495","CB","037493","O","1"
"C5513","RALN","CB","036495","CB","037493","O","3"
"C5520","RALN","CB","036495","CB","037493","O","1"
"C5522","RALN","CB","036495","CB","037493","O","1"
"C5525","RALN","CB","036495","CB","037493","O","3"
"C5592","RALN","CB","036495","CB","037493","O","7"
"C5616","RALN","CB","036495","CB","037493","O","3"
"C5694","RALN","CB","036495","CB","037493","O","2"
"C5760","RALN","CB","036495","CB","037493","O","1"
"C5766","RALN","CB","036495","CB","037493","O","1"
"C5793","RALN","CB","036495","CB","037493","O","1"
"C5823","RALN","CB","036495","CB","037493","O","1"
"C5842","RALN","CB","036495","CB","037493","O","1"
"C5881","RALN","CB","036495","CB","037493","O","1"
"C5885","RALN","CB","036495","CB","037493","O","1"
"C5907","RALN","CB","036495","CB","037493","O","1"
"C5951","RALN","CB","036495","CB","037493","O","1"
"C5961","RALN","CB","036495","CB","037493","O","8"
"C6003","RALN","CB","036495","CB","037493","O","1"
"C6004","RALN","CB","036495","CB","037493","O","1"
"C5130","RALN","CB","036495","CB","037493","O","1"
"C6044","RALN","CB","036495","CB","037493","O","2"
"C6111","RALN","CB","036495","CB","037493","O","2"
"C6133","RALN","CB","036495","CB","037493","O","1"
"C6145","RALN","CB","036495","CB","037493","O","3"
"C6150","RALN","CB","036495","CB","037493","O","1"
"C6175","RALN","CB","036495","CB","037493","O","1"
"C4618","RALN","CB","036495","CB","037493","O","2"
"C6197","RALN","CB","036495","CB","037493","O","1"
"C6219","RALN","CB","036495","CB","037493","O","1"
"C6234","RALN","CB","036495","CB","037493","O","2"
"C6239","RALN","CB","036495","CB","037493","O","1"
"C6260","RALN","CB","036495","CB","037493","O","1"
"C6296","RALN","CB","036495","CB","037493","O","72"
"C6311","RALN","CB","036495","CB","037493","O","1"
"C6356","RALN","CB","036495","CB","037493","O","1"
"C6409","RALN","CB","036495","CB","037493","O","1"
"C6427","RALN","CB","036495","CB","037493","O","1"
"C1760","RALN","CB","036495","CB","037493","O","1"
"C6436","RALN","CB","036495","CB","037493","O","2"
"C6465","RALN","CB","036495","CB","037493","O","1"
"C6495","RALN","CB","036495","CB","037493","O","1"
"C6521","RALN","CB","036495","CB","037493","O","2"
"C6561","RALN","CB","036495","CB","037493","O","2"
"C6563","RALN","CB","036495","CB","037493","O","1"
"C6571","RALN","CB","036495","CB","037493","O","2"
"C6587","RALN","CB","036495","CB","037493","O","1"
"C6830","RALN","CB","036495","CB","037493","O","1"
"C6837","RALN","CB","036495","CB","037493","O","1"
"C6686","RALN","CB","036495","CB","037493","O","2"
"C6699","RALN","CB","036495","CB","037493","O","4"
"C6764","RALN","CB","036495","CB","037493","O","1"
"C6676","RALN","CB","036495","CB","037493","O","1"
"C6689","RALN","CB","036495","CB","037493","O","1"
"C6865","RALN","CB","036495","CB","037493","O","1"
"C6915","RALN","CB","036495","CB","037493","O","1"
"C6936","RALN","CB","036495","CB","037493","O","1"
"C7043","RALN","CB","036495","CB","037493","O","2"
"C7048","RALN","CB","036495","CB","037493","O","1"
"C7068","RALN","CB","036495","CB","037493","O","3"
"C7070","RALN","CB","036495","CB","037493","O","2"
"C7084","RALN","CB","036495","CB","037493","O","4"
"C7096","RALN","CB","036495","CB","037493","O","6"
"C12340","RALN","CB","036495","CB","037493","O","1"
"C7106","RALN","CB","036495","CB","037493","O","1"
"C7121","RALN","CB","036495","CB","037493","O","1"
"C7174","RALN","CB","036495","CB","037493","O","4"
"C7188","RALN","CB","036495","CB","037493","O","1"
"C7197","RALN","CB","036495","CB","037493","O","1"
"C7200","RALN","CB","036495","CB","037493","O","2"
"C7222","RALN","CB","036495","CB","037493","O","1"
"C7254","RALN","CB","036495","CB","037493","O","1"
"C7286","RALN","CB","036495","CB","037493","O","3"
"C7349","RALN","CB","036495","CB","037493","O","8"
"C7398","RALN","CB","036495","CB","037493","O","1"
"C7400","RALN","CB","036495","CB","037493","O","27"
"C7416","RALN","CB","036495","CB","037493","O","2"
"C7418","RALN","CB","036495","CB","037493","O","1"
"C7450","RALN","CB","036495","CB","037493","O","1"
"C7451","RALN","CB","036495","CB","037493","O","10"
"C7453","RALN","CB","036495","CB","037493","O","1"
"C7484","RALN","CB","036495","CB","037493","O","404"
"C7516","RALN","CB","036495","CB","037493","O","1"
"C7576","RALN","CB","036495","CB","037493","O","1"
"C7588","RALN","CB","036495","CB","037493","O","1"
"C7600","RALN","CB","036495","CB","037493","O","1"
"C7625","RALN","CB","036495","CB","037493","O","1"
"C7631","RALN","CB","036495","CB","037493","O","4"
"C7635","RALN","CB","036495","CB","037493","O","1"
"C7693","RALN","CB","036495","CB","037493","O","1"
"C7696","RALN","CB","036495","CB","037493","O","1"
"C7731","RALN","CB","036495","CB","037493","O","1"
"C7749","RALN","CB","036495","CB","037493","O","4"
"C7764","RALN","CB","036495","CB","037493","O","1"
"C7770","RALN","CB","036495","CB","037493","O","1"
"C7789","RALN","CB","036495","CB","037493","O","1"
"C7805","RALN","CB","036495","CB","037493","O","6"
"C7839","RALN","CB","036495","CB","037493","O","12"
"C7843","RALN","CB","036495","CB","037493","O","1"
"C7868","RALN","CB","036495","CB","037493","O","3"
"C7902","RALN","CB","036495","CB","037493","O","3"
"C7937","RALN","CB","036495","CB","037493","O","1"
"C7949","RALN","CB","036495","CB","037493","O","1"
"C7967","RALN","CB","036495","CB","037493","O","3"
"C7985","RALN","CB","036495","CB","037493","O","1"
"C7988","RALN","CB","036495","CB","037493","O","3"
"C8001","RALN","CB","036495","CB","037493","O","1"
"C8017","RALN","CB","036495","CB","037493","O","1"
"C8032","RALN","CB","036495","CB","037493","O","1"
"C8131","RALN","CB","036495","CB","037493","O","1"
"C8217","RALN","CB","036495","CB","037493","O","1"
"C8229","RALN","CB","036495","CB","037493","O","1"
"C8238","RALN","CB","036495","CB","037493","O","1"
"R9190","RALN","CB","036495","CB","037493","O","1"
"R9192","RALN","CB","036495","CB","037493","O","1"
"R9193","RALN","CB","036495","CB","037493","O","10"
"R9194","RALN","CB","036495","CB","037493","O","1"
"R9813","RALN","CB","036495","CB","037493","O","16"
"R9200","RALN","CB","036495","CB","037493","O","1"
"R9201","RALN","CB","036495","CB","037493","O","43"
"R9209","RALN","CB","036495","CB","037493","O","1"
"D8388","RALN","CB","036495","CB","037493","O","3"
"N10598","RALN","CB","036495","CB","037493","O","1"
"ER9950","RALN","CB","036495","CB","037493","O","1"
"ER10817","RALN","CB","036495","CB","037493","O","9"
"P9037","RALN","CB","036495","CB","037493","O","5"
"P9043","RALN","CB","036495","CB","037493","O","12"
"P9045","RALN","CB","036495","CB","037493","O","1"
"P9054","RALN","CB","036495","CB","037493","O","1"
"P9067","RALN","CB","036495","CB","037493","O","5"
"P9072","RALN","CB","036495","CB","037493","O","6"
"P9081","RALN","CB","036495","CB","037493","O","1"
"P9089","RALN","CB","036495","CB","037493","O","1"
"P9098","RALN","CB","036495","CB","037493","O","2"
"P9116","RALN","CB","036495","CB","037493","O","13"
"P9122","RALN","CB","036495","CB","037493","O","4"
"P9126","RALN","CB","036495","CB","037493","O","15"
"UC10044","RALN","CB","036495","CB","037493","O","2"
"UC10643","RALN","CB","036495","CB","037493","O","4"
"UC10316","RALN","CB","036495","CB","037493","O","1"
"UC11813","RALN","CB","036495","CB","037493","O","1"
"IP10579","RALN","CB","036495","CB","037493","O","2"
"IP10696","RALN","CB","036495","CB","037493","O","4"
"IP10535","RALN","CB","036495","CB","037493","O","2"
"IP10315","RALN","CB","036495","CB","037493","O","1"
"IP10314","RALN","CB","036495","CB","037493","O","2"
"IP11858","RALN","CB","036495","CB","037493","O","1"
"IP10428","RALN","CB","036495","CB","037493","O","4"
"PA88","RALN","CB","036495","CB","037493","O","2"
"PA104","RALN","CB","036495","CB","037493","O","1"
"PA84","RALN","CB","036495","CB","037493","O","1"
"AB10434","RALN","CB","036495","CB","037493","O","1"
"CM9061","RALN","CB","036495","CB","037493","O","3"
"V9707","RALN","CB","036495","CB","037493","O","1"
"V9711","RALN","CB","036495","CB","037493","O","1"
"V9724","RALN","CB","036495","CB","037493","O","2"
"V9738","RALN","CB","036495","CB","037493","O","1"
"V9755","RALN","CB","036495","CB","037493","O","1"
"V9770","RALN","CB","036495","CB","037493","O","2"
"V9772","RALN","CB","036495","CB","037493","O","2"
"V9784","RALN","CB","036495","CB","037493","O","1"
"V9790","RALN","CB","036495","CB","037493","O","1"
"C849","RALN","CB","036495","CB","036494","O","1"
"C2072","RALN","CB","036495","CB","036494","O","12"
"C2328","RALN","CB","036495","CB","036494","O","1"
"C7005","RALN","CB","036495","CB","036494","O","3"
"N11836","RALN","CB","036495","CB","036494","O","1"
"IP10522","RALN","CB","036495","CB","055000","O","2"
"C393","RALN","CB","036495","CB","034000","O","1"
"C1662","RALN","CB","055000","CB","037492","O","1"
"CS10311","RALN","CB","055000","CB","036494","O","8"
"CS9929","RALN","CB","055000","CB","036494","O","3"
"CS10072","RALN","CB","055000","CB","036494","O","1"
"CS10096","RALN","CB","055000","CB","036494","O","5"
"CS10791","RALN","CB","055000","CB","036494","O","1"
"CS10805","RALN","CB","055000","CB","036494","O","1"
"CS12612","RALN","CB","055000","CB","036494","O","5"
"C210","RALN","CB","055000","CB","036494","O","1"
"C246","RALN","CB","055000","CB","036494","O","2"
"C310","RALN","CB","055000","CB","036494","O","1"
"C338","RALN","CB","055000","CB","036494","O","1"
"C337","RALN","CB","055000","CB","036494","O","1"
"C350","RALN","CB","055000","CB","036494","O","1"
"C374","RALN","CB","055000","CB","036494","O","1"
"C376","RALN","CB","055000","CB","036494","O","3"
"C388","RALN","CB","055000","CB","036494","O","1"
"C410","RALN","CB","055000","CB","036494","O","1"
"C418","RALN","CB","055000","CB","036494","O","1"
"C420","RALN","CB","055000","CB","036494","O","1"
"C483","RALN","CB","055000","CB","036494","O","2"
"C516","RALN","CB","055000","CB","036494","O","2"
"C517","RALN","CB","055000","CB","036494","O","1"
"C8250","RALN","CB","055000","CB","036494","O","1"
"C544","RALN","CB","055000","CB","036494","O","1"
"C593","RALN","CB","055000","CB","036494","O","1"
"C597","RALN","CB","055000","CB","036494","O","2"
"C601","RALN","CB","055000","CB","036494","O","6"
"C8256","RALN","CB","055000","CB","036494","O","1"
"C648","RALN","CB","055000","CB","036494","O","1"
"C650","RALN","CB","055000","CB","036494","O","1"
"C659","RALN","CB","055000","CB","036494","O","3"
"C661","RALN","CB","055000","CB","036494","O","1"
"C671","RALN","CB","055000","CB","036494","O","5"
"C683","RALN","CB","055000","CB","036494","O","1"
"C684","RALN","CB","055000","CB","036494","O","1"
"C717","RALN","CB","055000","CB","036494","O","1"
"C726","RALN","CB","055000","CB","036494","O","1"
"C739","RALN","CB","055000","CB","036494","O","4"
"C772","RALN","CB","055000","CB","036494","O","1"
"C775","RALN","CB","055000","CB","036494","O","2"
"C786","RALN","CB","055000","CB","036494","O","2"
"C789","RALN","CB","055000","CB","036494","O","1"
"C798","RALN","CB","055000","CB","036494","O","1"
"C801","RALN","CB","055000","CB","036494","O","1"
"C810","RALN","CB","055000","CB","036494","O","1"
"C859","RALN","CB","055000","CB","036494","O","12"
"C866","RALN","CB","055000","CB","036494","O","1"
"C884","RALN","CB","055000","CB","036494","O","1"
"C899","RALN","CB","055000","CB","036494","O","1"
"C924","RALN","CB","055000","CB","036494","O","3"
"C952","RALN","CB","055000","CB","036494","O","1"
"C957","RALN","CB","055000","CB","036494","O","1"
"C973","RALN","CB","055000","CB","036494","O","1"
"C977","RALN","CB","055000","CB","036494","O","1"
"C1010","RALN","CB","055000","CB","036494","O","1"
"C1018","RALN","CB","055000","CB","036494","O","1"
"C1055","RALN","CB","055000","CB","036494","O","1"
"C1063","RALN","CB","055000","CB","036494","O","1"
"C1101","RALN","CB","055000","CB","036494","O","1"
"C1128","RALN","CB","055000","CB","036494","O","4"
"C1133","RALN","CB","055000","CB","036494","O","3"
"C1179","RALN","CB","055000","CB","036494","O","1"
"C1192","RALN","CB","055000","CB","036494","O","12"
"C1198","RALN","CB","055000","CB","036494","O","3"
"C1226","RALN","CB","055000","CB","036494","O","1"
"C1230","RALN","CB","055000","CB","036494","O","3"
"C1236","RALN","CB","055000","CB","036494","O","31"
"C1277","RALN","CB","055000","CB","036494","O","1"
"C1300","RALN","CB","055000","CB","036494","O","1"
"C1310","RALN","CB","055000","CB","036494","O","3"
"C1320","RALN","CB","055000","CB","036494","O","2"
"C1363","RALN","CB","055000","CB","036494","O","1"
"C1380","RALN","CB","055000","CB","036494","O","1"
"C1387","RALN","CB","055000","CB","036494","O","1"
"C1390","RALN","CB","055000","CB","036494","O","1"
"C1419","RALN","CB","055000","CB","036494","O","4"
"C1435","RALN","CB","055000","CB","036494","O","1"
"C1436","RALN","CB","055000","CB","036494","O","1"
"C1442","RALN","CB","055000","CB","036494","O","1"
"C1504","RALN","CB","055000","CB","036494","O","1"
"C1526","RALN","CB","055000","CB","036494","O","2"
"C1565","RALN","CB","055000","CB","036494","O","1"
"C1628","RALN","CB","055000","CB","036494","O","1"
"C1648","RALN","CB","055000","CB","036494","O","3"
"C1669","RALN","CB","055000","CB","036494","O","1"
"C1671","RALN","CB","055000","CB","036494","O","2"
"C1697","RALN","CB","055000","CB","036494","O","2"
"C1706","RALN","CB","055000","CB","036494","O","1"
"C1739","RALN","CB","055000","CB","036494","O","1"
"C1759","RALN","CB","055000","CB","036494","O","8"
"C1789","RALN","CB","055000","CB","036494","O","53"
"C1799","RALN","CB","055000","CB","036494","O","1"
"C1804","RALN","CB","055000","CB","036494","O","2"
"C1809","RALN","CB","055000","CB","036494","O","1"
"C1874","RALN","CB","055000","CB","036494","O","2"
"C1887","RALN","CB","055000","CB","036494","O","2"
"C1891","RALN","CB","055000","CB","036494","O","3"
"C1896","RALN","CB","055000","CB","036494","O","1"
"C1910","RALN","CB","055000","CB","036494","O","1"
"C1949","RALN","CB","055000","CB","036494","O","1"
"C1960","RALN","CB","055000","CB","036494","O","1"
"C1976","RALN","CB","055000","CB","036494","O","4"
"C2073","RALN","CB","055000","CB","036494","O","2"
"C2077","RALN","CB","055000","CB","036494","O","1"
"C2120","RALN","CB","055000","CB","036494","O","1"
"C2150","RALN","CB","055000","CB","036494","O","1"
"C2156","RALN","CB","055000","CB","036494","O","1"
"C2195","RALN","CB","055000","CB","036494","O","2"
"C2199","RALN","CB","055000","CB","036494","O","3"
"C2220","RALN","CB","055000","CB","036494","O","3"
"C2221","RALN","CB","055000","CB","036494","O","1"
"C2232","RALN","CB","055000","CB","036494","O","1"
"C2246","RALN","CB","055000","CB","036494","O","1"
"C2285","RALN","CB","055000","CB","036494","O","3"
"C2297","RALN","CB","055000","CB","036494","O","1"
"C2306","RALN","CB","055000","CB","036494","O","1"
"C2319","RALN","CB","055000","CB","036494","O","2"
"C2324","RALN","CB","055000","CB","036494","O","1"
"C2336","RALN","CB","055000","CB","036494","O","1"
"C2348","RALN","CB","055000","CB","036494","O","3"
"C2358","RALN","CB","055000","CB","036494","O","2"
"C2370","RALN","CB","055000","CB","036494","O","2"
"C2410","RALN","CB","055000","CB","036494","O","1"
"C2415","RALN","CB","055000","CB","036494","O","3"
"C2429","RALN","CB","055000","CB","036494","O","1"
"C2463","RALN","CB","055000","CB","036494","O","1"
"C2472","RALN","CB","055000","CB","036494","O","1"
"C2477","RALN","CB","055000","CB","036494","O","1"
"C2479","RALN","CB","055000","CB","036494","O","1"
"C2480","RALN","CB","055000","CB","036494","O","1"
"C2513","RALN","CB","055000","CB","036494","O","2"
"C2537","RALN","CB","055000","CB","036494","O","1"
"C2596","RALN","CB","055000","CB","036494","O","3"
"C2647","RALN","CB","055000","CB","036494","O","1"
"C2662","RALN","CB","055000","CB","036494","O","2"
"C2700","RALN","CB","055000","CB","036494","O","1"
"C2710","RALN","CB","055000","CB","036494","O","1"
"C2670","RALN","CB","055000","CB","036494","O","1"
"C2734","RALN","CB","055000","CB","036494","O","1"
"C2737","RALN","CB","055000","CB","036494","O","1"
"C2769","RALN","CB","055000","CB","036494","O","2"
"C2808","RALN","CB","055000","CB","036494","O","2"
"C2835","RALN","CB","055000","CB","036494","O","2"
"C2857","RALN","CB","055000","CB","036494","O","1"
"C2876","RALN","CB","055000","CB","036494","O","5"
"C2939","RALN","CB","055000","CB","036494","O","2"
"C2947","RALN","CB","055000","CB","036494","O","1"
"C2949","RALN","CB","055000","CB","036494","O","3"
"C2975","RALN","CB","055000","CB","036494","O","4"
"C2982","RALN","CB","055000","CB","036494","O","2"
"C2991","RALN","CB","055000","CB","036494","O","1"
"C3013","RALN","CB","055000","CB","036494","O","3"
"C3014","RALN","CB","055000","CB","036494","O","2"
"C3037","RALN","CB","055000","CB","036494","O","1"
"C3076","RALN","CB","055000","CB","036494","O","7"
"C3079","RALN","CB","055000","CB","036494","O","1"
"C3094","RALN","CB","055000","CB","036494","O","1"
"C3099","RALN","CB","055000","CB","036494","O","1"
"C3124","RALN","CB","055000","CB","036494","O","1"
"C3131","RALN","CB","055000","CB","036494","O","1"
"C3133","RALN","CB","055000","CB","036494","O","3"
"C3173","RALN","CB","055000","CB","036494","O","1"
"C3202","RALN","CB","055000","CB","036494","O","1"
"C3203","RALN","CB","055000","CB","036494","O","3"
"C3204","RALN","CB","055000","CB","036494","O","3"
"C3229","RALN","CB","055000","CB","036494","O","1"
"C3241","RALN","CB","055000","CB","036494","O","1"
"C3242","RALN","CB","055000","CB","036494","O","1"
"C3251","RALN","CB","055000","CB","036494","O","6"
"C3274","RALN","CB","055000","CB","036494","O","1"
"C3275","RALN","CB","055000","CB","036494","O","1"
"C3291","RALN","CB","055000","CB","036494","O","1"
"C3303","RALN","CB","055000","CB","036494","O","1"
"C3307","RALN","CB","055000","CB","036494","O","1"
"C3314","RALN","CB","055000","CB","036494","O","2"
"C3322","RALN","CB","055000","CB","036494","O","1"
"C3336","RALN","CB","055000","CB","036494","O","2"
"C3404","RALN","CB","055000","CB","036494","O","1"
"C3423","RALN","CB","055000","CB","036494","O","2"
"C3427","RALN","CB","055000","CB","036494","O","1"
"C3454","RALN","CB","055000","CB","036494","O","2"
"C3499","RALN","CB","055000","CB","036494","O","4"
"C3501","RALN","CB","055000","CB","036494","O","3"
"C3534","RALN","CB","055000","CB","036494","O","1"
"C3573","RALN","CB","055000","CB","036494","O","3"
"C3593","RALN","CB","055000","CB","036494","O","1"
"C3635","RALN","CB","055000","CB","036494","O","1"
"C3647","RALN","CB","055000","CB","036494","O","1"
"C3661","RALN","CB","055000","CB","036494","O","1"
"C3663","RALN","CB","055000","CB","036494","O","1"
"C3666","RALN","CB","055000","CB","036494","O","2"
"C8249","RALN","CB","055000","CB","036494","O","6"
"C3698","RALN","CB","055000","CB","036494","O","3"
"C3703","RALN","CB","055000","CB","036494","O","1"
"C3720","RALN","CB","055000","CB","036494","O","1"
"C8244","RALN","CB","055000","CB","036494","O","2"
"C3736","RALN","CB","055000","CB","036494","O","1"
"C3762","RALN","CB","055000","CB","036494","O","1"
"C3770","RALN","CB","055000","CB","036494","O","2"
"C3773","RALN","CB","055000","CB","036494","O","3"
"C3780","RALN","CB","055000","CB","036494","O","1"
"C3794","RALN","CB","055000","CB","036494","O","1"
"C3802","RALN","CB","055000","CB","036494","O","1"
"C3837","RALN","CB","055000","CB","036494","O","1"
"C3841","RALN","CB","055000","CB","036494","O","5"
"C3845","RALN","CB","055000","CB","036494","O","1"
"C3857","RALN","CB","055000","CB","036494","O","1"
"C3875","RALN","CB","055000","CB","036494","O","1"
"C3926","RALN","CB","055000","CB","036494","O","1"
"C3934","RALN","CB","055000","CB","036494","O","1"
"C3974","RALN","CB","055000","CB","036494","O","2"
"C3982","RALN","CB","055000","CB","036494","O","1"
"C4016","RALN","CB","055000","CB","036494","O","2"
"C4049","RALN","CB","055000","CB","036494","O","3"
"C4084","RALN","CB","055000","CB","036494","O","2"
"C4101","RALN","CB","055000","CB","036494","O","2"
"C4111","RALN","CB","055000","CB","036494","O","1"
"C4151","RALN","CB","055000","CB","036494","O","2"
"C4167","RALN","CB","055000","CB","036494","O","13"
"C4173","RALN","CB","055000","CB","036494","O","2"
"C4205","RALN","CB","055000","CB","036494","O","1"
"C4246","RALN","CB","055000","CB","036494","O","1"
"C4249","RALN","CB","055000","CB","036494","O","1"
"C4260","RALN","CB","055000","CB","036494","O","5"
"C4262","RALN","CB","055000","CB","036494","O","1"
"C4274","RALN","CB","055000","CB","036494","O","1"
"C4281","RALN","CB","055000","CB","036494","O","1"
"C4314","RALN","CB","055000","CB","036494","O","5"
"C4316","RALN","CB","055000","CB","036494","O","1"
"C4326","RALN","CB","055000","CB","036494","O","4"
"C4358","RALN","CB","055000","CB","036494","O","2"
"C4442","RALN","CB","055000","CB","036494","O","7"
"C4473","RALN","CB","055000","CB","036494","O","1"
"C4479","RALN","CB","055000","CB","036494","O","2"
"C4622","RALN","CB","055000","CB","036494","O","1"
"C4632","RALN","CB","055000","CB","036494","O","1"
"C4653","RALN","CB","055000","CB","036494","O","1"
"C4655","RALN","CB","055000","CB","036494","O","1"
"C4504","RALN","CB","055000","CB","036494","O","1"
"C4511","RALN","CB","055000","CB","036494","O","1"
"C4520","RALN","CB","055000","CB","036494","O","1"
"C4540","RALN","CB","055000","CB","036494","O","1"
"C4573","RALN","CB","055000","CB","036494","O","1"
"C4636","RALN","CB","055000","CB","036494","O","4"
"C4675","RALN","CB","055000","CB","036494","O","1"
"C4712","RALN","CB","055000","CB","036494","O","49"
"C4721","RALN","CB","055000","CB","036494","O","1"
"C4724","RALN","CB","055000","CB","036494","O","1"
"C4756","RALN","CB","055000","CB","036494","O","3"
"C4802","RALN","CB","055000","CB","036494","O","1"
"C4813","RALN","CB","055000","CB","036494","O","1"
"C4829","RALN","CB","055000","CB","036494","O","1"
"C4871","RALN","CB","055000","CB","036494","O","1"
"C4893","RALN","CB","055000","CB","036494","O","2"
"C4911","RALN","CB","055000","CB","036494","O","1"
"C4931","RALN","CB","055000","CB","036494","O","2"
"C4958","RALN","CB","055000","CB","036494","O","2"
"C4967","RALN","CB","055000","CB","036494","O","2"
"C4973","RALN","CB","055000","CB","036494","O","2"
"C4974","RALN","CB","055000","CB","036494","O","8"
"C5039","RALN","CB","055000","CB","036494","O","1"
"C5065","RALN","CB","055000","CB","036494","O","1"
"C5126","RALN","CB","055000","CB","036494","O","1"
"C5127","RALN","CB","055000","CB","036494","O","1"
"C5161","RALN","CB","055000","CB","036494","O","1"
"C5165","RALN","CB","055000","CB","036494","O","13"
"C5171","RALN","CB","055000","CB","036494","O","1"
"C5217","RALN","CB","055000","CB","036494","O","1"
"C5220","RALN","CB","055000","CB","036494","O","1"
"C5232","RALN","CB","055000","CB","036494","O","1"
"C5278","RALN","CB","055000","CB","036494","O","1"
"C5337","RALN","CB","055000","CB","036494","O","2"
"C5353","RALN","CB","055000","CB","036494","O","2"
"C5386","RALN","CB","055000","CB","036494","O","1"
"C5392","RALN","CB","055000","CB","036494","O","1"
"C5403","RALN","CB","055000","CB","036494","O","1"
"C5405","RALN","CB","055000","CB","036494","O","5"
"C5409","RALN","CB","055000","CB","036494","O","5"
"C5412","RALN","CB","055000","CB","036494","O","7"
"C5469","RALN","CB","055000","CB","036494","O","2"
"C5465","RALN","CB","055000","CB","036494","O","2"
"C5513","RALN","CB","055000","CB","036494","O","2"
"C5514","RALN","CB","055000","CB","036494","O","1"
"C5515","RALN","CB","055000","CB","036494","O","1"
"C5525","RALN","CB","055000","CB","036494","O","2"
"C5587","RALN","CB","055000","CB","036494","O","1"
"C5592","RALN","CB","055000","CB","036494","O","2"
"C5594","RALN","CB","055000","CB","036494","O","2"
"C5601","RALN","CB","055000","CB","036494","O","3"
"C5619","RALN","CB","055000","CB","036494","O","2"
"C5627","RALN","CB","055000","CB","036494","O","1"
"C4901","RALN","CB","055000","CB","036494","O","1"
"C5641","RALN","CB","055000","CB","036494","O","10"
"C5645","RALN","CB","055000","CB","036494","O","1"
"C5694","RALN","CB","055000","CB","036494","O","2"
"C5705","RALN","CB","055000","CB","036494","O","2"
"C5785","RALN","CB","055000","CB","036494","O","1"
"C5823","RALN","CB","055000","CB","036494","O","2"
"C5849","RALN","CB","055000","CB","036494","O","1"
"C5854","RALN","CB","055000","CB","036494","O","1"
"C5866","RALN","CB","055000","CB","036494","O","2"
"C5894","RALN","CB","055000","CB","036494","O","1"
"C5897","RALN","CB","055000","CB","036494","O","1"
"C5907","RALN","CB","055000","CB","036494","O","1"
"C5955","RALN","CB","055000","CB","036494","O","6"
"C5961","RALN","CB","055000","CB","036494","O","4"
"C5971","RALN","CB","055000","CB","036494","O","2"
"C5998","RALN","CB","055000","CB","036494","O","2"
"C6004","RALN","CB","055000","CB","036494","O","1"
"C6022","RALN","CB","055000","CB","036494","O","1"
"C6107","RALN","CB","055000","CB","036494","O","1"
"C6161","RALN","CB","055000","CB","036494","O","2"
"C6163","RALN","CB","055000","CB","036494","O","1"
"C6169","RALN","CB","055000","CB","036494","O","1"
"C4618","RALN","CB","055000","CB","036494","O","2"
"C6197","RALN","CB","055000","CB","036494","O","1"
"C6208","RALN","CB","055000","CB","036494","O","1"
"C6246","RALN","CB","055000","CB","036494","O","1"
"C6255","RALN","CB","055000","CB","036494","O","15"
