"Istituzione","Contratto","Categoria","Qualifica","Causale Assenza","Form Uomini","Form Donne","Form Media Uomini","Form Media Donne"
"IR10216","ERIC","TC","0D0094","Z01","5","0","0,142857143","0"
"IR10216","ERIC","LI","012088","Z01","16","6","0,207792208","0,230769231"
"IR10216","ERIC","LI","012091","Z01","7","4","0,875","0,666666667"
"IR10216","ERIC","LI","013088","Z01","18","9","0,375","0,321428571"
"IR10216","ERIC","LI","013091","Z01","20","15","1,818181818","0,9375"
"IR10216","ERIC","LI","013087","Z01","9","15","0,5","0,394736842"
"IR10216","ERIC","LI","014088","Z01","7","16","0,118644068","0,363636364"
"IR10216","ERIC","LI","014092","Z01","1","5","0,125","0,277777778"
"IR10216","ERIC","LI","014087","Z01","5","30","0,384615385","0,810810811"
"IR10216","ERIC","LI","016092","Z01","18","17","0,165137615","0,548387097"
"IR10216","ERIC","LI","016396","Z01","9","11","0,692307692","0,407407407"
"IR10216","ERIC","LI","016087","Z01","3","10","0,176470588","0,172413793"
"IR10216","ERIC","LI","018092","Z01","56","13","0,504504505","0,254901961"
"IR10216","ERIC","LI","018396","Z01","23","23","0,605263158","0,333333333"
"IR10216","ERIC","DB","0D0IST","Z01","7","1","0,583333333","1"
"IR10216","ERIC","PC","000061","Z01","2","3","0,666666667","3"
"IR75","ERIC","TC","0D0090","Z01","2","0","2","0"
"IR75","ERIC","TC","0D0398","Z01","4","2","4","2"
"IR75","ERIC","TC","0D0094","Z01","10","4","2,5","1"
"IR75","ERIC","D2","0D0079","Z01","1","5","1","2,5"
"IR75","ERIC","LI","012088","Z01","8","2","2","2"
"IR75","ERIC","LI","012091","Z01","11","11","5,5","2,75"
"IR75","ERIC","LI","013088","Z01","9","0","2,25","0"
"IR75","ERIC","LI","013091","Z01","0","21","0","7"
"IR75","ERIC","LI","013087","Z01","0","5","0","1,666666667"
"IR75","ERIC","LI","014092","Z01","1","0","0,5","0"
"IR75","ERIC","LI","014087","Z01","0","12","0","3"
"IR75","ERIC","LI","016087","Z01","0","2","0","0,4"
"IR9963","ERIC","RI","0D0089","Z01","10","3","0,909090909","0,75"
"IR9963","ERIC","RI","0D0397","Z01","35","15","0,744680851","0,9375"
"IR9963","ERIC","RI","0D0093","Z01","156","70","1,457943925","0,933333333"
"IR9963","ERIC","TC","0D0398","Z01","26","3","1,444444444","1,5"
"IR9963","ERIC","TC","0D0094","Z01","25","15","0,337837838","0,428571429"
"IR9963","ERIC","D2","0D0079","Z01","0","10","0","5"
"IR9963","UNIV","CE","062000","Z01","10","3","2,5","3"
"IR9963","ERIC","LI","012088","Z01","95","25","1,091954023","1,086956522"
"IR9963","ERIC","LI","012091","Z01","8","14","0,888888889","0,933333333"
"IR9963","ERIC","LI","013088","Z01","25","15","0,581395349","1,153846154"
"IR9963","ERIC","LI","013091","Z01","10","8","1,428571429","0,727272727"
"IR9963","ERIC","LI","013087","Z01","15","43","1,25","1,023809524"
"IR9963","ERIC","LI","014088","Z01","20","6","0,769230769","1"
"IR9963","ERIC","LI","014092","Z01","18","8","0,580645161","0,8"
"IR9963","ERIC","LI","014087","Z01","3","14","1,5","1,4"
"IR9963","ERIC","LI","016092","Z01","6","2","0,75","0,5"
"IR9963","ERIC","LI","016396","Z01","0","10","0","0,833333333"
"IR9963","ERIC","LI","016087","Z01","6","15","1,2","1,875"
"IR9963","ERIC","LI","018092","Z01","8","9","2,666666667","2,25"
"IR9963","ERIC","LI","018396","Z01","3","7","3","2,333333333"
"IR9963","ERIC","DB","0D0IST","Z01","21","6","2,1","2"
"IR8552","ERIC","RI","0D0397","Z01","0","2","0","2"
"IR8552","ERIC","RI","0D0093","Z01","8","22","0,380952381","0,666666667"
"IR8552","ERIC","TC","0D0094","Z01","1","1","0,5","0,166666667"
"IR8552","ERIC","LI","012088","Z01","19","21","1,1875","0,84"
"IR8552","ERIC","LI","012091","Z01","2","0","1","0"
"IR8552","ERIC","LI","013088","Z01","0","6","0","0,6"
"IR8552","ERIC","LI","013091","Z01","0","15","0","3,75"
"IR8552","ERIC","LI","013087","Z01","0","4","0","0,444444444"
"IR8552","ERIC","LI","014088","Z01","4","18","0,8","0,947368421"
"IR8552","ERIC","LI","014087","Z01","0","4","0","0,444444444"
"IR8552","ERIC","LI","016087","Z01","0","9","0","0,428571429"
"IR8552","ERIC","LI","018092","Z01","3","0","0,1875","0"
"IR8594","ERIC","D2","0D0080","Z01","4","0","4","0"
"IR8594","ERIC","LI","012091","Z01","14","13","14","13"
"IR8594","ERIC","LI","013087","Z01","3","3","3","3"
"IR8594","ERIC","LI","014087","Z01","0","3","0","3"
"IR8539","ERIC","RI","0D0089","Z01","90","5","1,046511628","0,416666667"
"IR8539","ERIC","RI","0D0397","Z01","86","42","0,455026455","0,677419355"
"IR8539","ERIC","RI","0D0093","Z01","85","23","0,508982036","0,418181818"
"IR8539","ERIC","TC","0D0090","Z01","17","0","0,447368421","0"
"IR8539","ERIC","TC","0D0398","Z01","75","15","1,056338028","1,363636364"
"IR8539","ERIC","TC","0D0094","Z01","72","12","0,705882353","0,52173913"
"IR8539","ERIC","LI","012088","Z01","315","22","1,137184116","1,375"
"IR8539","ERIC","LI","012091","Z01","23","46","2,555555556","1,642857143"
"IR8539","ERIC","LI","013088","Z01","2230","17","13,765432099","2,125"
"IR8539","ERIC","LI","013091","Z01","5","0","1,666666667","0"
"IR8539","ERIC","LI","013087","Z01","42","240","1,826086957","2,016806723"
"IR8539","ERIC","LI","014088","Z01","31","2","0,449275362","0,333333333"
"IR8539","ERIC","LI","014092","Z01","34","5","0,576271186","1,666666667"
"IR8539","ERIC","LI","014087","Z01","8","47","0,615384615","1,093023256"
"IR8539","ERIC","LI","016092","Z01","4","0","0,4","0"
"IR8539","ERIC","LI","016087","Z01","8","0","8","0"
"IR8563","ERIC","RI","0D0397","Z01","5","0","0,106382979","0"
"IR8563","ERIC","RI","0D0093","Z01","6","3","0,078947368","0,052631579"
"IR8563","ERIC","TC","0D0094","Z01","63","32","1,166666667","1,333333333"
"IR8563","ERIC","LI","012088","Z01","27","25","0,442622951","1,388888889"
"IR8563","ERIC","LI","012091","Z01","5","13","5","4,333333333"
"IR8563","ERIC","LI","013088","Z01","25","1","0,757575758","0,037037037"
"IR8563","ERIC","LI","013091","Z01","0","15","0","15"
"IR8563","ERIC","LI","013087","Z01","0","5","0","1"
"IR8563","ERIC","LI","016092","Z01","6","3","0,545454545","0,428571429"
"IR8563","ERIC","LI","016087","Z01","0","12","0","0,923076923"
"IR8563","ERIC","LI","018092","Z01","1","11","0,090909091","5,5"
"IR8540","ERIC","RI","0D0089","Z01","1","0","0,166666667","0"
"IR8540","ERIC","RI","0D0397","Z01","3","0","0,1875","0"
"IR8540","ERIC","RI","0D0093","Z01","14","4","0,378378378","0,285714286"
"IR8540","ERIC","TC","0D0398","Z01","1","18","0,166666667","9"
"IR8540","ERIC","TC","0D0094","Z01","1","0","0,25","0"
"IR8540","ERIC","LI","012088","Z01","12","8","0,5","2,666666667"
"IR8540","ERIC","LI","013088","Z01","17","0","1,307692308","0"
"IR8540","ERIC","LI","013091","Z01","0","1","0","1"
"IR8540","ERIC","LI","013087","Z01","0","8","0","0,727272727"
"IR8540","ERIC","LI","014088","Z01","2","1","0,142857143","0,25"
"IR8540","ERIC","LI","014092","Z01","7","0","0,875","0"
"IR8540","ERIC","LI","016092","Z01","0","1","0","0,333333333"
"IR8540","ERIC","LI","016396","Z01","0","2","0","0,5"
"IR8540","ERIC","LI","016087","Z01","0","1","0","0,333333333"
"IR9961","ERIC","RI","0D0397","Z01","0","11","0","5,5"
"IR9961","ERIC","TC","0D0398","Z01","0","3","0","3"
"IR9961","ERIC","TC","0D0094","Z01","2","0","2","0"
"IR9961","ERIC","LI","013091","Z01","0","2","0","2"
"IR9961","ERIC","LI","014088","Z01","0","1","0","0,25"
"IR9961","ERIC","LI","016087","Z01","10","1","5","1"
"IR73","ERIC","RI","0D0397","Z01","0","10","0","0,071428571"
"IR73","ERIC","RI","0D0093","Z01","1","57","0,01369863","0,27014218"
"IR73","ERIC","TC","0D0398","Z01","1","1","0,142857143","0,125"
"IR73","ERIC","TC","0D0094","Z01","1","3","0,166666667","0,230769231"
"IR73","ERIC","D2","0D0079","Z01","5","0","0,714285714","0"
"IR73","ERIC","LI","012088","Z01","0","8","0","0,106666667"
"IR73","ERIC","LI","012091","Z01","4","11","0,235294118","0,523809524"
"IR73","ERIC","LI","013088","Z01","3","5","0,029411765","0,042372881"
"IR73","ERIC","LI","013091","Z01","0","30","0","4,285714286"
"IR73","ERIC","LI","013087","Z01","0","2","0","0,031746032"
"IR73","ERIC","LI","014088","Z01","16","14","0,372093023","0,11965812"
"IR73","ERIC","LI","014087","Z01","1","0","0,333333333","0"
"IR73","ERIC","LI","016092","Z01","0","1","0","0,2"
"IR73","ERIC","LI","016087","Z01","0","9","0","0,28125"
"IR73","ERIC","LI","018092","Z01","0","1","0","0,01754386"
"IR24","ERIC","RI","0D0089","Z01","26","17","1,130434783","0,944444444"
"IR24","ERIC","RI","0D0397","Z01","40","108","0,869565217","1,5"
"IR24","ERIC","RI","0D0093","Z01","165","495","2,538461538","3,173076923"
"IR24","ERIC","TC","0D0090","Z01","24","44","1,714285714","2,75"
"IR24","ERIC","TC","0D0398","Z01","68","132","1,837837838","2,315789474"
"IR24","ERIC","TC","0D0094","Z01","206","320","3,433333333","2,644628099"
"IR24","ERIC","D1","0D0077","Z01","4","0","4","0"
"IR24","ERIC","D2","0D0079","Z01","4","0","4","0"
"IR24","ERIC","LI","012088","Z01","420","290","2,068965517","1,169354839"
"IR24","ERIC","LI","012091","Z01","3","5","0,75","0,714285714"
"IR24","ERIC","LI","013088","Z01","190","210","2,235294118","1,875"
"IR24","ERIC","LI","013091","Z01","2","20","2","3,333333333"
"IR24","ERIC","LI","013087","Z01","6","20","1","0,909090909"
"IR24","ERIC","LI","014088","Z01","495","698","5,15625","4,154761905"
"IR24","ERIC","LI","014092","Z01","32","14","1,6","1"
"IR24","ERIC","LI","014087","Z01","2","5","1","0,833333333"
"IR24","ERIC","LI","016092","Z01","9","12","4,5","1,2"
"IR24","ERIC","LI","016396","Z01","19","16","1","0,695652174"
"IR24","ERIC","LI","016087","Z01","15","20","1,363636364","2"
"IR24","ERIC","LI","018086","Z01","4","0","4","0"
"IR24","ERIC","LI","018092","Z01","7","4","1","0,5"
"IR24","ERIC","LI","018396","Z01","10","9","0,434782609","0,818181818"
"IR18","ERIC","RI","0D0093","Z01","4","0","2","0"
"IR18","ERIC","LI","012091","Z01","0","10","0","5"
"IR18","ERIC","LI","014087","Z01","0","5","0","5"
"IR9964","ERIC","TC","0D0398","Z01","2","0","2","0"
"CF8592","EPNE","AB","032000","Z01","1","0","1","0"
"CF8592","EPNE","AB","030000","Z01","3","0","0,75","0"
"PN10880","EPNE","AB","030000","Z01","0","2","0","1"
"PN8568","EPNE","AC","043000","Z01","12","0","2,4","0"
"PN8568","EPNE","AC","040000","Z01","19","7","1,583333333","1"
"PN8568","EPNE","AB","032000","Z01","0","1","0","0,5"
"PN8568","EPNE","AB","030000","Z01","0","1","0","0,333333333"
"PN8577","EPNE","AC","042000","Z01","9","0","9","0"
"PN8577","EPNE","AC","040000","Z01","15","0","2,142857143","0"
"PN8577","EPNE","AB","034000","Z01","9","9","9","1,8"
"PN8577","EPNE","AB","032000","Z01","9","9","3","4,5"
"PN8577","EPNE","AB","030000","Z01","9","9","1,285714286","1,5"
"PN8577","EPNE","AA","023000","Z01","20","20","1,818181818","4"
"PN10332","EPNE","AC","042000","Z01","3","1","1","1"
"PN10332","EPNE","AC","040000","Z01","2","2","0,5","0,666666667"
"PN10332","EPNE","AB","032000","Z01","1","0","1","0"
"PN10332","EPNE","AB","030000","Z01","1","2","0,333333333","1"
"PN8572","EPNE","AC","045000","Z01","1","0","1","0"
"PN8572","EPNE","AC","043000","Z01","2","3","2","1,5"
"PN8572","EPNE","AB","034000","Z01","8","3","2","3"
"PN8572","EPNE","AA","027000","Z01","0","2","0","2"
"PN9971","EPNE","AC","040000","Z01","0","2","0","0,5"
"PN9971","EPNE","AB","032000","Z01","4","6","1,333333333","2"
"PN9971","EPNE","AB","030000","Z01","2","1","2","0,5"
"PN9971","EPNE","AA","027000","Z01","17","0","2,125","0"
"PN8579","EPNE","D2","0D0080","Z01","0","3","0","3"
"PN8579","EPNE","AC","043000","Z01","0","6","0","1,5"
"PN8579","EPNE","AC","040000","Z01","1","2","1","2"
"PN8579","EPNE","AB","034000","Z01","9","2","1,5","2"
"PN8579","EPNE","AB","032000","Z01","3","3","1,5","1,5"
"PN8579","EPNE","AB","030000","Z01","1","4","1","4"
"PN8570","EPNE","D2","0D0080","Z01","1","0","1","0"
"PN8570","EPNE","AC","045000","Z01","1","0","1","0"
"PN8570","EPNE","AC","043000","Z01","3","2","1,5","2"
"PN8570","EPNE","AC","042000","Z01","0","1","0","1"
"PN8570","EPNE","AC","040000","Z01","2","1","2","1"
"PN8570","EPNE","AB","034000","Z01","1","0","1","0"
"PN8570","EPNE","AB","032000","Z01","2","7","2","1,75"
"PN8569","EPNE","AC","045000","Z01","4","5","1,333333333","5"
"PN8569","EPNE","AC","042000","Z01","9","18","4,5","6"
"PN8569","EPNE","AC","040000","Z01","0","8","0","8"
"PN8569","EPNE","AB","034000","Z01","8","1","4","0,5"
"PN8569","EPNE","AB","032000","Z01","0","9","0","4,5"
"PN8569","EPNE","AB","030000","Z01","6","0","6","0"
"PN8569","EPNE","DG","0D0097","Z01","6","0","6","0"
"PN8532","EPNE","D2","0D0080","Z01","2","0","2","0"
"PN8532","EPNE","AC","046000","Z01","2","0","2","0"
"PN8532","EPNE","AC","045000","Z01","5","5","5","2,5"
"PN8532","EPNE","AC","043000","Z01","4","19","1,333333333","4,75"
"PN8532","EPNE","AC","042000","Z01","15","1","3,75","1"
"PN8532","EPNE","AC","040000","Z01","9","4","2,25","4"
"PN8532","EPNE","AB","034000","Z01","7","8","1","2"
"PN8532","EPNE","AB","032000","Z01","22","20","1,222222222","1,818181818"
"PN8532","EPNE","AB","030000","Z01","13","2","1","1"
"F8522","ERIC","RI","0D0093","Z01","1","0","0,018518519","0"
"F8522","ERIC","TC","0D0398","Z01","10","0","0,555555556","0"
"F8522","ERIC","TC","0D0094","Z01","40","1","0,634920635","0,111111111"
"F8522","EPNE","D2","0D0079","Z01","8","5","0,105263158","0,092592593"
"F8522","EPNE","MD","0D0584","Z01","267","125","4,37704918","4,464285714"
"F8522","EPNE","MD","0D0585","Z01","600","629","3,10880829","3,293193717"
"F8522","ERIC","D2","0D0079","Z01","1","0","0,166666667","0"
"F8522","EPNE","AP","0D0473","Z01","4","6","0,108108108","0,25"
"F8522","EPNE","AP","0D0472","Z01","11","27","0,166666667","0,321428571"
"F8522","EPNE","AP","0D0481","Z01","5","1","0,075757576","0,1"
"F8522","EPNE","AP","0D0480","Z01","85","39","0,551948052","0,506493507"
"F8522","ERIC","LI","012088","Z01","15","5","0,384615385","0,5"
"F8522","ERIC","LI","012091","Z01","0","1","0","0,035714286"
"F8522","ERIC","LI","013088","Z01","14","2","0,264150943","0,166666667"
"F8522","ERIC","LI","014088","Z01","15","0","0,882352941","0"
"F8522","ERIC","LI","014087","Z01","1","0","0,071428571","0"
"F8522","ERIC","LI","016396","Z01","0","1","0","0,076923077"
"F8522","ERIC","LI","018092","Z01","1","0","0,066666667","0"
"F8522","EPNE","AC","046000","Z01","57","277","0,128959276","0,447495961"
"F8522","EPNE","AC","045000","Z01","102","262","0,223684211","0,261216351"
"F8522","EPNE","AC","043000","Z01","89","398","0,339694656","0,418506835"
"F8522","EPNE","AC","042000","Z01","54","288","0,151685393","0,373540856"
"F8522","EPNE","AC","040000","Z01","30","93","0,254237288","0,335740072"
"F8522","EPNE","AB","034000","Z01","25","57","0,050200803","0,061755146"
"F8522","EPNE","AB","032000","Z01","9","15","0,209302326","0,319148936"
"F8522","EPNE","AB","030000","Z01","3","4","0,078947368","0,129032258"
"F8522","EPNE","AA","025000","Z01","11","2","0,051401869","0,020618557"
"F8522","EPNE","PC","000061","Z01","1","0","0,005813953","0"
"F8521","EPNE","D1","0D0077","Z01","20","11","0,625","1,1"
"F8521","EPNE","D1","0D0078","Z01","3","2","1,5","2"
"F8521","SCLA","DO","016132","Z01","6","0","3","0"
"F8521","EPNE","D2","0D0079","Z01","225","311","0,885826772","1,578680203"
"F8521","EPNE","MD","0D0584","Z01","98","65","1,580645161","2,5"
"F8521","EPNE","MD","0D0585","Z01","585","361","2,25","2,136094675"
"F8521","EPNE","AP","0D0473","Z01","45","49","0,75","1,065217391"
"F8521","EPNE","AP","0D0472","Z01","67","144","0,744444444","1,190082645"
"F8521","EPNE","AP","0D0481","Z01","207","63","7,392857143","4,846153846"
"F8521","EPNE","AP","0D0480","Z01","527","164","8,107692308","6,074074074"
"F8521","EPNE","AC","046000","Z01","1936","2059","1,128862974","1,050510204"
"F8521","EPNE","AC","045000","Z01","11189","12931","3,312314979","2,982929642"
"F8521","EPNE","AC","043000","Z01","7247","15433","3,17572305","4,153121636"
"F8521","EPNE","AC","042000","Z01","3594","6112","2,914841849","2,885741265"
"F8521","EPNE","AC","040000","Z01","1431","3540","37,657894737","54,461538462"
"F8521","EPNE","AB","034000","Z01","2815","5347","1,916269571","2,191393443"
"F8521","EPNE","AB","032000","Z01","2719","3448","5,320939335","5,026239067"
"F8521","EPNE","AB","030000","Z01","1389","2151","10,603053435","23,637362637"
"F8521","EPNE","AA","027000","Z01","168","461","0,558139535","2,067264574"
"F8521","EPNE","AA","025000","Z01","1542","951","6,82300885","10,566666667"
"F8521","EPNE","AA","023000","Z01","327","96","3,75862069","4,571428571"
"RS9195","REFR","DI","0D0100","Z01","15","9","0,333333333","0,333333333"
"RS9195","REFR","CD","0D8000","Z01","71","151","1,245614035","2,188405797"
"RS9195","REFR","CD","0D7000","Z01","39","58","1,026315789","1,8125"
"RS9195","REFR","CD","0D6000","Z01","202","307","2,104166667","2,558333333"
"RS9195","REFR","CD","052000","Z01","351","565","1,857142857","2,568181818"
"RS9195","REFR","CD","051000","Z01","132","246","1,833333333","1,921875"
"RS9195","REFR","CD","050000","Z01","184","305","1,957446809","2,103448276"
"RS9195","REFR","CD","049000","Z01","260","378","3,023255814","2,147727273"
"RS9195","REFR","CD","048000","Z01","271","506","2,419642857","2,621761658"
"RS9195","REFR","CD","0PL900","Z01","1","0","0,5","0"
"RS9195","REFR","CD","0PL904","Z01","2","0","1","0"
"RS9195","REFR","CD","0FC008","Z01","6","0","0,666666667","0"
"RS9195","REFR","CD","0FC006","Z01","22","1","2,444444444","0,333333333"
"RS9195","REFR","CD","0FC005","Z01","39","5","2,6","1"
"RS9195","REFR","CD","0FC004","Z01","26","0","2,166666667","0"
"RS9195","REFR","CD","0FC003","Z01","37","0","1,15625","0"
"RS9195","REFR","CD","0FC002","Z01","24","3","1,2","1"
"RS9195","REFR","CD","0FC001","Z01","19","0","1,9","0"
"RS9195","REFR","CC","0C8000","Z01","5","14","0,714285714","1,4"
"RS9195","REFR","CC","0C7000","Z01","17","94","1,214285714","1,46875"
"RS9195","REFR","CC","097000","Z01","26","85","1,444444444","1,0625"
"RS9195","REFR","CC","046000","Z01","33","53","0,970588235","1,019230769"
"RS9195","REFR","CC","045000","Z01","55","86","0,982142857","1,592592593"
"RS9195","REFR","CC","043000","Z01","58","53","1,933333333","1,23255814"
"RS9195","REFR","CC","042000","Z01","140","191","1,728395062","2,098901099"
"RS9195","REFR","CC","040000","Z01","148","281","1,608695652","2,486725664"
"RS9195","REFR","CC","0PL916","Z01","5","1","0,3125","0,333333333"
"RS9195","REFR","CC","0PL908","Z01","3","0","0,15","0"
"RS9195","REFR","CC","0PL909","Z01","2","0","0,666666667","0"
"RS9195","REFR","CC","0PL910","Z01","1","0","0,25","0"
"RS9195","REFR","CC","0PL911","Z01","1","0","0,5","0"
"RS9195","REFR","CC","0FB004","Z01","4","0","1,333333333","0"
"RS9195","REFR","CC","0FB003","Z01","2","0","0,25","0"
"RS9195","REFR","CC","0FB002","Z01","9","0","1,5","0"
"RS9195","REFR","CC","0FB001","Z01","14","0","2,333333333","0"
"RS9195","REFR","CC","0FB00A","Z01","25","7","1,041666667","2,333333333"
"RS9195","REFR","CC","0FB00B","Z01","91","57","2,459459459","4,384615385"
"RS9195","REFR","CC","0FB00C","Z01","7","0","7","0"
"RS9195","REFR","CC","0FA001","Z01","3","12","0,2","0,923076923"
"RS9195","REFR","CB","0B8000","Z01","1","2","0,125","0,4"
"RS9195","REFR","CB","0B7000","Z01","11","7","0,314285714","0,7"
"RS9195","REFR","CB","038000","Z01","1","7","0,055555556","0,7"
"RS9195","REFR","CB","037000","Z01","4","12","0,235294118","1,714285714"
"RS9195","REFR","CB","036000","Z01","18","3","1,125","0,5"
"RS9195","REFR","CB","034000","Z01","14","7","1,076923077","2,333333333"
"RS9195","REFR","CB","032000","Z01","10","19","0,666666667","2,111111111"
"RS9195","REFR","CB","030000","Z01","41","39","0,788461538","1,147058824"
"RS9195","REFR","CA","0A7000","Z01","4","1","0,666666667","0,25"
"RS9195","REFR","CA","0A6000","Z01","10","1","1,666666667","0,25"
"RS9195","REFR","CA","0A5000","Z01","2","0","0,285714286","0"
"RS9195","REFR","CA","027000","Z01","0","5","0","1,666666667"
"RS9195","REFR","CA","025000","Z01","4","7","2","1,166666667"
"RS9195","REFR","CA","023000","Z01","15","8","1","2"
"RS9195","REFR","DF","0D0095","Z01","4","1","0,153846154","0,1"
"RS9195","REFR","PC","000061","Z01","37","2","0,184079602","0,1"
"RS9211","SCBZ","DI","0D0164","Z01","23","43","0,884615385","1,433333333"
"RS9211","SCBZ","BD","000DFP","Z01","166","330","0,388758782","0,676229508"
"RS9211","SCBZ","BD","000EAH","Z01","8","87","0,205128205","0,332061069"
"RS9211","SCBZ","BD","000IEM","Z01","173","471","0,955801105","1,92244898"
"RS9211","SCBZ","BD","000AGR","Z01","13","36","0,196969697","0,290322581"
"RS9211","SCBZ","BD","014155","Z01","0","696","0","0,460927152"
"RS9211","SCBZ","BA","0F2ATA","Z01","78","206","0,253246753","0,182786158"
"RS9211","SCBZ","BA","0F3ATA","Z01","3","13","0,088235294","0,764705882"
"RS9211","SCBZ","BA","0F4ATA","Z01","32","361","0,516129032","1,271126761"
"RS9211","SCBZ","BA","0F5ATA","Z01","8","224","0,615384615","1,391304348"
"RS9211","SCBZ","BA","0F6ATA","Z01","12","244","0,444444444","1,781021898"
"RS9211","SCBZ","BA","0F7ATA","Z01","142","798","5,071428571","4,360655738"
"RS9211","PRBZ","DI","0D0164","Z01","264","246","1,846153846","3,464788732"
"RS9211","PRBZ","CD","000715","Z01","121","111","1,753623188","1,881355932"
"RS9211","PRBZ","CD","000717","Z01","327","828","1,5","2,009708738"
"RS9211","PRBZ","CD","000733","Z01","13","64","1","2,206896552"
"RS9211","PRBZ","CD","000719","Z01","214","137","1,273809524","2,140625"
"RS9211","PRBZ","CD","0F9582","Z01","56","3","2,153846154","1"
"RS9211","PRBZ","CD","0F7191","Z01","59","0","1,685714286","0"
"RS9211","PRBZ","CC","000721","Z01","236","781","1,008547009","1,183333333"
"RS9211","PRBZ","CC","0F6197","Z01","196","7","3,111111111","2,333333333"
"RS9211","PRBZ","CB","000723","Z01","87","369","0,790909091","1,114803625"
"RS9211","PRBZ","CB","000725","Z01","52","210","0,641975309","0,901287554"
"RS9211","PRBZ","CB","0F5560","Z01","219","7","1,825","1,166666667"
"RS9211","PRBZ","CB","0F5CAN","Z01","8","0","1,142857143","0"
"RS9211","PRBZ","CB","0F4CAN","Z01","205","0","1,394557823","0"
"RS9211","PRBZ","CA","000727","Z01","16","2","0,533333333","0,222222222"
"RS9211","PRBZ","CA","000729","Z01","12","6","0,244897959","0,12"
"RS9211","PRBZ","CA","0F3CAN","Z01","522","0","1,63125","0"
"RS9830","SCTN","DO","016132","Z01","81","138","0,127559055","0,122775801"
"RS9830","SCTN","DO","016135","Z01","20","87","0,058139535","0,079090909"
"RS9830","SCTN","DO","014154","Z01","6","92","0,030150754","0,037383178"
"RS9830","SCTN","DO","014143","Z01","4","1","0,06779661","0,027777778"
"RS9830","SCTN","DO","014646","Z01","4","16","0,4","0,109589041"
"RS9830","SCTN","DO","016FPL","Z01","2","6","0,142857143","0,130434783"
"RS9830","SCTN","DO","014SIC","Z01","0","3","0","0,333333333"
"RS9830","SCTN","DO","014155","Z01","0","33","0","0,052715655"
"RS9830","SCTN","SA","013159","Z01","29","139","1,380952381","2,957446809"
"RS9830","SCTN","SA","013498","Z01","146","101","1,158730159","1,202380952"
"RS9830","SCTN","SA","013499","Z01","48","6","1,043478261","0,285714286"
"RS9830","SCTN","SA","012119","Z01","1","153","0,027777778","0,414634146"
"RS9830","SCTN","SA","098701","Z01","27","95","0,129186603","0,138483965"
"RS9830","SCTN","SN","016134","Z01","1","8","0,019230769","0,13559322"
"RS9830","SCTN","SN","016136","Z01","0","1","0","0,02173913"
"RS9830","SCTN","SN","016802","Z01","0","4","0","0,137931034"
"RS9830","SCTN","SL","016133","Z01","13","25","0,078787879","0,091575092"
"RS9830","SCTN","SL","016137","Z01","6","10","0,049586777","0,041152263"
"RS9830","SCTN","SL","014153","Z01","3","13","0,115384615","0,031026253"
"RS9830","SCTN","SL","014145","Z01","4","5","0,125","0,138888889"
"RS9830","SCTN","SL","016804","Z01","0","2","0","0,333333333"
"RS9830","PRTN","DI","0D0164","Z01","257","85","4,14516129","3,695652174"
"RS9830","PRTN","CD","0DE000","Z01","142","176","2,290322581","2,478873239"
"RS9830","PRTN","CD","057000","Z01","1461","1511","3,421545667","3,109053498"
"RS9830","PRTN","CC","0CE000","Z01","806","1082","2,172506739","2,060952381"
"RS9830","PRTN","CC","056000","Z01","397","573","2,815602837","2,229571984"
"RS9830","PRTN","CC","016192","Z01","155","0","3,69047619","0"
"RS9830","PRTN","CC","015191","Z01","300","21","2,5","4,2"
"RS9830","PRTN","CB","0BE000","Z01","934","1116","2,283618582","1,626822157"
"RS9830","PRTN","CB","054000","Z01","444","21","2,921052632","1"
"RS9830","PRTN","CA","053000","Z01","30","28","0,566037736","0,682926829"
"RS9830","PRTN","VF","042IS3","Z01","4","0","0,333333333","0"
"RS9830","PRTN","VF","040FA2","Z01","5","0","0,357142857","0"
"RS9830","PRTN","VF","040DA2","Z01","3","0","1,5","0"
"RS9830","PRTN","RP","000096","Z01","4","0","2","0"
"RS9830","PRTN","RI","0D0093","Z01","3","0","1","0"
"RS9830","PRTN","VD","0D0679","Z01","557","410","4,420634921","4,712643678"
"RS9203","RESA","DI","0D0I97","Z01","4","3","0,4","0,3"
"RS9203","RESA","DI","0D0164","Z01","29","27","0,483333333","0,369863014"
"RS9203","RESA","CD","052000","Z01","0","28","0","1,272727273"
"RS9203","RESA","CD","051000","Z01","158","232","0,619607843","1,154228856"
"RS9203","RESA","CD","050000","Z01","44","47","1,333333333","1,342857143"
"RS9203","RESA","CD","049000","Z01","404","497","1,518796992","2,199115044"
"RS9203","RESA","CD","048000","Z01","33","95","1,03125","1,93877551"
"RS9203","RESA","CC","045000","Z01","69","77","0,492857143","0,747572816"
"RS9203","RESA","CC","043000","Z01","32","26","1,230769231","2"
"RS9203","RESA","CC","042000","Z01","46","280","0,383333333","0,843373494"
"RS9203","RESA","CC","046580","Z01","2","0","2","0"
"RS9203","RESA","CC","045580","Z01","13","7","0,866666667","0,7"
"RS9203","RESA","CC","043581","Z01","4","0","0,666666667","0"
"RS9203","RESA","CC","042192","Z01","32","15","1,777777778","2,5"
"RS9203","RESA","CB","037000","Z01","11","2","0,35483871","0,222222222"
"RS9203","RESA","CB","036000","Z01","9","19","0,147540984","0,95"
"RS9203","RESA","CB","034000","Z01","4","90","0,061538462","0,45"
