"Istituzione","Contratto","Categoria","Qualifica","Causale Cessazione","Uomini","Donne"
"U9667","SSNA","SV","S16022","C18","2","3"
"U9667","SSNA","SF","S18922","C18","0","1"
"U9667","SSNA","SF","S16019","C18","7","66"
"U9667","SSNA","SF","S14E51","C18","1","3"
"U9667","SSNA","LP","P16006","C18","1","0"
"U9667","SSNA","LT","T16024","C18","2","7"
"U9667","SSNA","LT","T16026","C18","7","0"
"U9667","SSNA","LT","T14007","C18","12","2"
"U9667","SSNA","LT","T14063","C18","1","0"
"U9667","SSNA","LT","T14E59","C18","38","4"
"U9667","SSNA","LT","T13059","C18","24","7"
"U9667","SSNA","LT","T13660","C18","23","232"
"U9667","SSNA","LT","T12057","C18","26","47"
"U9667","SSNA","LT","T12058","C18","0","12"
"U9667","SSNA","LT","T11008","C18","17","163"
"U9667","SSNA","LA","A18029","C18","6","13"
"U9667","SSNA","LA","A16028","C18","7","22"
"U9667","SSNA","LA","A14005","C18","10","108"
"U9667","SSNA","LA","A13018","C18","2","51"
"U9667","SSNA","LA","A12017","C18","1","13"
"U9667","SSNA","DG","0D0482","C18","1","0"
"U12384","SSNA","MD","SD0035","C18","2","0"
"U12384","SSNA","SI","S16020","C18","2","5"
"U12384","SSNA","ST","S16021","C18","0","1"
"U12384","SSNA","LT","T16026","C18","1","0"
"U12384","SSNA","LT","T13059","C18","1","0"
"U9666","SSNA","MD","SD0E33","C18","16","0"
"U9666","SSNA","MD","SD0N33","C18","3","1"
"U9666","SSNA","MD","SD0E34","C18","20","9"
"U9666","SSNA","MD","SD0N34","C18","6","0"
"U9666","SSNA","MD","SD0035","C18","54","98"
"U9666","SSNA","MD","SD0036","C18","20","9"
"U9666","SSNA","DS","SD0E39","C18","0","1"
"U9666","SSNA","DS","SD0A38","C18","0","4"
"U9666","SSNA","DS","SD0A12","C18","0","5"
"U9666","SSNA","DS","SD0E15","C18","1","0"
"U9666","SSNA","DS","SD0A65","C18","2","5"
"U9666","SSNA","DS","SD0064","C18","0","1"
"U9666","SSNA","DS","SD0483","C18","0","2"
"U9666","SSNA","DP","PD0046","C18","1","0"
"U9666","SSNA","DA","AD0032","C18","1","2"
"U9666","SSNA","DA","AD0A31","C18","0","2"
"U9666","SSNA","SI","S18023","C18","35","229"
"U9666","SSNA","SI","S16020","C18","60","361"
"U9666","SSNA","SI","S14E52","C18","7","25"
"U9666","SSNA","ST","S18920","C18","8","15"
"U9666","SSNA","ST","S16021","C18","28","47"
"U9666","SSNA","SV","S18921","C18","0","3"
"U9666","SSNA","SV","S16022","C18","0","5"
"U9666","SSNA","SF","S18922","C18","1","9"
"U9666","SSNA","SF","S16019","C18","6","37"
"U9666","SSNA","SF","S14E51","C18","2","2"
"U9666","SSNA","LT","T18025","C18","1","1"
"U9666","SSNA","LT","T16024","C18","0","4"
"U9666","SSNA","LT","T16026","C18","4","0"
"U9666","SSNA","LT","T14007","C18","1","0"
"U9666","SSNA","LT","T14063","C18","4","0"
"U9666","SSNA","LT","T14E59","C18","14","4"
"U9666","SSNA","LT","T13059","C18","54","24"
"U9666","SSNA","LT","T13660","C18","16","92"
"U9666","SSNA","LT","T12057","C18","18","111"
"U9666","SSNA","LT","T12058","C18","0","6"
"U9666","SSNA","LT","T11008","C18","3","10"
"U9666","SSNA","LA","A18029","C18","3","4"
"U9666","SSNA","LA","A16028","C18","7","12"
"U9666","SSNA","LA","A14005","C18","5","64"
"U9666","SSNA","LA","A13018","C18","5","16"
"U9666","SSNA","LA","A12017","C18","4","15"
"U9686","SSNA","MD","SD0E33","C18","8","4"
"U9686","SSNA","MD","SD0N33","C18","4","0"
"U9686","SSNA","MD","SD0E34","C18","36","15"
"U9686","SSNA","MD","SD0N34","C18","7","0"
"U9686","SSNA","MD","SD0035","C18","140","188"
"U9686","SSNA","MD","SD0036","C18","23","7"
"U9686","SSNA","MD","SD0597","C18","2","0"
"U9686","SSNA","DS","SD0E39","C18","1","0"
"U9686","SSNA","DS","SD0A38","C18","3","3"
"U9686","SSNA","DS","SD0E12","C18","1","1"
"U9686","SSNA","DS","SD0A12","C18","1","11"
"U9686","SSNA","DS","SD0E42","C18","1","0"
"U9686","SSNA","DS","SD0E41","C18","0","1"
"U9686","SSNA","DS","SD0A41","C18","1","4"
"U9686","SSNA","DS","SD0E65","C18","2","0"
"U9686","SSNA","DS","SD0A65","C18","1","8"
"U9686","SSNA","DS","SD0483","C18","0","1"
"U9686","SSNA","DP","PD0S45","C18","1","0"
"U9686","SSNA","DP","PD0A45","C18","1","1"
"U9686","SSNA","DP","PD0004","C18","1","0"
"U9686","SSNA","DA","AD0032","C18","5","1"
"U9686","SSNA","DA","AD0S31","C18","1","2"
"U9686","SSNA","DA","AD0A31","C18","2","3"
"U9686","SSNA","SI","S18023","C18","15","53"
"U9686","SSNA","SI","S16020","C18","202","886"
"U9686","SSNA","SI","S14E52","C18","7","25"
"U9686","SSNA","SI","S13052","C18","0","5"
"U9686","SSNA","ST","S18920","C18","2","4"
"U9686","SSNA","ST","S16021","C18","63","115"
"U9686","SSNA","SV","S18921","C18","0","1"
"U9686","SSNA","SV","S16022","C18","2","2"
"U9686","SSNA","SF","S18922","C18","0","1"
"U9686","SSNA","SF","S16019","C18","7","53"
"U9686","SSNA","LP","P16006","C18","2","0"
"U9686","SSNA","LT","T16024","C18","1","8"
"U9686","SSNA","LT","T16026","C18","9","3"
"U9686","SSNA","LT","T14007","C18","8","0"
"U9686","SSNA","LT","T14063","C18","7","0"
"U9686","SSNA","LT","T14E59","C18","27","0"
"U9686","SSNA","LT","T13059","C18","23","5"
"U9686","SSNA","LT","T13660","C18","45","169"
"U9686","SSNA","LT","T12057","C18","51","145"
"U9686","SSNA","LT","T12058","C18","0","16"
"U9686","SSNA","LT","T11008","C18","5","8"
"U9686","SSNA","LA","A18029","C18","1","7"
"U9686","SSNA","LA","A16028","C18","7","38"
"U9686","SSNA","LA","A14005","C18","15","120"
"U9686","SSNA","LA","A13018","C18","6","16"
"U9686","SSNA","LA","A12017","C18","15","41"
"U9686","SSNA","LA","A11030","C18","1","0"
"U9686","SSNA","DG","0D0097","C18","0","1"
"U9686","SSNA","DG","0D0482","C18","1","0"
"U9658","SSNA","MD","SD0E33","C18","6","4"
"U9658","SSNA","MD","SD0E34","C18","13","15"
"U9658","SSNA","MD","SD0035","C18","13","26"
"U9658","SSNA","MD","SD0036","C18","1","1"
"U9658","SSNA","MV","SD0E74","C18","3","1"
"U9658","SSNA","MV","SD0E73","C18","3","2"
"U9658","SSNA","MV","SD0A73","C18","10","3"
"U9658","SSNA","MV","SD0072","C18","1","0"
"U9658","SSNA","DS","SD0E38","C18","0","1"
"U9658","SSNA","DS","SD0A38","C18","0","1"
"U9658","SSNA","DS","SD0A15","C18","0","1"
"U9658","SSNA","DS","SD0E66","C18","1","1"
"U9658","SSNA","DS","SD0E65","C18","4","4"
"U9658","SSNA","DS","SD0N65","C18","1","0"
"U9658","SSNA","DS","SD0A65","C18","2","19"
"U9658","SSNA","DS","SD0604","C18","0","1"
"U9658","SSNA","DS","SD0483","C18","1","2"
"U9658","SSNA","DP","PD0046","C18","1","0"
"U9658","SSNA","DP","PD0S45","C18","1","0"
"U9658","SSNA","DP","PD0A45","C18","2","0"
"U9658","SSNA","DP","PD0004","C18","1","0"
"U9658","SSNA","DT","TD0S01","C18","1","1"
"U9658","SSNA","DT","TD0A01","C18","0","1"
"U9658","SSNA","DT","TD0609","C18","0","1"
"U9658","SSNA","DA","AD0032","C18","0","2"
"U9658","SSNA","DA","AD0S31","C18","2","1"
"U9658","SSNA","DA","AD0A31","C18","2","4"
"U9658","SSNA","DA","AD0612","C18","0","1"
"U9658","SSNA","SI","S18023","C18","2","9"
"U9658","SSNA","SI","S16020","C18","19","134"
"U9658","SSNA","SI","S14E52","C18","0","3"
"U9658","SSNA","SV","S18921","C18","8","4"
"U9658","SSNA","SV","S16022","C18","55","66"
"U9658","SSNA","SF","S18922","C18","0","4"
"U9658","SSNA","SF","S16019","C18","14","70"
"U9658","SSNA","LT","T18025","C18","0","1"
"U9658","SSNA","LT","T16024","C18","2","50"
"U9658","SSNA","LT","T16026","C18","5","4"
"U9658","SSNA","LT","T14007","C18","3","1"
"U9658","SSNA","LT","T14063","C18","4","0"
"U9658","SSNA","LT","T14E59","C18","3","2"
"U9658","SSNA","LT","T13059","C18","18","10"
"U9658","SSNA","LT","T13660","C18","11","70"
"U9658","SSNA","LT","T12057","C18","20","28"
"U9658","SSNA","LT","T12058","C18","1","9"
"U9658","SSNA","LT","T11008","C18","1","1"
"U9658","SSNA","LA","A18029","C18","1","2"
"U9658","SSNA","LA","A16028","C18","6","27"
"U9658","SSNA","LA","A14005","C18","15","156"
"U9658","SSNA","LA","A13018","C18","0","15"
"U9658","SSNA","LA","A12017","C18","16","44"
"U9658","SSNA","LA","A11030","C18","1","0"
"U9658","SSNA","DG","0D0097","C18","1","0"
"U9658","SSNA","DG","0D0482","C18","0","1"
"U9658","SSNA","DG","0D0163","C18","1","0"
"U9658","SSNA","DG","0D0484","C18","1","0"
"U12369","SSNA","MD","SD0035","C18","2","2"
"U12369","SSNA","SI","S18023","C18","0","1"
"U12369","SSNA","SI","S16020","C18","2","4"
"U12369","SSNA","ST","S16021","C18","0","1"
"U12369","SSNA","LT","T13660","C18","0","2"
"U12378","SSNA","MV","SD0A73","C18","0","1"
"U12378","SSNA","DS","SD0A38","C18","0","1"
"U12378","SSNA","DS","SD0A65","C18","0","1"
"U12378","SSNA","SV","S16022","C18","1","0"
"U12378","SSNA","SF","S16019","C18","0","2"
"U12378","SSNA","LA","A14005","C18","0","3"
"U9679","SSNA","MD","SD0E33","C18","38","6"
"U9679","SSNA","MD","SD0N33","C18","5","0"
"U9679","SSNA","MD","SD0E34","C18","31","19"
"U9679","SSNA","MD","SD0N34","C18","2","0"
"U9679","SSNA","MD","SD0035","C18","149","215"
"U9679","SSNA","MD","SD0036","C18","23","5"
"U9679","SSNA","DS","SD0E38","C18","0","2"
"U9679","SSNA","DS","SD0A38","C18","1","7"
"U9679","SSNA","DS","SD0600","C18","1","0"
"U9679","SSNA","DS","SD0E12","C18","0","1"
"U9679","SSNA","DS","SD0A12","C18","0","4"
"U9679","SSNA","DS","SD0E15","C18","1","0"
"U9679","SSNA","DS","SD0A15","C18","0","3"
"U9679","SSNA","DS","SD0A41","C18","1","0"
"U9679","SSNA","DS","SD0E65","C18","0","1"
"U9679","SSNA","DS","SD0A65","C18","4","8"
"U9679","SSNA","DS","SD0483","C18","0","1"
"U9679","SSNA","DP","PD0046","C18","1","1"
"U9679","SSNA","DP","PD0A45","C18","0","2"
"U9679","SSNA","DP","PD0S03","C18","1","0"
"U9679","SSNA","DT","TD0002","C18","1","0"
"U9679","SSNA","DT","TD0S01","C18","1","0"
"U9679","SSNA","DT","TD0A01","C18","0","1"
"U9679","SSNA","DA","AD0032","C18","2","2"
"U9679","SSNA","DA","AD0S31","C18","0","1"
"U9679","SSNA","DA","AD0A31","C18","0","1"
"U9679","SSNA","SI","S18023","C18","6","66"
"U9679","SSNA","SI","S16020","C18","244","1054"
"U9679","SSNA","SI","S14E52","C18","10","42"
"U9679","SSNA","SI","S13052","C18","1","2"
"U9679","SSNA","ST","S18920","C18","5","2"
"U9679","SSNA","ST","S16021","C18","63","111"
"U9679","SSNA","SV","S16022","C18","1","2"
"U9679","SSNA","SF","S18922","C18","1","3"
"U9679","SSNA","SF","S16019","C18","14","99"
"U9679","SSNA","SF","S14E51","C18","2","8"
"U9679","SSNA","SF","S13051","C18","0","1"
"U9679","SSNA","LT","T16024","C18","0","8"
"U9679","SSNA","LT","T18027","C18","0","1"
"U9679","SSNA","LT","T16026","C18","14","5"
"U9679","SSNA","LT","T14007","C18","5","0"
"U9679","SSNA","LT","T14063","C18","7","1"
"U9679","SSNA","LT","T14E59","C18","7","1"
"U9679","SSNA","LT","T13059","C18","52","10"
"U9679","SSNA","LT","T13660","C18","23","136"
"U9679","SSNA","LT","T12057","C18","25","89"
"U9679","SSNA","LT","T12058","C18","2","64"
"U9679","SSNA","LT","T11008","C18","2","10"
"U9679","SSNA","LA","A18029","C18","3","3"
"U9679","SSNA","LA","A16028","C18","11","35"
"U9679","SSNA","LA","A14005","C18","4","62"
"U9679","SSNA","LA","A13018","C18","14","85"
"U9679","SSNA","LA","A12017","C18","5","48"
"U9679","SSNA","LA","A11030","C18","0","2"
"U9679","SSNA","DG","0D0097","C18","1","0"
"U9679","SSNA","DG","0D0163","C18","0","1"
"U12370","SSNA","MD","SD0035","C18","2","3"
"U12370","SSNA","SI","S16020","C18","1","0"
"U12370","SSNA","SV","S16022","C18","1","0"
"U12370","SSNA","LT","T16024","C18","1","0"
"U12370","SSNA","LT","T16026","C18","1","0"
"U10049","SSNA","MD","SD0E33","C18","26","4"
"U10049","SSNA","MD","SD0E34","C18","63","30"
"U10049","SSNA","MD","SD0N34","C18","1","0"
"U10049","SSNA","MD","SD0035","C18","134","157"
"U10049","SSNA","MD","SD0036","C18","10","4"
"U10049","SSNA","DS","SD0E39","C18","0","2"
"U10049","SSNA","DS","SD0E38","C18","1","1"
"U10049","SSNA","DS","SD0E12","C18","0","1"
"U10049","SSNA","DS","SD0A12","C18","1","5"
"U10049","SSNA","DS","SD0601","C18","0","1"
"U10049","SSNA","DS","SD0E65","C18","0","1"
"U10049","SSNA","DS","SD0A65","C18","1","7"
"U10049","SSNA","DS","SD0483","C18","1","0"
"U10049","SSNA","DP","PD0S09","C18","1","0"
"U10049","SSNA","DP","PD0004","C18","1","0"
"U10049","SSNA","DP","PD0S03","C18","1","0"
"U10049","SSNA","DA","AD0032","C18","1","1"
"U10049","SSNA","DA","AD0A31","C18","2","1"
"U10049","SSNA","DA","AD0612","C18","0","1"
"U10049","SSNA","SI","S18023","C18","6","68"
"U10049","SSNA","SI","S16020","C18","168","890"
"U10049","SSNA","SI","S14E52","C18","2","32"
"U10049","SSNA","SI","S13052","C18","2","0"
"U10049","SSNA","ST","S18920","C18","4","4"
"U10049","SSNA","ST","S16021","C18","42","92"
"U10049","SSNA","SV","S18921","C18","2","0"
"U10049","SSNA","SV","S16022","C18","1","0"
"U10049","SSNA","SF","S18922","C18","3","1"
"U10049","SSNA","SF","S16019","C18","11","87"
"U10049","SSNA","SF","S14E51","C18","9","3"
"U10049","SSNA","SF","S13051","C18","0","1"
"U10049","SSNA","LP","P16006","C18","1","0"
"U10049","SSNA","LT","T16024","C18","0","5"
"U10049","SSNA","LT","T16026","C18","2","2"
"U10049","SSNA","LT","T14007","C18","22","3"
"U10049","SSNA","LT","T14E59","C18","22","5"
"U10049","SSNA","LT","T13059","C18","44","26"
"U10049","SSNA","LT","T13660","C18","20","140"
"U10049","SSNA","LT","T12057","C18","81","90"
"U10049","SSNA","LT","T12058","C18","5","15"
"U10049","SSNA","LT","T11008","C18","15","99"
"U10049","SSNA","LA","A18029","C18","0","2"
"U10049","SSNA","LA","A16028","C18","7","16"
"U10049","SSNA","LA","A14005","C18","8","42"
"U10049","SSNA","LA","A13018","C18","13","57"
"U10049","SSNA","LA","A12017","C18","1","7"
"U10049","SSNA","DG","0D0097","C18","0","1"
"U10049","SSNA","DG","0D0482","C18","1","0"
"U10049","SSNA","DG","0D0163","C18","0","1"
"U9660","SSNA","MD","SD0E33","C18","6","6"
"U9660","SSNA","MD","SD0E34","C18","12","10"
"U9660","SSNA","MD","SD0035","C18","18","31"
"U9660","SSNA","MD","SD0597","C18","0","1"
"U9660","SSNA","MV","SD0E74","C18","3","0"
"U9660","SSNA","MV","SD0E73","C18","5","3"
"U9660","SSNA","MV","SD0A73","C18","21","4"
"U9660","SSNA","MV","SD0072","C18","1","0"
"U9660","SSNA","DS","SD0E39","C18","0","2"
"U9660","SSNA","DS","SD0A38","C18","0","3"
"U9660","SSNA","DS","SD0A12","C18","0","1"
"U9660","SSNA","DS","SD0A15","C18","0","1"
"U9660","SSNA","DS","SD0E66","C18","1","0"
"U9660","SSNA","DS","SD0E65","C18","1","0"
"U9660","SSNA","DS","SD0A65","C18","3","20"
"U9660","SSNA","DS","SD0483","C18","2","0"
"U9660","SSNA","DP","PD0010","C18","1","0"
"U9660","SSNA","DP","PD0A45","C18","4","0"
"U9660","SSNA","DP","PD0606","C18","0","1"
"U9660","SSNA","DP","PD0S03","C18","1","0"
"U9660","SSNA","DT","TD0S01","C18","0","1"
"U9660","SSNA","DT","TD0S67","C18","0","1"
"U9660","SSNA","DA","AD0032","C18","0","2"
"U9660","SSNA","DA","AD0S31","C18","1","1"
"U9660","SSNA","DA","AD0A31","C18","1","0"
"U9660","SSNA","SI","S18023","C18","2","14"
"U9660","SSNA","SI","S16020","C18","4","85"
"U9660","SSNA","SI","S14E52","C18","0","2"
"U9660","SSNA","ST","S16021","C18","0","2"
"U9660","SSNA","SV","S18921","C18","9","0"
"U9660","SSNA","SV","S16022","C18","40","18"
"U9660","SSNA","SF","S16019","C18","2","11"
"U9660","SSNA","LT","T18025","C18","1","2"
"U9660","SSNA","LT","T16024","C18","1","36"
"U9660","SSNA","LT","T16026","C18","1","3"
"U9660","SSNA","LT","T14007","C18","6","3"
"U9660","SSNA","LT","T13059","C18","5","1"
"U9660","SSNA","LT","T12057","C18","16","5"
"U9660","SSNA","LT","T11008","C18","0","2"
"U9660","SSNA","LA","A18029","C18","1","2"
"U9660","SSNA","LA","A16028","C18","7","24"
"U9660","SSNA","LA","A14005","C18","15","75"
"U9660","SSNA","LA","A13018","C18","2","20"
"U9660","SSNA","LA","A12017","C18","7","27"
"U9660","SSNA","LA","A11030","C18","1","0"
"U9660","SSNA","DG","0D0482","C18","1","0"
"U9660","SSNA","PC","000061","C18","1","0"
"U12362","SSNA","MD","SD0035","C18","0","2"
"U12362","SSNA","SI","S16020","C18","3","8"
"U12362","SSNA","ST","S16021","C18","1","0"
"U12377","SSNA","MD","SD0E33","C18","0","1"
"U12377","SSNA","MD","SD0035","C18","4","1"
"U12377","SSNA","DT","TD0S67","C18","0","1"
"U12377","SSNA","DA","AD0A31","C18","1","0"
"U12377","SSNA","SI","S18023","C18","0","1"
"U12377","SSNA","LT","T16024","C18","0","1"
"U12377","SSNA","LA","A14005","C18","0","4"
"U12377","SSNA","LA","A12017","C18","0","1"
"U12377","SSNA","PC","000061","C18","1","0"
"J8633","SSNA","SI","S16020","C18","7","11"
"J8633","SSNA","ST","S16021","C18","2","0"
"J8633","SSNA","LT","T14E59","C18","1","0"
"J8633","SSNA","LT","T13660","C18","2","2"
"U10182","SSNA","MD","SD0E33","C18","27","4"
"U10182","SSNA","MD","SD0E34","C18","39","9"
"U10182","SSNA","MD","SD0N34","C18","2","1"
"U10182","SSNA","MD","SD0035","C18","122","103"
"U10182","SSNA","MD","SD0036","C18","6","3"
"U10182","SSNA","MD","SD0597","C18","1","0"
"U10182","SSNA","MO","SD0E48","C18","1","0"
"U10182","SSNA","MO","SD0A48","C18","0","1"
"U10182","SSNA","MO","SD0047","C18","1","0"
"U10182","SSNA","DS","SD0E39","C18","0","1"
"U10182","SSNA","DS","SD0E38","C18","1","1"
"U10182","SSNA","DS","SD0A38","C18","0","2"
"U10182","SSNA","DS","SD0E12","C18","2","0"
"U10182","SSNA","DS","SD0A12","C18","0","7"
"U10182","SSNA","DS","SD0E41","C18","1","0"
"U10182","SSNA","DS","SD0A41","C18","1","1"
"U10182","SSNA","DS","SD0E65","C18","0","1"
"U10182","SSNA","DS","SD0A65","C18","1","12"
"U10182","SSNA","DS","SD0483","C18","0","2"
"U10182","SSNA","DP","PD0S45","C18","1","0"
"U10182","SSNA","DP","PD0A45","C18","1","0"
"U10182","SSNA","DA","AD0032","C18","2","2"
"U10182","SSNA","DA","AD0A31","C18","0","1"
"U10182","SSNA","SI","S18023","C18","2","40"
"U10182","SSNA","SI","S16020","C18","111","900"
"U10182","SSNA","SI","S14E52","C18","9","79"
"U10182","SSNA","SI","S13052","C18","0","10"
"U10182","SSNA","ST","S18920","C18","6","2"
"U10182","SSNA","ST","S16021","C18","43","78"
"U10182","SSNA","SV","S16022","C18","0","1"
"U10182","SSNA","SF","S18922","C18","0","1"
"U10182","SSNA","SF","S16019","C18","14","103"
"U10182","SSNA","SF","S14E51","C18","0","5"
"U10182","SSNA","LT","T16024","C18","0","5"
"U10182","SSNA","LT","T18027","C18","2","0"
"U10182","SSNA","LT","T16026","C18","4","1"
"U10182","SSNA","LT","T14007","C18","16","0"
"U10182","SSNA","LT","T14063","C18","5","1"
"U10182","SSNA","LT","T14E59","C18","16","1"
"U10182","SSNA","LT","T13059","C18","165","6"
"U10182","SSNA","LT","T13660","C18","30","135"
"U10182","SSNA","LT","T12057","C18","53","38"
"U10182","SSNA","LT","T12058","C18","4","20"
"U10182","SSNA","LT","T11008","C18","76","196"
"U10182","SSNA","LA","A18029","C18","3","6"
"U10182","SSNA","LA","A16028","C18","11","22"
"U10182","SSNA","LA","A14005","C18","20","71"
"U10182","SSNA","LA","A13018","C18","9","32"
"U10182","SSNA","LA","A12017","C18","11","33"
"U10182","SSNA","LA","A11030","C18","5","5"
"U9663","SSNA","MD","SD0E33","C18","4","0"
"U9663","SSNA","MD","SD0E34","C18","5","11"
"U9663","SSNA","MD","SD0035","C18","6","8"
"U9663","SSNA","MD","SD0036","C18","0","1"
"U9663","SSNA","MV","SD0E74","C18","2","0"
"U9663","SSNA","MV","SD0E73","C18","4","0"
"U9663","SSNA","MV","SD0A73","C18","13","4"
"U9663","SSNA","DS","SD0E39","C18","0","1"
"U9663","SSNA","DS","SD0A38","C18","1","0"
"U9663","SSNA","DS","SD0A12","C18","0","1"
"U9663","SSNA","DS","SD0A15","C18","1","0"
"U9663","SSNA","DS","SD0E42","C18","1","0"
"U9663","SSNA","DS","SD0E66","C18","1","1"
"U9663","SSNA","DS","SD0E65","C18","3","2"
"U9663","SSNA","DS","SD0A65","C18","0","9"
"U9663","SSNA","DS","SD0483","C18","1","0"
"U9663","SSNA","DP","PD0046","C18","1","0"
"U9663","SSNA","DP","PD0A45","C18","1","0"
"U9663","SSNA","DP","PD0004","C18","1","0"
"U9663","SSNA","DA","AD0032","C18","1","4"
"U9663","SSNA","SI","S18023","C18","0","5"
"U9663","SSNA","SI","S16020","C18","0","55"
"U9663","SSNA","ST","S18920","C18","1","0"
"U9663","SSNA","ST","S16021","C18","0","4"
"U9663","SSNA","SV","S18921","C18","14","4"
"U9663","SSNA","SV","S16022","C18","17","8"
"U9663","SSNA","SF","S18922","C18","0","1"
"U9663","SSNA","SF","S16019","C18","3","14"
"U9663","SSNA","LT","T18025","C18","1","2"
"U9663","SSNA","LT","T16024","C18","1","17"
"U9663","SSNA","LT","T16026","C18","2","0"
"U9663","SSNA","LT","T14007","C18","2","0"
"U9663","SSNA","LT","T14063","C18","1","1"
"U9663","SSNA","LT","T13059","C18","3","0"
"U9663","SSNA","LT","T12057","C18","0","3"
"U9663","SSNA","LA","A18029","C18","2","16"
"U9663","SSNA","LA","A16028","C18","5","37"
"U9663","SSNA","LA","A14005","C18","6","36"
"U9663","SSNA","LA","A13018","C18","3","4"
"U9663","SSNA","LA","A12017","C18","8","4"
"U9663","SSNA","LA","A11030","C18","0","2"
"U9663","SSNA","DG","0D0482","C18","0","1"
"U12356","SSNA","MD","SD0035","C18","1","4"
"U12356","SSNA","SI","S16020","C18","1","3"
"U12356","SSNA","ST","S16021","C18","0","1"
"U12356","SSNA","SF","S16019","C18","1","1"
"U12356","SSNA","LT","T13059","C18","1","0"
"U12356","SSNA","LT","T13660","C18","0","1"
"U12356","SSNA","LA","A14005","C18","0","1"
"U12356","SSNA","LA","A13018","C18","0","1"
"U12356","SSNA","LA","A12017","C18","0","2"
"U12383","SSNA","MD","SD0E33","C18","1","1"
"U12383","SSNA","MD","SD0035","C18","0","1"
"U12383","SSNA","DS","SD0E65","C18","1","2"
"U12383","SSNA","DP","PD0A45","C18","1","0"
"U12383","SSNA","SI","S18023","C18","0","1"
"U12383","SSNA","SI","S16020","C18","0","4"
"U12383","SSNA","SV","S16022","C18","0","1"
"U12383","SSNA","SF","S16019","C18","0","3"
"U12383","SSNA","LT","T16024","C18","0","5"
"U12383","SSNA","LA","A18029","C18","1","1"
"U12383","SSNA","LA","A14005","C18","0","1"
"U12383","SSNA","LA","A13018","C18","2","1"
"U9690","SSNA","MD","SD0E33","C18","31","6"
"U9690","SSNA","MD","SD0N33","C18","3","0"
"U9690","SSNA","MD","SD0E34","C18","34","9"
"U9690","SSNA","MD","SD0N34","C18","3","0"
"U9690","SSNA","MD","SD0035","C18","179","185"
"U9690","SSNA","MD","SD0036","C18","22","4"
"U9690","SSNA","MD","SD0597","C18","1","0"
"U9690","SSNA","DS","SD0E39","C18","0","1"
"U9690","SSNA","DS","SD0E38","C18","0","1"
"U9690","SSNA","DS","SD0A38","C18","0","5"
"U9690","SSNA","DS","SD0A12","C18","2","8"
"U9690","SSNA","DS","SD0E42","C18","1","0"
"U9690","SSNA","DS","SD0A41","C18","1","5"
"U9690","SSNA","DS","SD0E65","C18","1","0"
"U9690","SSNA","DS","SD0A65","C18","0","4"
"U9690","SSNA","DS","SD0604","C18","0","1"
"U9690","SSNA","DS","SD0483","C18","1","1"
"U9690","SSNA","DP","PD0046","C18","2","0"
"U9690","SSNA","DP","PD0S45","C18","1","0"
"U9690","SSNA","DP","PD0A45","C18","0","1"
"U9690","SSNA","DT","TD0002","C18","1","0"
"U9690","SSNA","DT","TD0A01","C18","0","1"
"U9690","SSNA","DT","TD0A67","C18","1","0"
"U9690","SSNA","DA","AD0032","C18","3","2"
"U9690","SSNA","DA","AD0A31","C18","2","0"
"U9690","SSNA","DA","AD0612","C18","2","0"
"U9690","SSNA","SI","S18023","C18","7","76"
"U9690","SSNA","SI","S16020","C18","220","1005"
"U9690","SSNA","SI","S14056","C18","5","11"
"U9690","SSNA","SI","S14E52","C18","0","12"
"U9690","SSNA","SI","S13052","C18","0","1"
"U9690","SSNA","ST","S18920","C18","1","6"
"U9690","SSNA","ST","S16021","C18","60","123"
"U9690","SSNA","SV","S16022","C18","0","3"
"U9690","SSNA","SF","S18922","C18","3","5"
"U9690","SSNA","SF","S16019","C18","20","99"
"U9690","SSNA","SF","S14E51","C18","1","2"
"U9690","SSNA","LP","P16006","C18","2","0"
"U9690","SSNA","LT","T18025","C18","0","1"
"U9690","SSNA","LT","T16024","C18","1","6"
"U9690","SSNA","LT","T18027","C18","1","0"
"U9690","SSNA","LT","T16026","C18","19","5"
"U9690","SSNA","LT","T14007","C18","5","1"
"U9690","SSNA","LT","T14E59","C18","36","0"
"U9690","SSNA","LT","T13059","C18","94","22"
"U9690","SSNA","LT","T13660","C18","47","276"
"U9690","SSNA","LT","T12057","C18","11","25"
"U9690","SSNA","LT","T12058","C18","9","40"
"U9690","SSNA","LT","T11008","C18","13","107"
"U9690","SSNA","LA","A18029","C18","3","13"
"U9690","SSNA","LA","A16028","C18","11","39"
"U9690","SSNA","LA","A14005","C18","18","145"
"U9690","SSNA","LA","A13018","C18","10","30"
"U9690","SSNA","LA","A12017","C18","3","29"
"U9690","SSNA","DG","0D0097","C18","1","0"
"U9690","SSNA","DG","0D0163","C18","1","0"
"U9661","SSNA","MD","SD0E33","C18","4","8"
"U9661","SSNA","MD","SD0E34","C18","7","9"
"U9661","SSNA","MD","SD0035","C18","15","30"
"U9661","SSNA","MD","SD0036","C18","2","0"
"U9661","SSNA","MV","SD0E74","C18","3","0"
"U9661","SSNA","MV","SD0E73","C18","4","1"
"U9661","SSNA","MV","SD0A73","C18","21","6"
"U9661","SSNA","DS","SD0E39","C18","1","0"
"U9661","SSNA","DS","SD0A38","C18","1","1"
"U9661","SSNA","DS","SD0E12","C18","0","1"
"U9661","SSNA","DS","SD0A12","C18","1","1"
