"Istituzione","Contratto","Categoria","Qualifica","Comandati Distaccati Uomini","ComandatiDistaccatiDonne","Fuori Ruolo Uomini","Fuori Ruolo Donne","Comandati Distaccati Estero Uomini","Comandati Distaccati Estero Donne","Fuori Ruolo Estero Uomini","Fuori Ruolo Estero Donne","Convenzioni Uomini","Convenzioni Donne","Convenzioni Estero Uomini","Convenzioni Estero Donne","Esoneri Uomini","Esoneri Donne","Esoneri Interno 70% Uomini","Esoneri Interno 70% Donne"
"C3480","RALN","CD","052487","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"C3615","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C3615","RALN","CD","052486","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C3615","RALN","CD","051489","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C4462","RALN","CD","0D6A00","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C4462","RALN","CD","052487","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C4462","RALN","CD","057000","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
"C4661","RALN","FP","0D0103","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C4661","RALN","CD","057000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C962","RALN","FP","0D0102","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C962","RALN","CD","0D6A00","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C5531","RALN","CD","052486","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5531","RALN","CC","042000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5591","RALN","DI","0D0164","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"C5611","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C5611","RALN","CD","052487","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C6214","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C6284","RALN","CB","038490","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C7277","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C7277","RALN","CD","051489","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C7277","RALN","CD","058000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"D8309","EN60","LI","0000ND","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IP10611","RALN","CD","051489","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IP10611","RALN","CD","050000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IP10611","RALN","CD","049000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IP10696","RALN","CC","043000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IP10696","RALN","CC","042000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U11894","SSNA","MD","SD0E33","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"U11894","SSNA","MD","SD0E34","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U11894","SSNA","MD","SD0035","13","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U11894","SSNA","MV","SD0072","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U11894","SSNA","DS","SD0E38","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U11894","SSNA","DS","SD0A38","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U11894","SSNA","DS","SD0A12","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"U11894","SSNA","DS","SD0A41","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U11894","SSNA","DS","SD0483","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U11894","SSNA","DP","PD0A45","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"U11894","SSNA","DA","AD0A31","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"U11894","SSNA","SI","S18023","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U11894","SSNA","SI","S16020","8","59","0","0","1","3","0","0","0","0","0","0","0","0","0","0"
"U11894","SSNA","ST","S18920","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U11894","SSNA","ST","S16021","4","17","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"U11894","SSNA","SV","S16022","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U11894","SSNA","SF","S16019","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"U11894","SSNA","LT","T18025","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U11894","SSNA","LT","T16024","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U11894","SSNA","LT","T14063","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U11894","SSNA","LT","T13059","0","0","0","0","15","2","0","0","0","0","0","0","0","0","0","0"
"U11894","SSNA","LT","T13660","4","12","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"U11894","SSNA","LT","T12057","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"U11894","SSNA","LA","A18029","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U11894","SSNA","LA","A16028","0","8","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"U11894","SSNA","LA","A14005","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"U11894","SSNA","LA","A13018","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"U11894","SSNA","LA","A12017","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"V9770","RALN","CC","042000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5897","AFAM","PR","018P01","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0"
"C5897","RALN","FP","0D0102","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C5897","RALN","CD","0D6A00","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"C5897","RALN","CD","052486","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C5897","RALN","CD","050000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5897","RALN","CD","049000","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"C5897","RALN","CC","043000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"C5897","RALN","CC","042000","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
"C5897","RALN","CC","056000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"C5897","RALN","CB","0B7A00","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"C5897","RALN","CB","034000","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"C5897","RALN","DI","0D0164","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"P9097","RALN","FP","0D0102","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"P9097","RALN","CD","0D6A00","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"P9097","RALN","CD","052486","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"P9097","RALN","CD","051488","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"P9097","RALN","CD","051489","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"P9097","RALN","CD","050000","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"P9097","RALN","CD","049000","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0"
"P9097","RALN","CD","057000","0","1","0","0","0","1","0","0","2","20","0","0","0","0","0","0"
"P9097","RALN","CC","045000","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0"
"P9097","RALN","CC","042000","0","0","0","0","1","2","0","0","0","7","0","0","0","0","0","0"
"P9097","RALN","CC","056000","3","0","0","0","0","0","0","0","1","10","0","0","0","0","0","0"
"P9097","RALN","CB","0B7A00","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"P9097","RALN","CB","037492","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"P9097","RALN","CB","036494","0","0","0","0","0","1","0","0","1","5","0","0","0","0","0","0"
"P9097","RALN","CB","055000","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"P9097","RALN","CB","032000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"P9097","RALN","CB","054000","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"P9097","RALN","DI","0D0164","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"P9097","RALN","DI","0D0165","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"C358","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C358","RALN","CD","0D6A00","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"C358","RALN","CD","057000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C358","RALN","CC","043000","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"C358","RALN","CC","056000","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"C358","RALN","CB","036494","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"IP12417","RALN","CB","036494","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C2916","RALN","FP","0D0102","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C2916","RALN","CD","0D6A00","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C2916","RALN","CD","052487","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C2916","RALN","CD","057000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C2916","RALN","CC","046000","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C2916","RALN","CC","042000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C2916","RALN","CB","0B7A00","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C2916","RALN","CB","037493","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C2916","RALN","CB","036495","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"UC10784","RALN","CC","043000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1835","RALN","FP","0D0102","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C659","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C659","RALN","CD","0D6A00","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"C659","RALN","CD","051488","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C659","RALN","CD","058000","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"C659","RALN","CC","045000","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C661","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C661","RALN","CD","052487","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"C661","RALN","CC","043000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C661","RALN","CB","038490","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"C661","RALN","CB","055000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C1152","RALN","FP","0D0102","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C1152","RALN","CC","043000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"PA12204","RALN","CD","050000","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"PA12204","RALN","CD","057000","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"PA12204","RALN","CC","046000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"C5977","RALN","FP","0D0102","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C1782","RALN","FP","0D0102","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C1782","RALN","CB","036494","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C7142","RALN","FP","0D0102","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"C2232","RALN","CD","0D6A00","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C2232","RALN","CC","042000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"C2232","RALN","CC","056000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C2669","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C2669","RALN","CD","051488","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"C3219","RALN","FP","0D0103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"C3219","RALN","CC","042000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C3219","RALN","CB","038490","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"C3934","RALN","FP","0D0103","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C3934","RALN","CD","0D6A00","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"C3934","RALN","CD","0D6000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"C3934","RALN","CC","043000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C3934","RALN","CC","042000","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C3934","RALN","CC","056000","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"C3934","RALN","CB","037493","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C3934","RALN","CB","036495","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C3934","RALN","DI","0D0164","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"C3934","RALN","DI","0D0165","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"UC10643","RALN","FP","0D0103","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"UC10643","RALN","CD","0D6A00","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"UC10643","RALN","CD","0D6000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"UC10643","RALN","CD","052486","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"UC10643","RALN","CD","052487","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"UC10643","RALN","CD","051488","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"UC10643","RALN","CD","051489","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"UC10643","RALN","CD","058000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"UC10643","RALN","CD","050000","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"UC10643","RALN","CD","049000","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"UC10643","RALN","CC","046000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"UC10643","RALN","CC","045000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"UC10643","RALN","CC","043000","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"UC10643","RALN","CC","042000","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"UC10643","RALN","CC","056000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"UC10643","RALN","CB","0B7A00","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"UC10643","RALN","CB","038490","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"UC10643","RALN","CB","036494","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"UC10643","RALN","DI","0D0164","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C4173","RALN","FP","0D0103","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"C4173","RALN","CD","0D6000","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"C4173","RALN","CD","057000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"C4173","RALN","CC","043000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"C4173","RALN","CB","0B7A00","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C6677","RALN","CD","052486","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C6677","RALN","CD","049000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C6677","RALN","CC","045000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"ER12738","RALN","CD","0D6A00","0","0","0","0","1","2","0","0","0","0","1","5","0","0","0","0"
"ER12738","RALN","CD","0D6000","0","0","0","0","0","0","0","0","0","0","2","3","0","0","0","0"
"ER12738","RALN","CD","052486","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0"
"ER12738","RALN","CD","052487","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0"
"ER12738","RALN","CD","051488","0","0","0","0","1","0","0","0","0","0","2","4","0","0","0","0"
"ER12738","RALN","CD","051489","0","0","0","0","0","3","0","0","0","0","3","9","0","0","0","0"
"ER12738","RALN","CD","058000","0","0","0","0","0","0","0","0","0","0","2","8","0","0","0","0"
"ER12738","RALN","CD","050000","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0"
"ER12738","RALN","CD","049000","0","0","0","0","0","1","0","0","0","0","3","14","0","0","0","0"
"ER12738","RALN","CD","057000","0","0","0","0","0","0","0","0","0","0","9","45","0","0","0","0"
"ER12738","RALN","CC","046000","0","0","0","0","3","4","0","0","0","0","2","20","0","0","0","0"
"ER12738","RALN","CC","045000","0","0","0","0","0","0","0","0","0","0","6","32","0","0","0","0"
"ER12738","RALN","CC","043000","0","0","0","0","1","3","0","0","0","0","3","13","0","0","0","0"
"ER12738","RALN","CC","042000","0","0","0","0","3","1","0","0","0","0","10","30","0","0","0","0"
"ER12738","RALN","CC","056000","0","0","0","0","0","1","0","0","0","0","6","55","0","0","0","0"
"ER12738","RALN","CB","0B7A00","0","0","0","0","1","2","0","0","0","0","7","27","0","0","0","0"
"ER12738","RALN","CB","0B7000","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"ER12738","RALN","CB","038490","0","0","0","0","0","0","0","0","0","0","4","1","0","0","0","0"
"ER12738","RALN","CB","038491","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"ER12738","RALN","CB","037492","0","0","0","0","0","0","0","0","0","0","2","4","0","0","0","0"
"ER12738","RALN","CB","037493","0","0","0","0","0","0","0","0","0","0","2","6","0","0","0","0"
"ER12738","RALN","CB","036494","0","0","0","0","2","3","0","0","0","0","1","5","0","0","0","0"
"ER12738","RALN","CB","036495","0","0","0","0","1","0","0","0","0","0","1","3","0","0","0","0"
"ER12738","RALN","CB","055000","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0"
"ER12738","RALN","CB","034000","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0"
"ER12738","RALN","CB","032000","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","0"
"ER12738","RALN","CB","054000","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0"
"ER12738","RALN","CA","0A5000","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"ER12738","RALN","CA","025000","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"ER12738","RALN","CA","053000","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"ER12738","RALN","DI","0D0164","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0"
"ER11845","RALN","CD","049000","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"U9489","SSNA","MD","SD0E33","0","0","0","0","0","0","0","0","0","0","40","4","0","0","0","0"
"U9489","SSNA","MD","SD0E34","0","0","0","0","0","0","0","0","0","0","22","5","0","0","0","0"
"U9489","SSNA","MD","SD0035","0","1","0","0","0","0","0","0","0","0","82","49","0","0","0","0"
"U9489","SSNA","MD","SD0036","0","0","0","0","0","0","0","0","0","0","10","1","0","0","0","0"
"U9489","SSNA","DS","SD0A12","0","0","0","0","0","0","0","0","0","0","1","12","0","0","0","0"
"U9489","SSNA","DS","SD0E41","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"U9489","SSNA","DS","SD0483","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"U9489","SSNA","DP","PD0S45","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"U9489","SSNA","DP","PD0A45","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"U9489","SSNA","DT","TD0A01","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"U9489","SSNA","DA","AD0S31","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"U9489","SSNA","DA","AD0A31","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9489","SSNA","SI","S18023","0","2","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"U9489","SSNA","SI","S16020","6","18","0","0","0","0","0","0","0","0","0","9","0","0","0","0"
"U9489","SSNA","ST","S18920","0","0","0","0","0","0","0","0","0","0","5","8","0","0","0","0"
"U9489","SSNA","ST","S16021","0","0","0","0","0","0","0","0","0","0","3","4","0","0","0","0"
"U9489","SSNA","SF","S16019","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"U9489","SSNA","LT","T16026","1","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0"
"U9489","SSNA","LT","T14007","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"U9489","SSNA","LT","T14E59","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9489","SSNA","LT","T13660","2","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9489","SSNA","LT","T12057","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0"
"U9489","SSNA","LA","A18029","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"U9489","SSNA","LA","A16028","0","0","0","0","0","0","0","0","0","0","2","17","0","0","0","0"
"U9489","SSNA","LA","A14005","0","0","0","0","0","0","0","0","0","0","3","14","0","0","0","0"
"U9489","SSNA","LA","A13018","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0"
"AP192","SSNA","DP","PD0A43","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"AP192","SSNA","SV","S16022","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"AP192","SSNA","LT","T18027","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"AP192","SSNA","LT","T16026","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"AP192","SSNA","LA","A18029","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"AP192","SSNA","LA","A16028","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"AP192","SSNA","LA","A14005","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"AP192","SSNA","LA","A13018","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"AP192","SSNA","LA","A12017","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"AP192","RALN","CD","0D6A00","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"AP192","RALN","CD","0D6000","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0"
"AP192","RALN","CD","052486","1","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0"
"AP192","RALN","CD","052487","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"AP192","RALN","CD","051488","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"AP192","RALN","CD","051489","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"AP192","RALN","CD","058000","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0"
"AP192","RALN","CD","050000","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"AP192","RALN","CD","049000","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0"
"AP192","RALN","CD","057000","0","0","0","1","1","3","0","0","0","0","0","0","0","0","0","0"
"AP192","RALN","CC","046000","0","0","0","0","5","7","0","0","0","0","0","0","0","0","0","0"
"AP192","RALN","CC","043000","0","1","0","0","1","4","0","0","0","0","0","0","0","0","0","0"
"AP192","RALN","CC","042000","0","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0"
"AP192","RALN","CB","0B7A00","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0"
"AP192","RALN","CB","038490","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"AP192","RALN","DI","0D0164","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"AP192","RALN","DI","0D0165","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"U10291","SSNA","MD","SD0E33","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0"
"U10291","SSNA","MD","SD0E34","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"U10291","SSNA","MD","SD0035","7","11","0","0","0","2","0","0","0","0","14","11","0","0","0","0"
"U10291","SSNA","MD","SD0036","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"U10291","SSNA","MV","SD0E73","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U10291","SSNA","DS","SD0A38","1","3","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"U10291","SSNA","DS","SD0A12","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
"U10291","SSNA","DS","SD0A41","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"U10291","SSNA","DS","SD0A65","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"U10291","SSNA","DS","SD0483","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"U10291","SSNA","DP","PD0A45","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U10291","SSNA","DT","TD0A70","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U10291","SSNA","DA","AD0032","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"U10291","SSNA","DA","AD0S31","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"U10291","SSNA","DA","AD0A31","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U10291","SSNA","DA","AD0612","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U10291","SSNA","SI","S18023","0","2","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
"U10291","SSNA","SI","S16020","7","9","0","0","1","0","0","0","0","0","2","11","0","0","0","0"
"U10291","SSNA","SI","S14E52","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"U10291","SSNA","ST","S18920","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0"
"U10291","SSNA","ST","S16021","0","4","0","0","1","1","0","0","0","0","4","11","0","0","0","0"
"U10291","SSNA","SV","S18921","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0"
"U10291","SSNA","SV","S16022","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"U10291","SSNA","SF","S18922","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
